"scenario","gridTag","modelID","median_cid","iqr_cid","n_reps","tree_length","gain_loss","n_char","n_taxa","part_rate","pass_rate","mean_rhat_max","mean_ess_min","mean_asdsf","mean_tree_ess","n_reps_conv","cov_tree_len","mse_tree_len","cov_error_tree_len","mean_cov_rate_loss","mean_mse_rate_loss","cov_error_rate_loss","mean_cgr_coverage","cov_error_cgr"
"nt","tl1.00_gl1.00_pr1.00_c25","model1",0.560940851003526,0.139598228047583,10,1,1,25,50,1,1,0.999433178715668,724.647229968946,0.00595452229393279,527.296686206206,10,0.6,0.75969889326764,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr1.00_c25","model10",0.568829268886169,0.14120164006445,10,1,1,25,50,1,1,0.999550451179946,786.827829992487,0.00532334304571397,519.875211222574,10,0.8,0.65587369895984,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr1.00_c25","model11",0.524771976570905,0.134200857690411,10,1,1,25,50,1,1,0.999356213221893,761.375150210613,0.00634534438911435,412.267026775615,10,0.7,0.397627238441267,0.25,NA,NA,NA,0.7,0.25
"nt","tl1.00_gl1.00_pr1.00_c25","model12",0.552016517947542,0.138895575890801,10,1,1,25,50,1,1,0.999642362280236,829.363455935844,0.0046909585458999,502.975634042013,10,0.2,0.293103582786482,0.75,NA,NA,NA,0.2,0.75
"nt","tl1.00_gl1.00_pr1.00_c25","model2",0.566562121078499,0.131773390143778,10,1,1,25,50,1,1,0.999537667533214,785.288187400808,0.00535495781550486,498.901099738453,10,0.6,1.57575154199004,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr1.00_c25","model3",0.563609511642447,0.142094589136461,10,1,1,25,50,1,1,0.999438089967753,768.577445469466,0.00603925044261069,468.446257880392,10,0.6,0.62396284589609,0.35,1,0.0551198319751251,0.05,0.8,0.15
"nt","tl1.00_gl1.00_pr1.00_c25","model4",0.562276867899014,0.144407439569091,10,1,1,25,50,1,1,0.999493035398711,778.974983720721,0.00569625857903627,467.735841843111,10,0.7,0.630854690826386,0.25,NA,NA,NA,0.7,0.25
"nt","tl1.00_gl1.00_pr1.00_c25","model5",0.563988240299213,0.148264462132642,10,1,1,25,50,1,1,0.999466273038594,789.518268747001,0.00582217823516604,468.752993713356,10,0.8,0.712931589434036,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr1.00_c25","model6",0.569028467445765,0.142191646264329,10,1,1,25,50,1,1,0.99952831797704,778.391278190345,0.00551023087964941,482.012912032719,10,0.7,0.884545650811541,0.25,NA,NA,NA,0.7,0.25
"nt","tl1.00_gl1.00_pr1.00_c25","model7",0.575648598603155,0.145255828202188,10,1,1,25,50,1,1,0.999531058341915,735.377123264762,0.00545578308991168,469.934463863985,10,0.9,0.419135983351041,0.0499999999999999,NA,NA,NA,0.95,0
"nt","tl1.00_gl1.00_pr1.00_c25","model8",0.573304281681649,0.144572658684169,10,1,1,25,50,1,1,0.999510673672536,796.58805249616,0.00556616639982004,521.983583507082,10,0.7,0.876357144597782,0.25,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr1.00_c25","model9",0.574610462107201,0.13525070960808,10,1,1,25,50,1,1,0.999563286070602,722.353080109858,0.00511545437850786,533.933231929819,10,1,0.103566173677433,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr1.00_c50","model1",0.405131212042558,0.0911043636900308,10,1,1,50,50,1,1,0.999319020534548,710.642517474174,0.00636533294846046,374.657532351504,10,0.4,1.40637309068174,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr1.00_c50","model10",0.406510667513754,0.0715946353545563,10,1,1,50,50,1,1,0.999408344112799,794.91224378868,0.00598916078249305,435.778630923457,10,0.8,1.43776048742344,0.15,NA,NA,NA,0.85,0.0999999999999999
"nt","tl1.00_gl1.00_pr1.00_c50","model11",0.394596608925365,0.0391306029378573,10,1,1,50,50,1,1,0.999362495291935,734.373325924202,0.00631344365401687,341.210297950683,10,0.5,0.895517727689703,0.45,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr1.00_c50","model12",0.400662076951581,0.0910223411231917,10,1,1,50,50,1,1,0.999693171289811,651.735643460904,0.00421103574694825,412.688403377532,10,0.2,0.339328938132199,0.75,NA,NA,NA,0.2,0.75
"nt","tl1.00_gl1.00_pr1.00_c50","model2",0.409324498881747,0.0681220315395581,10,1,1,50,50,1,1,0.999410027551236,803.010733607499,0.00598888872947169,445.11535440685,10,0.5,5.85752805585382,0.45,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr1.00_c50","model3",0.407196354649405,0.0941798126586018,10,1,1,50,50,1,1,0.999361137792169,758.964512921222,0.0064149429030544,414.859050138488,10,0.5,1.33913211982744,0.45,0.8,0.0668743820465242,0.15,0.65,0.3
"nt","tl1.00_gl1.00_pr1.00_c50","model4",0.403641267114107,0.0807190413791538,10,1,1,50,50,1,1,0.999423083322676,762.194619618923,0.00585600293645902,419.396972738767,10,0.7,0.851856804263092,0.25,NA,NA,NA,0.7,0.25
"nt","tl1.00_gl1.00_pr1.00_c50","model5",0.405349496753075,0.0867701260266541,10,1,1,50,50,1,1,0.99936678092398,763.720551418625,0.00618108534832174,411.215149304174,10,0.7,0.726614803643006,0.25,NA,NA,NA,0.85,0.1
"nt","tl1.00_gl1.00_pr1.00_c50","model6",0.407723934648945,0.0707234271632506,10,1,1,50,50,1,1,0.999495203424959,816.67716224179,0.00561516837162333,507.941730235312,10,0.8,1.51435172298799,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr1.00_c50","model7",0.407092454728282,0.077678211188793,10,1,1,50,50,1,1,0.999407707374783,729.11586204307,0.00596805286419305,473.973950390627,10,0.9,0.501815212734736,0.0499999999999999,NA,NA,NA,0.95,0
"nt","tl1.00_gl1.00_pr1.00_c50","model8",0.405742329189158,0.0719160010463807,10,1,1,50,50,1,1,0.999469194070459,811.312779781133,0.00557275904820631,481.997982351065,10,0.8,1.4339951153586,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr1.00_c50","model9",0.400731934283796,0.0535484528162714,9,1,1,50,50,1,0.9,0.999641792834535,706.480774585267,0.00435907858989374,463.463441648919,10,1,0.0732424987810495,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr2.50_c100","model1",0.269735432630196,0.10832922859661,10,1,1,100,50,2.5,1,0.999219838926882,753.896033635786,0.00733756946281295,379.431837493373,10,0.4,1.28720477236572,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr2.50_c100","model10",0.261269595045169,0.110978086559805,10,1,1,100,50,2.5,1,0.999651371400673,730.456744666394,0.00438452163448421,493.723234442805,10,0.8,4.60646605866281,0.15,1,0.000295572119924009,0.05,0.933333333333333,0.0166666666666666
"nt","tl1.00_gl1.00_pr2.50_c100","model11",0.262259901719219,0.109865105530822,10,1,1,100,50,2.5,1,0.999316530155561,757.335972614774,0.00786757933730903,391.184453201936,10,0.4,0.904963322249963,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr2.50_c100","model12",0.26948313846216,0.108090027135791,10,1,1,100,50,2.5,1,0.999656525973749,636.214735721963,0.00499469523233652,471.538543474832,10,0,0.389656810191417,0.95,NA,NA,NA,0,0.95
"nt","tl1.00_gl1.00_pr2.50_c100","model2",0.263836496566164,0.108815122990908,10,1,1,100,50,2.5,1,0.999326909102143,724.734398633485,0.00665169485339968,467.883954380997,10,0.5,11.0019371581515,0.45,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr2.50_c100","model3",0.268503200375437,0.106729690643004,10,1,1,100,50,2.5,1,0.999272140918069,744.97905558251,0.00696221345114259,377.30962843489,10,0.4,1.23925062093527,0.55,0.9,0.0320693641303906,0.0499999999999999,0.65,0.3
"nt","tl1.00_gl1.00_pr2.50_c100","model4",0.270846991528587,0.112021655284053,10,1,1,100,50,2.5,1,0.999423165717759,787.095863625612,0.00610497459571429,453.885638201264,10,0.6,0.566771876349527,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr2.50_c100","model5",0.270986816573518,0.111335746415761,10,1,1,100,50,2.5,1,0.999459316306062,743.576854876894,0.00579432156121288,421.896755846796,10,0.5,0.555768866859313,0.45,NA,NA,NA,0.75,0.2
"nt","tl1.00_gl1.00_pr2.50_c100","model6",0.262015476736772,0.106926986674361,10,1,1,100,50,2.5,1,0.999563565086964,718.846760067334,0.00514905118459274,518.789412660878,10,0.8,5.63559329372246,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c100","model7",0.262530039675648,0.112210598553899,10,1,1,100,50,2.5,1,0.999543311011077,622.124612284688,0.00504444964135633,540.390298813391,10,0.6,1.92459505787823,0.35,1,0.000107893621819187,0.05,0.866666666666667,0.0833333333333333
"nt","tl1.00_gl1.00_pr2.50_c100","model8",0.261884980241863,0.110753210908608,10,1,1,100,50,2.5,1,0.999563099142253,770.649922064077,0.00514388689529355,549.833717069336,10,0.7,5.4779997097229,0.25,NA,NA,NA,0.85,0.1
"nt","tl1.00_gl1.00_pr2.50_c100","model9",0.261504445676953,0.114757124694038,10,1,1,100,50,2.5,1,0.999634321826407,706.500320325584,0.00465650927778819,560.269202899756,10,0.5,10.5975928551324,0.45,1,0.0525187368956825,0.05,0.833333333333333,0.116666666666667
"nt","tl1.00_gl1.00_pr2.50_c200","model1",0.204954998507731,0.0621015016352996,10,1,1,200,50,2.5,1,0.999173684615157,729.792679303112,0.00828749453011255,428.693949468834,10,0.4,1.83901182081757,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr2.50_c200","model10",0.198038990850885,0.0372009331526578,10,1,1,200,50,2.5,1,0.999603875237327,707.440569500552,0.0052291777685626,598.269253531185,10,0.7,10.1592995761473,0.25,1,0.179490745512042,0.05,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr2.50_c200","model11",0.192790335140802,0.0566100497257599,10,1,1,200,50,2.5,1,0.999186048743846,718.092425871521,0.00989599171869219,436.783326751626,10,0.6,1.36567630314241,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr2.50_c200","model2",0.196801521683187,0.035982479477231,10,1,1,200,50,2.5,1,0.999509208485527,700.357374648891,0.00615076619610849,534.523411049124,10,0.6,20.3469816125174,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr2.50_c200","model3",0.20411074177582,0.062144126354665,10,1,1,200,50,2.5,1,0.999238277293044,774.902443100902,0.00773074840250337,468.130592663076,10,0.6,1.79997256925893,0.35,0.8,0.0241729851788241,0.15,0.7,0.25
"nt","tl1.00_gl1.00_pr2.50_c200","model4",0.20436588370356,0.0660043852895124,10,1,1,200,50,2.5,1,0.999365340386761,747.172085072087,0.00691733816779794,487.079960092462,10,0.2,1.05644549133032,0.75,NA,NA,NA,0.2,0.75
"nt","tl1.00_gl1.00_pr2.50_c200","model5",0.203311392537434,0.0671419517615461,10,1,1,200,50,2.5,1,0.999459070750945,792.439149298331,0.00672852059702809,510.135230863818,10,0.3,1.01913480699814,0.65,NA,NA,NA,0.55,0.4
"nt","tl1.00_gl1.00_pr2.50_c200","model6",0.195527801645969,0.0397510460341692,10,1,1,200,50,2.5,1,0.999596699638156,665.051965845767,0.00555237593883066,570.133446198719,10,0.6,11.7661381688418,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr2.50_c200","model7",0.197415690823883,0.0352080001418766,10,1,1,200,50,2.5,1,0.99947981981489,716.256322714677,0.00651344680368814,492.896989257196,10,0.1,2.84822518761695,0.85,1,0.000622787268640769,0.05,0.666666666666667,0.283333333333333
"nt","tl1.00_gl1.00_pr2.50_c200","model8",0.196614996712963,0.0390826428677383,10,1,1,200,50,2.5,1,0.999551857728619,626.529900678682,0.00572004600042264,531.178623254145,10,0.7,10.9340981680368,0.25,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c200","model9",0.197931399702026,0.0639713898076451,6,1,1,200,50,2.5,0.6,0.999756198714039,507.81668894037,0.00410990754412504,584.477024226134,10,0.5,0.273608192226366,0.45,1,0.0140110958857751,0.05,0.583333333333333,0.366666666666667
"nt","tl1.00_gl1.00_pr2.50_c25","model1",0.537729417235734,0.0741908519163327,10,1,1,25,50,2.5,1,0.999486748836626,775.588578062615,0.00576593675045573,487.808888436853,10,0.8,0.261873965499195,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c25","model10",0.545701598904149,0.0701085169650273,10,1,1,25,50,2.5,1,0.999558857266696,825.699477398053,0.00523093539632499,489.759352632876,10,1,0.080782659990273,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr2.50_c25","model11",0.498989036381153,0.071384013102559,10,1,1,25,50,2.5,1,0.999383110234565,763.027988591616,0.00619363935300531,462.396320738282,10,0.8,0.137792199587628,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c25","model12",0.526790598173119,0.074113032834447,10,1,1,25,50,2.5,1,0.999560071223356,778.90184042107,0.00523672679006297,451.161926075984,10,0.1,0.355898192265874,0.85,NA,NA,NA,0.1,0.85
"nt","tl1.00_gl1.00_pr2.50_c25","model2",0.541764160745643,0.0711044557453482,10,1,1,25,50,2.5,1,0.999484832107778,756.876863988093,0.00575777084015463,514.414861637231,10,0.8,0.297416031803008,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c25","model3",0.535689609286478,0.0785776147924953,10,1,1,25,50,2.5,1,0.999520620186638,772.771118610721,0.00553586445825528,471.409331344703,10,0.8,0.22314430463093,0.15,1,0.29077765435847,0.05,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr2.50_c25","model4",0.548632023602364,0.0740241357195249,10,1,1,25,50,2.5,1,0.999479657996057,715.397537921569,0.00577643124459253,469.655015575997,10,1,0.0689610131140515,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr2.50_c25","model5",0.54170096832021,0.0698630235122868,10,1,1,25,50,2.5,1,0.999497517700663,735.81707915415,0.00558990548080351,495.118393816885,10,1,0.064182509709101,0.05,NA,NA,NA,0.95,0
"nt","tl1.00_gl1.00_pr2.50_c25","model6",0.551075799563617,0.0702319395466075,10,1,1,25,50,2.5,1,0.999594419994437,831.396656353917,0.00511962245981266,528.82856494221,10,1,0.0890626542854882,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr2.50_c25","model7",0.545402143376523,0.0704891042787796,10,1,1,25,50,2.5,1,0.999538196469107,792.616925855631,0.00539843548322665,474.355417132173,10,1,0.0804825760363097,0.05,NA,NA,NA,0.95,0
"nt","tl1.00_gl1.00_pr2.50_c25","model8",0.547762097867252,0.0710572622776134,10,1,1,25,50,2.5,1,0.999548265481065,822.662199036708,0.00532461350024543,499.03870410899,10,1,0.0773563794173836,0.05,NA,NA,NA,0.95,0
"nt","tl1.00_gl1.00_pr2.50_c25","model9",0.544335490638749,0.069091916733185,10,1,1,25,50,2.5,1,0.99954664356123,794.080280964015,0.00532860275917024,520.567897066685,10,1,0.068679355362801,0.05,NA,NA,NA,0.95,0
"nt","tl1.00_gl1.00_pr2.50_c50","model1",0.438513149840652,0.0517544401133107,10,1,1,50,50,2.5,1,0.999297137617848,710.806377241703,0.00645549537980634,367.909041687991,10,0.5,1.49127152098741,0.45,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr2.50_c50","model10",0.433530237941508,0.0759444508984697,10,1,1,50,50,2.5,1,0.999527755073716,795.700771667302,0.00519044626638851,498.917204632183,10,0.8,2.60465335080212,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr2.50_c50","model11",0.422672254417551,0.0510868265250024,10,1,1,50,50,2.5,1,0.999293130438595,761.400801283211,0.00674727985338971,376.067494169642,10,0.5,0.976642262500478,0.45,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr2.50_c50","model12",0.435099632671769,0.0511978252946256,10,1,1,50,50,2.5,1,0.999654430429763,620.11455317332,0.00453672109840567,442.110647591117,10,0.1,0.349762962384596,0.85,NA,NA,NA,0.1,0.85
"nt","tl1.00_gl1.00_pr2.50_c50","model2",0.434690825752143,0.0727600637037293,10,1,1,50,50,2.5,1,0.999388175527315,737.709460276764,0.00604664818188424,456.832193175645,10,0.6,6.52261158281957,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr2.50_c50","model3",0.437808713857855,0.0527211096814605,10,1,1,50,50,2.5,1,0.999375171955328,774.295245913781,0.0060640164287067,457.837936130191,10,0.5,1.56814290005033,0.45,0.9,0.0946206743388451,0.0499999999999999,0.7,0.25
"nt","tl1.00_gl1.00_pr2.50_c50","model4",0.436110756690622,0.0614648032161578,10,1,1,50,50,2.5,1,0.999443186333084,753.923140894327,0.00567892343689781,447.894004979189,10,0.8,0.600357225498014,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c50","model5",0.435122556777214,0.0610212979475433,10,1,1,50,50,2.5,1,0.999463508255484,733.844258667335,0.0056651794220195,419.130970039168,10,0.8,0.601789802186637,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c50","model6",0.435367166377989,0.0723330201681586,10,1,1,50,50,2.5,1,0.999497863156489,810.952969694147,0.00538941897721531,456.36774404889,10,0.8,3.16077760636034,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr2.50_c50","model7",0.434396801051955,0.0781495537730622,10,1,1,50,50,2.5,1,0.999469315423896,748.511552942974,0.00542587370785691,494.565539331743,10,0.7,1.43232726580041,0.25,NA,NA,NA,0.85,0.1
"nt","tl1.00_gl1.00_pr2.50_c50","model8",0.434129517508122,0.0775040210020283,10,1,1,50,50,2.5,1,0.999461920336369,750.132394789015,0.00556627570012283,479.535308761447,10,0.8,2.75407236330505,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr2.50_c50","model9",0.434439494181066,0.0622774086899289,8,1,1,50,50,2.5,0.8,0.999595270786759,630.575204237216,0.00471556597750043,536.403530416135,10,1,0.172760935186015,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr5.00_c100","model1",0.294533724825824,0.103155112976095,10,1,1,100,50,5,1,0.999273292336008,778.4657146635,0.00691307000573135,431.05878436992,10,0.3,1.84917711429205,0.65,NA,NA,NA,0.3,0.65
"nt","tl1.00_gl1.00_pr5.00_c100","model10",0.284926975454358,0.082619736765934,10,1,1,100,50,5,1,0.999599179918786,697.011340567201,0.00477978282233112,530.582725730101,10,0.6,2.48081629198138,0.35,NA,NA,NA,0.75,0.2
"nt","tl1.00_gl1.00_pr5.00_c100","model11",0.272927793010385,0.104306864930281,10,1,1,100,50,5,1,0.999230886531734,749.142284850533,0.00787357142516379,411.143052904361,10,0.3,1.30237312935652,0.65,NA,NA,NA,0.3,0.65
"nt","tl1.00_gl1.00_pr5.00_c100","model12",0.293181449651666,0.0787982896672658,8,1,1,100,50,5,0.8,0.999696479270255,505.28999439735,0.00485416748645764,448.098966977454,10,0.1,0.386754505567298,0.85,NA,NA,NA,0,0.95
"nt","tl1.00_gl1.00_pr5.00_c100","model2",0.292968713208676,0.0783469433869648,10,1,1,100,50,5,1,0.999340372932412,782.373957356391,0.0061985790326504,503.318742911571,10,0.4,13.4824504834714,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr5.00_c100","model3",0.295654478290461,0.106659680446641,10,1,1,100,50,5,1,0.999199143541819,717.258220679942,0.0071587803760459,397.45076315678,10,0.3,1.76447607360567,0.65,0.9,0.0351471307076501,0.0499999999999999,0.6,0.35
"nt","tl1.00_gl1.00_pr5.00_c100","model4",0.286144765957304,0.0882569757785746,10,1,1,100,50,5,1,0.999545782159206,765.489512398687,0.00511335559718704,501.977435296719,10,0.2,0.426182656450149,0.75,NA,NA,NA,0.2,0.75
"nt","tl1.00_gl1.00_pr5.00_c100","model5",0.286836991354399,0.0894850921441463,10,1,1,100,50,5,1,0.999556099108461,759.057437254884,0.00518362282840654,518.040241441508,10,0.2,0.427538948002838,0.75,NA,NA,NA,0.55,0.4
"nt","tl1.00_gl1.00_pr5.00_c100","model6",0.285443504855209,0.0790634070749018,10,1,1,100,50,5,1,0.999530008082413,694.935028849988,0.00520400814161808,509.366529002051,10,0.6,2.96752992664341,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr5.00_c100","model7",0.255105476898604,0.086411315929214,8,1,1,100,50,5,0.8,0.999562539693473,617.417132403799,0.0051048172562648,508.383815793927,10,0.3,1.09962915868658,0.65,1,0.251062602177567,0.05,0.708333333333333,0.241666666666667
"nt","tl1.00_gl1.00_pr5.00_c100","model8",0.285741602593035,0.0818498944735002,10,1,1,100,50,5,1,0.999630302728767,640.737605027903,0.00451706626429796,585.10091281441,10,0.7,2.71518043053678,0.25,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr5.00_c100","model9",0.24268855087814,0.05532631158993,7,1,1,100,50,5,0.7,0.999692729168023,554.992921234048,0.0041896134440558,578.301026188572,10,0.3,0.311133376694683,0.65,1,0.0245970619489749,0.05,0.571428571428571,0.378571428571429
"nt","tl1.00_gl1.00_pr5.00_c200","model1",0.19160546722782,0.0538327972922591,10,1,1,200,50,5,1,0.999188929228309,742.891522494527,0.00882275987670681,470.647089354898,10,0.4,1.40406906991691,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr5.00_c200","model10",0.181087456920043,0.047797960244812,10,1,1,200,50,5,1,0.999645055915739,696.043425557362,0.00514735150973162,556.741469471164,10,0.1,3.37113334438596,0.85,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr5.00_c200","model11",0.178531763240607,0.0663460481693312,10,1,1,200,50,5,1,0.999215752180715,722.815084698722,0.00956227145317779,452.958170203854,10,0.4,1.050975515363,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr5.00_c200","model2",0.171821190456612,0.0508174514994944,10,1,1,200,50,5,1,0.999381402894554,739.347854954628,0.0073296027823383,579.747196291055,10,0.6,22.1507617539061,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr5.00_c200","model3",0.191771803067846,0.0526338457020732,10,1,1,200,50,5,1,0.999209761537573,768.50351787422,0.00841159537155685,438.549512793456,10,0.4,1.35443816618876,0.55,0.8,0.0273679639692482,0.15,0.6,0.35
"nt","tl1.00_gl1.00_pr5.00_c200","model4",0.181741774918416,0.0463642977331696,10,1,1,200,50,5,1,0.999590334237891,736.009480121357,0.00573476704478391,560.890953544393,10,0,0.356249987242293,0.95,NA,NA,NA,0,0.95
"nt","tl1.00_gl1.00_pr5.00_c200","model5",0.180716254715823,0.0467769465563153,10,1,1,200,50,5,1,0.999630906562027,748.397561540933,0.00552300545204463,552.090050468117,10,0,0.342451548993912,0.95,NA,NA,NA,0.45,0.5
"nt","tl1.00_gl1.00_pr5.00_c200","model6",0.180414889963707,0.0446639802393581,10,1,1,200,50,5,1,0.999612514620624,706.622966223757,0.00560836970438071,561.188567777057,10,0,4.83341245486586,0.95,NA,NA,NA,0,0.95
"nt","tl1.00_gl1.00_pr5.00_c200","model7",0.167666894976859,0.0546393581504055,7,1,1,200,50,5,0.7,0.999588706682984,557.766512145287,0.00571725882260871,562.875520329913,10,0.4,1.09390883951862,0.55,1,0.00302544726046057,0.05,0.5,0.45
"nt","tl1.00_gl1.00_pr5.00_c200","model8",0.179315237183378,0.0441340871959529,10,1,1,200,50,5,1,0.999626520536804,647.274136040925,0.00538453449935608,614.911222422726,10,0,4.86942045979695,0.95,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr5.00_c200","model9",0.193349950157848,0.0497993920527401,7,1,1,200,50,5,0.7,0.999746167349989,528.753710137951,0.00455358824551744,616.84574066061,10,0.2,0.353153183717067,0.75,0.75,0.043709102785162,0.2,0.285714285714286,0.664285714285714
"nt","tl1.00_gl1.00_pr5.00_c25","model1",0.56146677101723,0.168813311941543,10,1,1,25,50,5,1,0.999455815627323,720.439106674342,0.00583611643101324,470.491149092101,10,0.4,1.39016365896753,0.55,NA,NA,NA,0.4,0.55
"nt","tl1.00_gl1.00_pr5.00_c25","model10",0.560468077304329,0.170236578250404,10,1,1,25,50,5,1,0.999573014059821,789.002538897532,0.00514037000840021,543.494022172169,10,0.8,0.800448646858984,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr5.00_c25","model11",0.528896305654046,0.15304093553342,10,1,1,25,50,5,1,0.999452894280376,785.859857723703,0.00578756413482496,355.170193461182,10,0.7,0.716846235289605,0.25,NA,NA,NA,0.7,0.25
"nt","tl1.00_gl1.00_pr5.00_c25","model12",0.554569640146681,0.165540747565922,10,1,1,25,50,5,1,0.999582565461368,768.660366821998,0.00495256660368057,444.252332729763,10,0.3,0.229099136276902,0.65,NA,NA,NA,0.3,0.65
"nt","tl1.00_gl1.00_pr5.00_c25","model2",0.557918421212808,0.168687130041976,10,1,1,25,50,5,1,0.999477192175965,724.579388734706,0.00579417704868596,477.170096354143,10,0.5,2.20074988520748,0.45,NA,NA,NA,0.5,0.45
"nt","tl1.00_gl1.00_pr5.00_c25","model3",0.556177074037132,0.17079668479814,10,1,1,25,50,5,1,0.999512632939797,738.139065372814,0.00559442257739029,478.014766761122,10,0.6,1.19147967054514,0.35,0.9,0.790980831240197,0.0499999999999999,0.75,0.2
"nt","tl1.00_gl1.00_pr5.00_c25","model4",0.565389503412609,0.170525376617127,10,1,1,25,50,5,1,0.999522965972635,786.665279776828,0.00539755002211255,489.92153248516,10,0.8,0.718493192037258,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr5.00_c25","model5",0.56342747919209,0.165254180725989,10,1,1,25,50,5,1,0.999522834923432,792.841758012793,0.00559755373598144,462.825529596525,10,0.8,0.634327126333646,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr5.00_c25","model6",0.558266496255362,0.165904941281942,10,1,1,25,50,5,1,0.999582457107574,810.246954499192,0.00516170056487301,505.734082220811,10,0.8,0.992705253600787,0.15,NA,NA,NA,0.8,0.15
"nt","tl1.00_gl1.00_pr5.00_c25","model7",0.560013325800053,0.167940701081637,10,1,1,25,50,5,1,0.999579052223572,738.318495052851,0.00507830863242658,567.842414893455,10,0.8,0.506026617243432,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr5.00_c25","model8",0.559427697837155,0.164176261576522,10,1,1,25,50,5,1,0.999523704405413,799.433968026851,0.00538701902763021,459.675507670399,10,0.8,0.910984174498704,0.15,NA,NA,NA,0.9,0.0499999999999999
"nt","tl1.00_gl1.00_pr5.00_c25","model9",0.557025817351763,0.163174969716286,10,1,1,25,50,5,1,0.99958438417805,729.38235989436,0.00501428975676512,521.63841503987,10,1,0.166807770377416,0.05,NA,NA,NA,1,0.05
"nt","tl1.00_gl1.00_pr5.00_c50","model1",0.463251707189177,0.0930985890207392,10,1,1,50,50,5,1,0.999387362155369,737.274661363241,0.00612194557251483,481.477605038388,10,0.6,1.0435204537146,0.35,NA,NA,NA,0.6,0.35
"nt","tl1.00_gl1.00_pr5.00_c50","model10",0.435741094585024,0.0919051696147365,10,1,1,50,50,5,1,0.999603461730434,726.637468980027,0.00479135455641842,568.047444401438,10,0.8,0.4669073105252,0.15,NA,NA,NA,0.9,0.0499999999999999
