tree_length,gain_loss,n_char,part_rate,M2,M3,M8 (NT baseline),M7,M1 (Mk baseline),M4,M12,M11,M10,M5,M6,M9
2.5,0.1,50,2.5,0.43182911661683165,0.43041190672766805,0.4357148148013534,0.4475047670322501,0.43622608191750023,0.4377422563068243,0.4359442966034139,0.40659406019835526,0.43683547816631113,0.43180634028058373,0.4361586506096872,0.4300502523502405
2.5,0.1,50,5,0.44518872681934546,0.44557108347190433,0.44224289475982,0.4403242592909602,0.452945918019382,0.45253809010799345,0.45097763759146836,0.4323882631090059,0.4425287344014246,0.45166964450367614,0.4444712674112433,0.4316892399735133
2.5,0.1,100,1,0.30870083959229117,0.3239250199798658,0.3015735476080531,0.31264541136591295,0.3336680739305655,0.339952703047507,0.33083598079789145,0.3105856400849338,0.3016631836408078,0.3195325599773152,0.3073737697970211,0.2977863497088209
2.5,0.1,100,2.5,0.3041196877794795,0.31180178097146793,0.3149674927436075,0.32266359022558266,0.31139919532634674,0.322299227427704,0.30954235157381826,0.30533066683042703,0.3148154261997306,0.31269711765764396,0.3065432055113217,0.23446991779155996
2.5,0.1,100,5,0.286703903316373,0.2769959961730576,0.299041606650131,0.3219691942509117,0.2894912548703924,0.30345048824004917,0.26030323609524214,0.25072735360869924,0.299709179829411,0.29412975044573064,0.30250681132929924,0.27246445091135896
2.5,0.1,200,1,0.1954157228262834,0.19660715375225613,0.18662824471556794,0.19470725581866621,0.20045733690712744,0.19929694584933383,NA,0.2079736246753408,0.18812444190562488,0.18946348207340277,0.19799065477562416,0.1777825429088084
2.5,0.1,200,2.5,0.19553615770658508,0.1802604360200333,0.19385980452259322,0.2089544261527978,0.1951470443411233,0.1899893505262041,NA,0.17011776715896762,0.1927637913040507,0.17667052800661998,0.19362868245125553,0.16672124933251675
2.5,0.1,200,5,0.1726981884557781,0.18115724589680365,0.1787660467494391,0.17994144906403076,0.17574860608109472,0.1715315865516017,NA,0.14838254341436508,0.17770218002842766,0.17519558443283362,0.17212732484878968,0.17563407312507193
2.5,0.25,25,1,0.5821382411392382,0.5885825389585202,0.5793898629648264,0.5792346555777719,0.5694629995265483,0.5843778885264285,0.5783363952887239,0.5612280954884004,0.5722286914870209,0.583388150583385,0.5759537581182991,0.5764183423759959
2.5,0.25,25,2.5,0.5878737523549045,0.5843303742284723,0.5955209655144786,0.5997853409655745,0.5851386769166029,0.5886391523957921,0.5716343503087673,0.5446427713783317,0.5931972505643666,0.596008563051004,0.5924425572070915,0.5866507052229546
2.5,0.25,25,5,0.5736295420037416,0.5755710760454764,0.58143421191276,0.5835168803767501,0.5711460873748003,0.5766814261935613,0.55928421256823,0.5271132906257098,0.5821548946057867,0.5787512038637395,0.5793272518194058,0.5804258709961286
2.5,0.25,50,1,0.37574329719110905,0.38650315765888166,0.37103578964546924,0.37764633870861186,0.39160272190691503,0.3912400977841872,0.3637409532855511,0.3548332725878689,0.37300752272195037,0.38922675956735286,0.38053379994552783,0.3759164706423441
2.5,0.25,50,2.5,0.41757673660846356,0.4060691728274024,0.397188154714591,0.39993609237137795,0.401655720691309,0.40115029674608227,0.4004894614980407,0.3921875691916617,0.39809873298922144,0.3885792483761179,0.4071503779915543,0.3784443934085926
2.5,0.25,50,5,0.41994456744132325,0.4200678449144834,0.4193216543119447,0.4386466386954462,0.4213917137058455,0.4257561344486862,0.4194811448625501,0.3953918453879176,0.4190800521910283,0.42538933807238444,0.4173532569567102,0.40669981814778733
2.5,0.25,100,1,0.3029616911398867,0.3117053828929718,0.30417560191008586,0.30624710002305944,0.30445254164264035,0.31035828945118665,0.28517498799396224,0.2789172453200514,0.3038909271794968,0.3108902961767314,0.30486911833671926,0.2747412110695926
2.5,0.25,100,2.5,0.28543304580999856,0.2905253390933281,0.2908355740174913,0.2873291959499202,0.2915828475719606,0.28240722639014826,0.2639017919854064,0.26137280271908886,0.2924783428718065,0.28541531218365207,0.28387445078921103,0.2915946639299396
2.5,0.25,100,5,0.2863519756743478,0.2962606675910315,0.28102061856988675,0.2861236696284869,0.30123300157566923,0.2937739981577846,0.33214604968459477,0.286779550098008,0.28012418489951074,0.2945686577573505,0.27851746616662,0.24790535899319116
