scenario,modelID,gridTag,tree_length,gain_loss,n_char,part_rate,median_cid,iqr_cid,n_reps
nt,M2,tl1.50_gl0.25_pr2.50_c200,1.5,0.25,200,2.5,0.19394133143129172,0.03867419436903327,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr2.50_c200,1.5,0.25,200,2.5,0.19129366488950267,0.048775537207096376,10
nt,M3,tl1.50_gl0.25_pr2.50_c200,1.5,0.25,200,2.5,0.20675227838760413,0.036763134894027216,10
nt,M4,tl1.50_gl0.25_pr2.50_c200,1.5,0.25,200,2.5,0.20292630342796142,0.04111617917058025,10
nt,M2,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5522480781682366,0.07524170628491444,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5511984992421669,0.07642754161197673,10
nt,M3,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5755557604935144,0.07606403160655417,9
nt,M1 (Mk baseline),tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5520943819962998,0.07719044082756987,10
nt,M10,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5499450747323469,0.07778431747119252,10
nt,M12,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5436161017006673,0.07628168572597244,10
nt,M9,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5520672512571142,0.07644700351495615,10
nt,M11,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5026043897626679,0.061363933873725796,10
nt,M4,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5537490622122718,0.07407311131356176,10
nt,M6,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5519841435653791,0.07394099730433867,10
nt,M7,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5512563911433216,0.0751341432813607,10
nt,M5,tl1.50_gl0.25_pr2.50_c25,1.5,0.25,25,2.5,0.5543236283673012,0.07531416507584998,10
nt,M4,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.44463911297307757,0.05408154991154279,10
nt,M11,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.41257923315271405,0.04698263733736857,10
nt,M12,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.4315506196327832,0.059245250095610436,10
nt,M1 (Mk baseline),tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.4402807981985279,0.05583683886688434,10
nt,M5,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.42639268445667877,0.05779983962974178,10
nt,M9,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.41890724337941826,0.050565273076734474,8
nt,M7,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.4213423822252946,0.06050421297293196,10
nt,M2,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.42329437629611133,0.0505770850610015,10
nt,M6,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.42482609960572265,0.05024422747460172,10
nt,M10,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.42347105122476897,0.06070599871375876,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.41971055111804567,0.06743169091418932,10
nt,M3,tl1.50_gl0.25_pr2.50_c50,1.5,0.25,50,2.5,0.43093726269188104,0.05404994619326142,10
nt,M10,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.28790591344474004,0.06300583920356775,10
nt,M11,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.2689337114116962,0.08000810589388599,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.2869417358326024,0.06226656016863438,10
nt,M5,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.289613671773447,0.05616159011651778,10
nt,M4,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.28765007221434863,0.05205378699984281,10
nt,M2,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.27552089697593324,0.06700600091286088,10
nt,M6,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.27343179337662793,0.05335308271538053,10
nt,M1 (Mk baseline),tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.293989750513464,0.06759033614538956,10
nt,M3,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.29095289142450537,0.07174991063505784,10
nt,M12,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.291077091486594,0.05528954341067188,8
nt,M7,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.2918905220690621,0.045808840079694324,8
nt,M9,tl1.50_gl0.25_pr5.00_c100,1.5,0.25,100,5,0.2832110484281011,0.04856730345953936,7
nt,M4,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.18745462806175628,0.059949139276548824,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.18752248375330172,0.06441786594246957,10
nt,M1 (Mk baseline),tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.19764281176175075,0.07122131657051506,10
nt,M7,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.19445597111595828,0.04832314421814371,8
nt,M9,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.15354489685378753,0.04810673384938052,5
nt,M10,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.19038271164431456,0.06412438261748718,10
nt,M2,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.18346037435773532,0.05971170937131656,10
nt,M11,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.1721881505659918,0.09187563181752242,10
nt,M6,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.18065928905738096,0.0505338674610738,10
nt,M5,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.19123839430763362,0.06916500587830568,10
nt,M3,tl1.50_gl0.25_pr5.00_c200,1.5,0.25,200,5,0.20499245072728575,0.07791307102738629,10
nt,M3,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5423421284294007,0.09795494863779619,10
nt,M12,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5341388631377715,0.11562768204241469,10
nt,M6,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.530291254041958,0.09986743639170487,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5354040652171155,0.09850920858470213,10
nt,M5,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5367964321003811,0.09367512735475791,10
nt,M2,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5378003326161527,0.11184072219525182,10
nt,M7,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5381935594545333,0.10337671958875694,10
nt,M4,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5320517160177924,0.10328532709397464,10
nt,M9,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5361974141542258,0.10100821144835048,9
nt,M10,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5328836452065333,0.10189607521379246,10
nt,M11,tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5031792537219187,0.10644472484909567,10
nt,M1 (Mk baseline),tl1.50_gl0.25_pr5.00_c25,1.5,0.25,25,5,0.5416641486852176,0.12008848798648986,10
nt,M12,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.44311517243053544,0.10244582944221237,10
nt,M1 (Mk baseline),tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.45139167915868633,0.09215346184835554,10
nt,M4,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.4603596086229076,0.09682203419430557,10
nt,M2,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.4597404273397388,0.09188207261937242,10
nt,M7,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.46040498278465236,0.09189222204243308,10
nt,M5,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.4602963034965612,0.09319583934727521,10
nt,M8 (NT baseline),tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.466721651343173,0.0891317732202746,10
nt,M10,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.4662201434468782,0.08740905735216392,10
nt,M11,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.42388664397212344,0.13954526618095692,10
nt,M9,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.44619295653172175,0.10534563639247285,8
nt,M3,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.45939665317497996,0.08854383275218242,10
nt,M6,tl1.50_gl0.25_pr5.00_c50,1.5,0.25,50,5,0.46347336013413876,0.08255311316150132,10
nt,M4,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2621902381907998,0.09476295244501326,10
nt,M2,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2642931155310231,0.042948826228706966,10
nt,M5,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2589451953158879,0.09265758976224034,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2606728280939502,0.05495194847327306,10
nt,M7,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2593681644686187,0.04903092886421437,10
nt,M3,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.26157580206787806,0.0887211437891437,10
nt,M12,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2474810068666775,0.046401371330379776,8
nt,M11,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2425590257788251,0.0910993859568397,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2624192556221687,0.09361397637452978,10
nt,M9,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.25788167886887225,0.05764586175001257,9
nt,M10,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.2604588879158659,0.05355104239711561,10
nt,M6,tl1.50_gl0.50_pr1.00_c100,1.5,0.5,100,1,0.262649357392445,0.0494054446492066,10
nt,M11,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.15198343264721442,0.05556410320352029,10
nt,M6,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.1723761137861829,0.0341044511771256,9
nt,M1 (Mk baseline),tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.16870306948478184,0.0646839393506844,10
nt,M9,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.17701138492691268,0.04666958707928229,5
nt,M8 (NT baseline),tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.16938921227893444,0.04297595463731893,10
nt,M2,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.1680468598846201,0.04096752255982686,10
nt,M5,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.17049412759272856,0.062260232802661686,10
nt,M3,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.17229099405713444,0.06279097446638465,10
nt,M10,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.1677908459237541,0.04087803303914109,10
nt,M7,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.16887939469173482,0.030133633399420323,9
nt,M4,tl1.50_gl0.50_pr1.00_c200,1.5,0.5,200,1,0.1692489836263279,0.06369074998429747,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5541065783357562,0.14905650064509873,10
nt,M5,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5535302098216404,0.17061065224708316,10
nt,M11,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5102385452264424,0.17803656393364736,10
nt,M9,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5554555189945024,0.14027869925981296,10
nt,M7,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5546109217684523,0.1549135965529841,10
nt,M12,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.541325255759815,0.17269681891163158,10
nt,M2,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5526560085476657,0.1518832782122661,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5528966477445987,0.16969688938970273,10
nt,M4,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5543241727210423,0.17558004794314014,10
nt,M3,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5531716111534123,0.1610206795909579,10
nt,M6,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5539445719864408,0.14475490169624672,10
nt,M10,tl1.50_gl0.50_pr1.00_c25,1.5,0.5,25,1,0.5609255726500912,0.13225293560876317,9
nt,M1 (Mk baseline),tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.4135229446097717,0.11278815591286151,10
nt,M2,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.4146225326022665,0.06673618995693115,10
nt,M5,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.41763615561446155,0.10830196206097964,10
nt,M9,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.4133862313457838,0.07193053406504907,9
nt,M12,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.4102482505686072,0.11261266119815083,10
nt,M3,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.41588573739785833,0.1090747851607865,10
nt,M4,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.4144361992214365,0.11214938421636833,10
nt,M7,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.414103725314964,0.06361277084398054,10
nt,M10,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.40756586901596437,0.06386409101107426,10
nt,M11,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.3813854276843249,0.12818029233217065,10
nt,M6,tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.4127466963775782,0.06773182758790708,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr1.00_c50,1.5,0.5,50,1,0.410387191218714,0.06742144795615701,10
nt,M9,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.26351449867861293,0.06835980972618413,6
nt,M11,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.25030661537588994,0.05981535219543921,10
nt,M2,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.2610427768188453,0.05856311629619146,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.26203511675373237,0.057469791919704416,10
nt,M3,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.26403763589354085,0.061771265426850824,10
nt,M10,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.2665757421853048,0.06915999702171091,10
nt,M5,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.2662923381008526,0.061919984022987484,10
nt,M6,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.2660873805259953,0.06421514179942925,10
nt,M12,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.25852047382740895,0.06238298119507965,8
nt,M8 (NT baseline),tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.26496396933922484,0.06293356698959951,10
nt,M7,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.26215938722818544,0.06390702770421358,10
nt,M4,tl1.50_gl0.50_pr2.50_c100,1.5,0.5,100,2.5,0.266222041014894,0.05752552673471037,10
nt,M2,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.19622266791659393,0.04329123411955349,10
nt,M5,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.19466121696060618,0.02393788655744261,10
nt,M9,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.17364945206155757,0.03658587830819132,7
nt,M3,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.19621031685278953,0.02648630118388759,10
nt,M7,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.19374708518356393,0.040080206427032,7
nt,M1 (Mk baseline),tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.1974763499664741,0.02528838706370931,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.1937125148592544,0.042005670897396014,9
nt,M11,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.17592533993206075,0.027030189693902085,10
nt,M6,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.19575479522072747,0.03927091406960512,10
nt,M10,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.19445899532722816,0.04079373792733987,10
nt,M4,tl1.50_gl0.50_pr2.50_c200,1.5,0.5,200,2.5,0.1977587973453591,0.024070161401139406,10
nt,M4,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5597830001233685,0.12204257846574262,10
nt,M2,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5313990233623713,0.11865234098915145,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5551992070515571,0.11334023325194564,10
nt,M5,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5661540330928245,0.12049812942630278,10
nt,M10,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5429479164415925,0.12594610656248906,10
nt,M11,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.507696240694895,0.11584696670396838,10
nt,M9,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5345365975046259,0.12640297160986125,10
nt,M12,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5439603725343352,0.11475390877183622,10
nt,M3,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5560847135025317,0.1139645103271727,10
nt,M6,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5362753882364044,0.12572898012436706,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5382122498592866,0.12316246622643545,10
nt,M7,tl1.50_gl0.50_pr2.50_c25,1.5,0.5,25,2.5,0.5380611171193308,0.1261762679270768,10
nt,M12,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.42622637617506787,0.07421916487407998,10
nt,M2,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.43804501041299737,0.08216982693473829,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.4321412658027963,0.07115061983338095,10
nt,M9,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.431740688205109,0.047014500069873955,8
nt,M4,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.42094332816869495,0.0670971272149482,10
nt,M3,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.43678534540789327,0.06988737180152732,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.4324810158046526,0.07693049857478501,10
nt,M11,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.40829646858962565,0.07787748365076264,10
nt,M7,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.43420022632502614,0.07510496117216126,10
nt,M6,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.4287596894272554,0.0802604739721986,10
nt,M5,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.42924352129290405,0.06410174348344178,10
nt,M10,tl1.50_gl0.50_pr2.50_c50,1.5,0.5,50,2.5,0.4286900736437915,0.0784112791678071,10
nt,M6,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2656192711312537,0.06898087301311889,10
nt,M5,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2755017405528253,0.048737587024792695,10
nt,M4,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2799488382804898,0.049408256901019854,10
nt,M3,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.29253435146202555,0.0827491086712642,10
nt,M11,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.25790364624359197,0.06169191435854646,10
nt,M2,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.26825565281055175,0.07782620930858197,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2904393067440899,0.08323639152097484,10
nt,M9,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2695725391527013,0.07150846429460866,6
nt,M12,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2656634520500518,0.10435328402450111,8
nt,M7,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2656006326967425,0.07417747327246588,7
nt,M8 (NT baseline),tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2626005419578309,0.0706627106060708,10
nt,M10,tl1.50_gl0.50_pr5.00_c100,1.5,0.5,100,5,0.2651821788378853,0.07624770035930845,10
nt,M7,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.20415272462611309,0.06945592810555329,6
nt,M2,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.18411949132221825,0.048159198817192495,10
nt,M5,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.17926217516144727,0.04937415055937544,10
nt,M3,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.1808894063955964,0.053950636832772264,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.1808649970617227,0.0561136899495584,10
nt,M9,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.17341299364389168,0.0181423851780097,5
nt,M4,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.1792890719832119,0.05029376790970655,10
nt,M11,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.15172492752284053,0.069544895449097,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.17960975461821516,0.04054413296203915,10
nt,M6,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.17950225442187323,0.03947994429048385,10
nt,M10,tl1.50_gl0.50_pr5.00_c200,1.5,0.5,200,5,0.17960175144704543,0.04114164406740198,10
nt,M7,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.555028909521687,0.11852075296012754,10
nt,M11,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5341606598976243,0.09872883835423463,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5645365591850549,0.11516604709793654,10
nt,M12,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5550951669790349,0.11619107317372435,10
nt,M6,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5530808022137624,0.1172009676293213,10
nt,M2,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5578946604627094,0.10335569890739782,10
nt,M10,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5564994113481021,0.12131347275578996,10
nt,M9,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5549657553632622,0.12628340015508255,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5537745454561245,0.12112604282369166,10
nt,M5,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5498496529412545,0.10804992401490043,10
nt,M3,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5644490489905258,0.11502246806229621,10
nt,M4,tl1.50_gl0.50_pr5.00_c25,1.5,0.5,25,5,0.5487054647737465,0.10566226554056535,10
nt,M10,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.443990081225076,0.1016585101475373,10
nt,M4,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.44955628363750477,0.09678658648400501,10
nt,M8 (NT baseline),tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.4449346295820868,0.09951615221152021,10
nt,M5,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.45004444271929395,0.09647287218016265,10
nt,M9,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.43644480899727495,0.09240015736191437,9
nt,M12,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.45741957414348766,0.1043562054908393,10
nt,M11,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.4370866804148863,0.1071599294128665,10
nt,M1 (Mk baseline),tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.462932939406969,0.10323301055487377,10
nt,M6,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.4451614758938246,0.09871577601593895,10
nt,M2,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.451493347453533,0.10505687869531188,10
nt,M3,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.46191632529214105,0.10360068624010071,10
nt,M7,tl1.50_gl0.50_pr5.00_c50,1.5,0.5,50,5,0.44652165274808003,0.09890038579390592,10
nt,M3,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2872115355983503,0.07989577297910355,10
nt,M9,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2770112442528631,0.07305974940348287,10
nt,M4,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2826137688204927,0.0761877330299861,10
nt,M7,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.27334213403021834,0.07242228198763584,10
nt,M5,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2856173457030724,0.07358666544725118,10
nt,M11,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2625014300791985,0.08310156919812409,10
nt,M8 (NT baseline),tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.27417995099342973,0.0742702207416252,10
nt,M1 (Mk baseline),tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.28487257492150325,0.07722316924327996,10
nt,M2,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.27283897998661977,0.07690705068473097,10
nt,M12,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.29316197136961825,0.07384419801321285,9
nt,M10,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2709516495537247,0.07023160484710467,10
nt,M6,tl1.50_gl1.00_pr1.00_c100,1.5,1,100,1,0.2721262178034862,0.07652263502749321,10
nt,M3,tl1.50_gl1.00_pr1.00_c200,1.5,1,200,1,0.1715201275168624,0.06976962477327045,10
