Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
2076	-1373.724	-1514.108	140.3832	1.879372	1.054578	1.667788	16.67389
2082	-1378.902	-1517.881	138.979	1.879258	1.133849	1.352605	17.50832
2088	-1368.01	-1510.096	142.0855	1.85349	1.18207	1.229409	15.95763
2094	-1364.714	-1512.183	147.4683	1.830225	0.783488	1.350667	13.32655
2100	-1393.097	-1540.541	147.4442	1.669948	0.8230415	1.504335	13.32655
2106	-1394.544	-1542.055	147.5107	1.652661	0.9283721	1.342909	13.32655
2112	-1379.332	-1528.431	149.0993	1.712134	1.025794	1.308516	12.43586
2118	-1373.085	-1518.19	145.1051	1.802638	0.8111496	1.363763	14.54602
2124	-1374.509	-1519.996	145.4873	1.608291	0.744653	1.34412	14.49163
2130	-1368.648	-1519.061	150.4139	1.665096	0.7474176	1.210762	11.96795
2136	-1357.422	-1505.784	148.3625	1.823701	0.8687572	1.392062	12.80104
2142	-1364.189	-1513.835	149.6453	1.569494	0.9707992	1.318708	12.24917
2148	-1374.241	-1523.325	149.0842	1.750818	0.8488055	1.320821	12.50917
2154	-1383.565	-1530.202	146.6363	1.901857	0.7658187	1.195417	13.80868
2160	-1382.3	-1527.911	145.6109	1.837166	0.8251788	1.599654	14.14412
2166	-1374.579	-1516.471	141.8912	1.924986	0.9949085	0.9779751	16.24609
2172	-1370.771	-1518.234	147.4632	1.631918	1.088805	1.122213	13.3911
2178	-1374.274	-1521.658	147.3838	1.586274	1.084868	1.253024	13.3911
2184	-1371.942	-1521.976	150.0343	1.690023	1.062839	1.285065	11.95248
2190	-1374.031	-1524.236	150.205	1.500325	0.9517591	1.420104	11.95248
2196	-1357.112	-1503.152	146.0405	1.639653	0.7243516	1.420104	14.161
2202	-1365.55	-1516.237	150.6873	1.547971	0.7624185	1.325615	11.82039
2208	-1369.584	-1520.627	151.0431	1.53684	1.03911	1.466935	11.42687
2214	-1364.7	-1509.964	145.2638	1.782589	0.7446758	1.394409	14.49209
2220	-1356.931	-1504.125	147.1943	1.732792	0.7446758	1.161348	13.63478
2226	-1361.925	-1510.648	148.7233	1.732792	0.7805669	1.345081	12.7289
2232	-1368.716	-1512.185	143.4686	1.774346	0.8623261	1.081551	15.52426
2238	-1359.348	-1508.013	148.6658	1.746899	0.9215475	1.347234	12.67822
2244	-1364.523	-1516.708	152.1852	1.523088	0.8161862	1.245695	11.06375
2250	-1368.403	-1517.928	149.525	1.727825	0.7589594	1.097847	12.45122
2256	-1363.268	-1508.769	145.5015	1.684619	1.026614	1.224437	14.36113
2262	-1366.535	-1514.254	147.7198	1.722811	1.145582	1.287616	13.09661
2268	-1371.094	-1520.44	149.3465	1.569668	0.9525415	1.145709	12.50269
2274	-1375.653	-1519.304	143.6503	1.816169	0.7511088	1.364196	15.32132
2280	-1378.254	-1522.342	144.0879	1.739682	0.8436138	1.203657	15.16909
2286	-1372.896	-1518.386	145.4909	1.684643	0.7596022	1.427539	14.40152
2292	-1376.622	-1516.603	139.9809	1.808703	1.154669	1.377298	17.00595
2298	-1383.539	-1531.405	147.8661	1.644194	0.6671947	1.161076	13.36918
2304	-1371.04	-1514.649	143.6094	1.769095	0.8607932	1.161076	15.41418
2310	-1369.642	-1507.464	137.821	1.958491	0.8587934	1.161076	18.30048
2316	-1373.373	-1517.966	144.5928	1.958491	0.8226545	1.432701	14.69063
2322	-1362.972	-1502.159	139.1871	1.928302	0.9042616	1.312433	17.51386
2328	-1372.756	-1511.846	139.09	1.893299	0.7848248	1.06632	17.76706
2334	-1373.844	-1518.703	144.859	1.712016	0.7998234	1.06632	14.87718
2340	-1378.71	-1519.214	140.5036	2.008984	0.9234154	1.307	16.78718
2346	-1366.27	-1511.523	145.253	1.764977	0.9469338	1.200537	14.50164
2352	-1361.286	-1503.988	142.7019	1.926097	0.8898967	1.27677	15.72825
2358	-1369.508	-1511.127	141.6185	2.03934	0.7561875	1.00306	16.4362
2364	-1363.867	-1508.949	145.0819	1.934707	0.7469854	1.373914	14.51658
2370	-1378.063	-1519.103	141.04	1.845879	0.734658	1.134255	16.77721
2376	-1384.381	-1526.083	141.7021	1.847084	0.7395176	1.227818	16.38528
2382	-1380.337	-1529.103	148.7652	1.639071	1.459745	0.9346736	12.61993
2388	-1372.533	-1518.022	145.4886	1.785264	1.416703	1.094937	14.1839
2394	-1373.819	-1517.346	143.5263	1.757629	1.081637	1.11974	15.37045
2400	-1361.217	-1505.276	144.0584	1.808832	1.042818	1.09022	15.10409
2406	-1361.728	-1503.674	141.9461	1.735798	0.9757558	0.9993611	16.31421
2412	-1369.697	-1507.878	138.1803	2.00167	1.033343	1.375779	17.89639
2418	-1370.616	-1512.337	141.721	1.938818	0.7170789	1.693154	16.11259
2424	-1380.891	-1524.583	143.6919	2.052962	0.7888445	1.433258	15.12458
2430	-1375.877	-1521.141	145.2641	2.003659	0.6527657	0.9717121	14.63649
2436	-1387.348	-1531.65	144.3025	1.875228	0.686	0.9717121	15.18504
2442	-1367.263	-1512.124	144.8609	1.918131	0.7921234	1.387677	14.61033
2448	-1371.225	-1519.094	147.869	1.720852	0.8105164	1.305029	13.18446
2454	-1362.808	-1513.505	150.6968	1.801758	0.8105164	1.343975	11.64939
2460	-1367.405	-1515.776	148.3707	1.669483	0.728388	1.679536	12.80853
2466	-1369.306	-1516.088	146.7818	1.893364	1.026793	1.190223	13.60637
2472	-1378.704	-1523.926	145.2226	1.893364	0.6950127	1.190223	14.58279
2478	-1367.019	-1511.673	144.6541	1.988709	1.032625	1.336643	14.58279
2484	-1367.175	-1513.985	146.8105	1.885023	0.9365335	1.244631	13.61485
2490	-1370.807	-1521.072	150.2642	1.64647	0.8358701	1.244631	11.99377
2496	-1388.858	-1536.845	147.9872	1.767319	0.8826442	1.158587	13.13666
2502	-1376.233	-1523.972	147.7389	1.811888	1.035794	1.180054	13.15209
2508	-1370.904	-1519.545	148.6416	1.617903	1.052731	1.219193	12.75464
2514	-1364.725	-1512.013	147.2882	1.655976	0.7323215	1.249925	13.58667
2520	-1366.219	-1512.818	146.5994	1.716094	0.8196318	1.23882	13.87501
2526	-1382.137	-1523.116	140.9796	1.750509	0.9116888	1.155448	16.7577
2532	-1379.454	-1521.932	142.4781	1.884303	1.007093	1.261031	15.81298
2538	-1363.732	-1512.334	148.6028	1.818956	0.9296947	1.108686	12.79106
2544	-1369.297	-1513.245	143.9478	1.915218	1.191286	1.115205	15.01712
2550	-1378.185	-1519.764	141.5782	1.915218	0.8931727	1.214921	16.34337
2556	-1375.143	-1524.671	149.5284	1.915218	0.7497046	1.214921	12.296
2562	-1365.653	-1510.703	145.0501	1.965029	0.7507915	1.214921	14.59547
2568	-1358.913	-1504.063	145.1499	1.732866	1.152133	1.057708	14.53906
2574	-1359.394	-1504.926	145.5321	1.770567	0.7161602	1.067638	14.53906
2580	-1361.734	-1511.924	150.1905	1.624979	0.6859756	1.389134	12.04486
2586	-1362.92	-1513.324	150.4038	1.624343	1.091097	1.047716	11.90161
2592	-1367.912	-1510.115	142.2029	1.740773	0.8610794	1.187202	16.14161
2598	-1364.679	-1510.686	146.0077	1.697244	0.9306555	1.315083	14.09611
2604	-1359.718	-1507.363	147.645	1.751848	0.6784826	1.315083	13.34445
2610	-1361.871	-1513.035	151.164	1.70756	0.7335472	1.220441	11.55594
2616	-1350.377	-1499.226	148.8491	1.753	0.5925309	1.184915	12.82244
2622	-1362.685	-1508.392	145.7068	1.927301	0.7566142	1.307659	14.22508
2628	-1363.93	-1509.197	145.2668	1.811494	0.7529071	1.40338	14.46709
2634	-1364.492	-1509.782	145.2904	1.90672	0.7809059	1.355133	14.41564
2640	-1363.189	-1508.78	145.5901	1.789467	0.7730807	1.175889	14.41564
2646	-1361.693	-1509.692	147.9994	1.748033	0.7266973	1.05613	13.27189
2652	-1382.972	-1530.005	147.033	1.863022	0.5961013	1.270472	13.66379
2658	-1371.907	-1521.445	149.538	1.690431	0.7198826	1.197601	12.43166
2664	-1372.957	-1522.016	149.0594	1.731633	0.8138074	1.560559	12.43166
2670	-1381.488	-1530.736	149.2477	1.904595	0.7694905	1.227211	12.43166
2676	-1369.077	-1513.256	144.1792	1.880423	0.9757614	1.056956	15.05645
2682	-1364.948	-1511.109	146.1618	1.880423	0.64217	1.431992	14.00597
2688	-1371.952	-1516.964	145.0113	1.862857	0.660249	1.373499	14.63186
2694	-1373.638	-1522.636	148.9971	1.691838	1.113533	1.136497	12.54203
2700	-1375.808	-1520.245	144.437	1.796707	0.8202095	1.212889	14.96623
2706	-1380.45	-1524.735	144.2845	1.796707	0.8481253	1.341254	14.96623
2712	-1375.963	-1525.927	149.9637	1.794472	0.6755888	1.812768	11.87663
2718	-1375.352	-1520.621	145.269	1.875911	0.8611097	1.142079	14.51
2724	-1377.125	-1520.503	143.378	1.866943	0.8535719	1.462561	15.33602
2730	-1365.904	-1509.901	143.9968	1.770741	0.8724969	1.202695	15.18588
2736	-1370.096	-1512.372	142.2757	1.796157	0.8724969	0.9753937	16.17847
2742	-1376.117	-1521.197	145.0804	1.717302	0.6923653	1.13512	14.77703
2748	-1366.926	-1512.725	145.7987	1.801364	1.009189	1.480173	14.02808
2754	-1363.817	-1510.034	146.2174	1.623937	0.8705402	1.371745	14.02808
2760	-1365.498	-1510.07	144.5712	1.703779	0.9474833	1.100725	14.93708
2766	-1356.513	-1502.635	146.1218	1.931001	0.6865079	1.286541	14.05256
2772	-1369.074	-1515.349	146.2753	1.757901	0.7765056	1.220204	14.05256
2778	-1374.876	-1506.522	131.6463	2.123355	0.6724453	1.416089	21.34717
2784	-1381.446	-1522.17	140.7244	2.123355	0.6650713	1.034649	16.88094
2790	-1375.014	-1518.916	143.9024	1.869271	0.7427268	1.290313	15.20457
2796	-1374.307	-1518.077	143.7704	1.869271	0.9159599	1.290313	15.18533
2802	-1378.12	-1519.368	141.2483	2.074121	0.7688608	1.290313	16.45632
2808	-1360.752	-1509.169	148.4164	1.73961	0.6566975	1.110874	13.06435
2814	-1362.483	-1503.606	141.1231	1.959156	0.8067482	1.112572	16.6515
2820	-1376.214	-1520.514	144.3004	1.761764	0.8731646	1.339824	14.964
2826	-1363.775	-1514.956	151.181	1.745707	0.991263	1.048603	11.48387
2832	-1361.847	-1511.665	149.8187	1.61965	0.8187812	1.175004	12.28454
2838	-1361.182	-1505.561	144.3785	1.692366	0.8401624	1.007934	15.14565
2844	-1365.601	-1513.796	148.1947	1.735908	0.9023138	0.9946316	13.11988
2850	-1375.008	-1522.478	147.4699	1.686569	0.9460736	1.615299	13.18785
2856	-1362.767	-1510.445	147.6778	1.739696	0.8869376	1.399185	13.18785
2862	-1368.22	-1511.904	143.6843	1.840936	0.7462987	1.179695	15.38628
2868	-1370.731	-1518.436	147.7049	1.686903	0.7372667	1.179695	13.3877
2874	-1373.321	-1520.214	146.8934	1.76627	0.960668	1.34731	13.56916
2880	-1381.416	-1528.921	147.5043	1.619229	0.7932334	1.044162	13.56916
2886	-1381.66	-1522.694	141.0341	1.725284	0.6497351	1.196138	16.85076
2892	-1375.973	-1517.988	142.015	1.68573	0.9816359	1.082367	16.25867
2898	-1364.916	-1503.384	138.4683	1.916792	0.8574466	1.082367	18.03001
2904	-1358.316	-1503.824	145.5078	1.741217	1.047255	1.104758	14.37919
2910	-1358.457	-1501.532	143.0753	1.800108	1.156132	1.157218	15.52407
2916	-1376.709	-1521.797	145.0885	1.904877	1.23965	0.9829137	14.47586
2922	-1376.259	-1515.752	139.4933	1.940807	0.8633241	1.242036	17.40602
2928	-1369.786	-1509.591	139.8041	1.920012	0.753374	1.126036	17.3707
2934	-1376.138	-1512.262	136.1242	1.914713	0.6308374	1.141051	19.31465
2940	-1371.934	-1516.374	144.44	1.654644	0.7867425	1.154153	15.08494
2946	-1373.328	-1522.766	149.4379	1.549414	0.8211445	1.026413	12.59532
2952	-1364.738	-1513.771	149.0325	1.728986	0.8793141	1.045832	12.67296
2958	-1357.329	-1497.487	140.1577	1.801396	0.9411763	1.261485	17.08607
2964	-1362.333	-1509.555	147.2216	1.880322	0.7088145	1.238759	13.52183
2970	-1364.608	-1512.585	147.9772	1.727141	0.5096613	1.046999	13.39179
2976	-1370.585	-1519.862	149.2767	1.655014	0.9196736	1.642973	12.26441
2982	-1374.901	-1520.845	145.9436	1.706509	0.6931065	1.302275	14.25025
2988	-1382.318	-1528.967	146.6485	1.742716	1.090333	0.9646844	13.83733
2994	-1379.634	-1525.977	146.3433	1.959486	0.7501019	1.036982	14.02017
3000	-1358.535	-1503.559	145.0239	1.87122	0.7501019	1.178223	14.67666
3006	-1373.389	-1517.899	144.5098	1.733389	1.177014	1.414528	14.67666
3012	-1370.231	-1517.741	147.5099	1.733389	0.8808882	1.109754	13.42833
3018	-1358.64	-1507.032	148.3926	1.764416	0.8541294	0.9944423	13.02712
3024	-1365.449	-1508.861	143.4127	1.885795	0.9431399	1.083237	15.45318
3030	-1371.613	-1515.108	143.4958	1.856784	0.6603509	1.304473	15.45318
3036	-1363.176	-1510.15	146.974	1.845568	0.9359281	1.304473	13.5205
3042	-1363.154	-1508.61	145.456	1.968246	0.883038	1.193273	14.32785
3048	-1364.873	-1506.163	141.29	1.947692	0.6415823	0.8987407	16.76055
3054	-1378.03	-1519.244	141.2144	1.947692	0.6156111	0.9966853	16.76055
3060	-1375.164	-1517.301	142.1371	1.947692	1.065692	0.9510247	16.08489
3066	-1378.499	-1524.658	146.1594	1.947692	0.7129524	0.9648096	14.1771
3072	-1375.264	-1514.394	139.1299	1.955288	1.127563	1.298891	17.42148
3078	-1383.354	-1523.584	140.2302	1.695456	0.7700596	1.374269	17.13375
3084	-1374.659	-1521.791	147.1316	1.73817	0.7700596	1.424067	13.51946
3090	-1368.224	-1519.197	150.9727	1.802416	0.9351864	0.8956792	11.67219
3096	-1354.832	-1502.968	148.1359	1.616199	0.7673806	1.218589	13.16571
3102	-1369.312	-1516.426	147.1135	1.766095	0.9960452	1.018019	13.60511
3108	-1366.675	-1514.919	148.2441	1.637262	0.858814	1.189247	13.06724
3114	-1365.653	-1512.113	146.4597	1.694629	0.9895725	1.362419	13.80885
3120	-1374.927	-1515.126	140.1989	1.941039	0.861557	1.190387	17.0696
3126	-1381.389	-1523.675	142.2856	1.941039	0.861557	1.190387	15.99369
3132	-1373.783	-1517.583	143.8002	1.763684	0.9138495	1.111156	15.31678
3138	-1361.494	-1505.21	143.7157	1.749135	0.8573014	1.268401	15.31678
3144	-1366.455	-1510.927	144.4715	1.770345	0.7018329	1.205301	15.02421
3150	-1357.587	-1500.563	142.9757	1.827733	1.087462	1.267863	15.54028
3156	-1363.537	-1506.701	143.1641	1.699378	1.125273	1.178911	15.53496
3162	-1358.869	-1502.02	143.1507	1.77082	0.8899341	1.360064	15.53496
3168	-1380.138	-1523.414	143.2763	1.810148	0.7759558	1.304948	15.53496
3174	-1374.379	-1522.823	148.4438	1.758613	0.6431933	1.265172	12.96725
3180	-1379.519	-1526.061	146.5416	1.628817	1.569775	1.316067	13.53155
3186	-1378.306	-1519.463	141.157	1.836319	1.569775	1.129989	16.30463
3192	-1359.309	-1505.743	146.4348	1.806333	0.839353	1.312245	13.86645
3198	-1367.326	-1517.175	149.8487	1.8348	0.5667046	1.242687	12.24019
3204	-1365.983	-1513.71	147.7272	1.743474	0.5667046	1.128709	13.44996
3210	-1370.537	-1512.879	142.3428	1.991221	0.6705924	1.128709	16.06365
3216	-1367.412	-1517.017	149.6048	1.745891	0.6705924	1.21793	12.38104
3222	-1376.052	-1525.04	148.9878	1.843646	0.5899848	1.183949	12.70462
3228	-1375.709	-1516.008	140.2995	1.805221	0.705987	1.44493	17.03795
3234	-1374.278	-1521.072	146.7937	1.772307	1.136779	1.333332	13.53356
3240	-1364.521	-1512.922	148.4014	1.705231	1.136779	1.333332	12.73274
3246	-1368.683	-1513.055	144.372	1.671659	0.810456	1.361966	14.99443
3252	-1370.741	-1516.483	145.7422	1.831692	0.8801307	1.314396	14.19042
3258	-1366.948	-1514.973	148.0248	1.762845	0.7324838	1.100459	13.22524
3264	-1367.294	-1513.859	146.5647	1.579401	0.9461166	0.9558205	14.04478
3270	-1356.825	-1494.946	138.1207	1.861319	1.063715	1.249315	18.04664
3276	-1359.155	-1505.662	146.5071	1.797167	0.7373919	1.249479	13.91647
3282	-1367.136	-1514.903	147.7672	1.738249	1.000035	1.555396	13.00704
3288	-1367.521	-1513.831	146.3103	1.722741	0.7731683	1.268193	14.02996
3294	-1367.508	-1511.403	143.8956	1.722741	1.104501	1.276684	15.10584
3300	-1370.135	-1518.001	147.8659	1.502114	0.9248291	1.264901	13.26139
3306	-1380.926	-1523.103	142.1773	1.762903	0.9248291	1.264901	16.07134
3312	-1378.879	-1523.657	144.7783	1.897031	0.9199186	1.345167	14.61999
3318	-1371.98	-1510.665	138.6844	1.858796	0.8572919	1.302698	17.83712
3324	-1373.158	-1510.31	137.152	2.075777	0.7876011	1.35278	18.52354
3330	-1375.315	-1519.273	143.9586	1.842036	0.7069734	1.474815	15.11555
3336	-1377.323	-1517.22	139.8962	1.854013	0.6989161	1.300126	17.29541
3342	-1371.78	-1516.03	144.2507	1.720994	0.6902046	1.535632	15.00561
3348	-1375.189	-1519.611	144.4221	1.821454	0.7838881	1.036756	15.06984
3354	-1382.48	-1529.393	146.9131	1.796387	0.6525406	1.263624	13.7393
3360	-1369.328	-1519.303	149.9748	1.608494	0.8431902	1.117307	12.22632
3366	-1364.045	-1513.695	149.6508	1.633156	0.899946	1.365739	12.22632
3372	-1355.884	-1507.063	151.179	1.633156	0.7233003	1.253257	11.57516
3378	-1369.273	-1516.573	147.2999	1.707285	0.9825944	1.278743	13.41182
3384	-1379.155	-1525.329	146.1748	1.563984	0.7845239	1.253668	14.18416
3390	-1391.001	-1539.075	148.0743	1.794678	1.062557	1.431218	12.84609
3396	-1384.819	-1529.92	145.1005	1.855861	0.9571441	1.514663	14.3719
3402	-1379.446	-1529.261	149.8149	1.759371	0.6840991	1.585462	12.07543
3408	-1364.755	-1513.396	148.6403	1.702424	0.868604	1.585462	12.6251
3414	-1374.257	-1524.464	150.2076	1.702424	0.8740518	1.364412	11.9138
3420	-1375.22	-1518.451	143.2311	1.862472	0.9810169	1.423382	15.36788
3426	-1370.43	-1520.325	149.8947	1.690008	0.7167774	1.263335	12.21387
3432	-1377.777	-1522.918	145.141	1.723743	0.7425143	1.517769	14.52688
3438	-1373.327	-1518.51	145.1831	1.752393	0.7901583	1.407847	14.52035
3444	-1371.934	-1518.417	146.4831	1.867497	0.7903574	1.422188	13.77971
3450	-1364.661	-1511.398	146.7366	1.867497	0.7462627	1.204017	13.77971
3456	-1383.821	-1530.483	146.6625	1.787356	0.5983184	1.232532	13.91363
3462	-1363.349	-1511.588	148.2394	1.863971	1.004311	1.20064	12.87055
3468	-1363.423	-1511.123	147.7004	1.744668	0.8608431	1.218802	13.27779
3474	-1371.311	-1514.048	142.7373	1.894038	1.066202	1.26073	15.64373
3480	-1363.849	-1507.49	143.641	1.79236	0.7264278	1.29237	15.38634
3486	-1374.082	-1517.926	143.8437	1.615247	0.7652747	1.22856	15.38634
3492	-1367.335	-1513.733	146.3983	1.825284	0.8688389	1.313383	13.8599
3498	-1365.363	-1512.006	146.6435	1.654875	0.7641954	1.341522	13.8599
3504	-1371.914	-1516.036	144.1228	1.851698	0.692623	1.365027	15.08646
3510	-1369.825	-1517.475	147.6501	1.850618	0.692623	1.289693	13.29664
3516	-1367.445	-1509.818	142.3729	1.838436	0.8259129	1.208484	16.01051
3522	-1368.73	-1516.762	148.0322	1.7579	1.040392	1.506718	12.8616
3528	-1375.42	-1521.111	145.6916	1.665553	0.7069842	1.506718	14.29442
3534	-1377.196	-1525.307	148.1114	1.644903	0.7069842	1.077606	13.26568
3540	-1370.595	-1519.164	148.5689	1.661229	0.5356567	1.210659	13.02509
3546	-1370.332	-1514.072	143.7399	1.751807	0.8719554	1.284197	15.28746
3552	-1355.768	-1506.937	151.1687	1.625115	0.888946	1.209312	11.52331
3558	-1359.135	-1507.647	148.5115	1.76181	0.949351	1.205774	12.80809
3564	-1371.879	-1516.797	144.9181	1.685142	0.7655541	1.203692	14.80706
3570	-1368.989	-1516.357	147.3684	1.671146	0.8963239	1.170489	13.49493
3576	-1359.635	-1506.822	147.1872	1.754314	0.8963239	1.020758	13.6232
3582	-1369.411	-1513.938	144.5268	1.786885	0.8263544	1.219305	14.91845
3588	-1379.656	-1526.172	146.5159	1.754667	0.8367974	1.526538	13.74673
3594	-1383.94	-1528.459	144.5188	1.709599	0.6940335	1.348775	14.96256
3600	-1380.106	-1528.436	148.3299	1.670559	0.8757279	1.485861	12.8478
3606	-1383.397	-1530.078	146.6806	1.670559	0.8881525	1.232477	13.82473
3612	-1379.994	-1523.899	143.9053	1.814416	0.927189	1.167078	15.20065
3618	-1375.439	-1519.269	143.8299	1.697142	1.124596	1.162694	15.20065
3624	-1376.019	-1522.962	146.9425	1.739396	0.7826099	1.484662	13.58101
3630	-1374.117	-1524.301	150.1836	1.590105	1.029264	1.239635	11.96734
3636	-1371.285	-1521.47	150.1849	1.518608	0.896944	1.353351	12.01526
3642	-1368.848	-1517.435	148.5874	1.675949	0.8708452	0.9344589	12.9944
3648	-1375.121	-1522.021	146.8998	1.81338	0.9089754	1.10926	13.6893
3654	-1373.314	-1520.411	147.0972	1.791849	0.7894836	1.050849	13.6893
3660	-1373.951	-1515.839	141.8881	1.730782	0.7094611	0.9499108	16.50632
3666	-1365.227	-1509.472	144.2456	1.927451	0.7094611	1.064063	15.12862
3672	-1362.906	-1511.782	148.8761	1.624651	0.7363769	1.206865	12.79769
3678	-1365.764	-1510.685	144.9204	1.828907	1.009686	1.226253	14.59515
3684	-1362.817	-1510.858	148.0413	1.765225	0.9693549	1.228635	13.0288
3690	-1378.612	-1528.895	150.2823	1.700786	0.8460702	1.479292	11.83306
3696	-1376.732	-1521.035	144.3033	1.771856	1.294206	1.293651	14.76433
3702	-1379.402	-1526.144	146.7422	1.72877	0.9943947	1.005157	13.82469
3708	-1378.601	-1521.576	142.9748	1.821968	1.094826	1.005157	15.67439
3714	-1368.69	-1512.024	143.3349	1.989072	0.7941399	0.9585108	15.58045
3720	-1377.817	-1518.406	140.5891	1.904965	0.871767	1.195951	16.87914
3726	-1380.793	-1526.83	146.0365	1.789816	0.8572513	1.175683	14.14174
3732	-1369.267	-1513.88	144.6127	1.824718	0.7971444	1.100339	14.93009
3738	-1375.257	-1521.694	146.4366	1.643985	0.8407009	1.409008	13.90079
3744	-1371.62	-1520.897	149.2773	1.754565	0.5476821	1.120158	12.65005
3750	-1362.762	-1507.498	144.7361	1.898489	0.8063457	1.031059	14.85922
3756	-1375.481	-1516.231	140.7499	1.887609	0.8615741	1.120648	16.84884
3762	-1369.261	-1511.199	141.9384	1.880179	0.7823988	1.109052	16.28576
3768	-1362.173	-1507.559	145.3864	1.873812	0.820886	1.372264	14.35429
3774	-1368.294	-1513.629	145.3346	1.717309	1.035587	1.566831	14.25662
3780	-1366.075	-1511.837	145.7622	1.817581	0.8837042	1.258752	14.21362
3786	-1364.424	-1506.279	141.8545	1.769631	0.7700122	1.293939	16.29833
3792	-1373.548	-1512.831	139.2832	1.837312	1.24795	1.293939	17.34462
3798	-1364.495	-1510.124	145.6291	1.819252	0.7509931	1.603051	14.17945
3804	-1368.536	-1514.23	145.6937	1.813319	0.9320938	1.352075	14.17945
3810	-1362.09	-1507.046	144.9568	1.834222	0.7975106	1.472705	14.55966
3816	-1361.723	-1503.623	141.9	1.920395	0.8394192	0.976713	16.32435
3822	-1357.829	-1503.214	145.3851	1.887516	1.019311	1.109492	14.37898
3828	-1370.162	-1514.434	144.2719	1.92085	0.9732627	1.109492	14.96179
3834	-1381.099	-1524.627	143.5272	1.965314	0.8769537	1.230332	15.3117
3840	-1369.796	-1522.523	152.7264	1.689903	1.063843	1.118107	10.62952
3846	-1359.774	-1511.135	151.361	1.686769	0.6471999	1.160082	11.53604
3852	-1369.86	-1521.282	151.4221	1.736469	1.005108	1.160082	11.29741
3858	-1362.719	-1505.652	142.9331	1.857984	0.7974198	1.206188	15.72671
3864	-1362.929	-1512.45	149.5207	1.667223	0.709117	1.27535	12.41828
3870	-1373.414	-1514.908	141.4934	1.701793	0.7590359	1.251276	16.54639
3876	-1372.757	-1521.098	148.3408	1.657354	0.8533838	1.251276	12.9776
3882	-1379.519	-1519.823	140.3047	1.943437	0.8181229	1.251276	17.00502
3888	-1372.985	-1514.517	141.5315	1.943437	0.714642	1.055404	16.52372
3894	-1375.688	-1521.157	145.4693	1.809398	0.8920558	1.253215	14.36809
3900	-1367.46	-1514.387	146.9268	1.79494	0.8030841	1.318309	13.6324
3906	-1378.323	-1526.279	147.9556	1.587829	0.818329	1.30591	13.20421
3912	-1371.122	-1519.201	148.0791	1.809905	0.8515471	1.485065	12.91858
3918	-1370.144	-1512.027	141.8832	1.983574	0.8515471	1.014699	16.27466
3924	-1373.554	-1517.255	143.7005	1.867728	0.8058686	1.034956	15.40885
3930	-1378.874	-1525.012	146.138	1.867728	0.7129278	1.034956	14.19331
3936	-1366.916	-1512.659	145.7438	1.818053	0.8189178	1.383675	14.19331
3942	-1372.234	-1522.47	150.2356	1.922367	0.9048957	1.38224	11.75947
3948	-1363.83	-1513.456	149.6257	1.732243	1.020365	1.313944	12.15109
3954	-1376.075	-1514.865	138.7892	2.015569	0.7214812	1.328896	17.75691
3960	-1364.576	-1503.483	138.9075	1.998502	0.8889934	1.06113	17.75691
3966	-1356.753	-1500.461	143.7083	1.951542	0.7354978	1.179935	15.32188
3972	-1356.297	-1498.275	141.9773	1.951542	0.6043367	1.249038	16.24088
3978	-1365.756	-1501.533	135.7767	1.89852	0.9497701	1.30643	19.26173
3984	-1369.221	-1511.853	142.6323	1.89786	0.9028141	1.23262	15.79445
3990	-1365.613	-1510.314	144.7006	1.728626	0.7661072	1.254269	14.87119
3996	-1382.864	-1522.289	139.4254	1.989446	0.6532595	1.389583	17.44479
4002	-1364.161	-1507.386	143.2248	1.854643	0.6812366	1.266244	15.60385
4008	-1359.365	-1500.261	140.8959	1.836749	0.9100464	1.106814	16.78212
4014	-1363.966	-1516.033	152.0674	1.552929	0.6800502	1.023046	11.29273
4020	-1358.561	-1504.823	146.2623	1.771971	0.6800502	1.257928	14.07969
4026	-1360.909	-1507.375	146.466	1.718528	0.7036065	1.084051	14.07969
4032	-1365.759	-1512.388	146.6296	1.741322	0.9012036	1.254582	13.79652
4038	-1369.238	-1514.233	144.9944	1.761725	0.7012371	1.112813	14.8058
4044	-1368.124	-1516.326	148.202	1.761725	0.7536954	1.162875	13.09104
4050	-1357.593	-1505.369	147.7754	1.923461	0.6948401	1.062608	13.3091
4056	-1354.234	-1496.43	142.1958	1.864818	1.05184	1.255724	15.94834
4062	-1364.298	-1509.711	145.4132	1.873859	0.7884175	1.120362	14.48436
4068	-1359.812	-1508.695	148.8825	1.732988	0.9042769	1.305167	12.60279
4074	-1365.968	-1507.827	141.8587	1.737537	0.9732658	1.305167	16.20367
4080	-1367.459	-1513.261	145.8025	1.863808	0.7938532	1.346458	14.17039
4086	-1363.086	-1512.203	149.1166	1.746908	0.7938532	1.104009	12.63332
4092	-1362.255	-1509.543	147.2882	1.58465	0.9644303	1.409354	13.42566
4098	-1361.105	-1508.41	147.3056	1.858503	0.8613574	1.214552	13.42566
4104	-1362.002	-1503.333	141.331	1.895828	0.7222214	1.057759	16.64678
4110	-1366.814	-1510.815	144.0006	2.024906	0.7443584	1.057759	15.19128
4116	-1371.944	-1520.524	148.5797	1.805958	0.8544012	0.9207838	12.94634
4122	-1371.107	-1519.472	148.3641	1.61715	1.095079	1.085383	12.94634
