Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
3192	-271.5135	-316.4927	44.97913	0.6909363	1.606112	0.3066683	0.567091	0.432909	0.8585616
3198	-270.6708	-315.5165	44.84575	0.4941843	2.856991	0.2073786	0.740658	0.259342	0.7234099
3204	-272.5345	-316.9879	44.45346	0.4697353	3.416307	0.20083	0.718906	0.281094	0.9766925
3210	-266.1608	-310.949	44.78829	0.3301601	3.416307	0.1289619	0.754962	0.245038	1.022126
3216	-271.6469	-315.6921	44.04516	0.4283772	5.947444	0.1289619	0.813747	0.186253	0.8986682
3222	-276.0546	-321.6222	45.56766	0.5779465	1.590618	0.1162318	0.635104	0.364896	0.9703046
3228	-273.6604	-319.1969	45.5365	0.2166136	2.077279	0.1162318	0.765832	0.234168	1.05497
3234	-278.4351	-323.2887	44.85359	1.07552	2.772517	0.06675521	0.844786	0.155214	0.3541995
3240	-272.8751	-318.7029	45.82775	0.809838	1.392159	0.09525172	0.524825	0.475175	0.4084452
3246	-271.5799	-316.1205	44.54061	0.8511589	2.475539	0.2843514	0.828149	0.171851	0.5004448
3252	-267.4952	-313.4602	45.96497	0.2947802	1.519359	0.1448079	0.480287	0.519713	0.7679248
3258	-269.821	-314.4462	44.6252	0.7878854	2.611766	0.2401557	0.557967	0.442033	0.3966151
3264	-280.818	-325.7361	44.91812	0.07690353	2.64875	0.154776	0.575643	0.424357	1.331857
3270	-270.764	-315.6145	44.85048	0.05896761	3.892259	0.1821376	0.556119	0.443881	0.8654357
3276	-268.9622	-314.4202	45.45805	0.2909054	1.801443	0.142051	0.733422	0.266578	1.121975
3282	-264.4887	-309.9079	45.41921	0.1423392	1.801443	0.2518878	0.664932	0.335068	0.9817476
3288	-265.5442	-309.8287	44.28447	0.3492998	3.347652	0.2990111	0.696645	0.303355	1.034216
3294	-268.7579	-314.2847	45.52677	0.2758902	1.80471	0.1776639	0.501437	0.498563	0.9510193
3300	-266.995	-312.7419	45.74692	0.3311114	1.211926	0.276666	0.320827	0.679173	0.8193139
3306	-265.2305	-310.6619	45.4314	0.5173938	1.554697	0.2134788	0.611952	0.388048	0.854139
3312	-266.515	-312.6782	46.16316	0.2047518	1.16558	0.2134788	0.628808	0.371192	0.6993244
3318	-267.3508	-312.9532	45.6024	0.4493949	1.16558	0.3215656	0.668104	0.331896	0.7679385
3324	-277.2219	-322.4974	45.27542	0.6531417	1.156332	0.4146116	0.418773	0.581227	0.671587
3330	-274.3759	-320.6577	46.28183	0.7222711	0.6009946	0.2175825	0.499481	0.500519	0.671587
3336	-273.6005	-319.7522	46.15172	0.8814113	0.8922944	0.1030584	0.549118	0.450882	0.6698008
3342	-266.0456	-311.8413	45.79566	0.4605263	1.355066	0.184868	0.500786	0.499214	0.7601518
3348	-270.0153	-315.6478	45.63251	0.2980053	0.7885725	0.2757393	0.253907	0.746093	1.361975
3354	-264.2898	-310.4558	46.16599	0.1749755	0.8126321	0.2326966	0.570447	0.429553	1.084277
3360	-270.2628	-316.4357	46.17295	0.2832414	0.5567285	0.1955131	0.354385	0.645615	1.365887
3366	-267.9544	-314.1897	46.23533	0.6242868	0.8929574	0.1172905	0.424741	0.575259	0.841058
3372	-272.4596	-317.7467	45.28712	0.1712726	2.577088	0.1569721	0.54905	0.45095	0.9382448
3378	-270.0447	-315.7517	45.70702	0.307057	1.692476	0.1114317	0.610188	0.389812	1.050551
3384	-276.7512	-322.993	46.24185	0.06082886	1.327337	0.106293	0.552266	0.447734	1.050585
3390	-268.6551	-314.5939	45.93878	0.9274647	1.090574	0.1046923	0.465122	0.534878	0.5629291
3396	-268.5769	-314.4572	45.8803	0.8025852	1.247934	0.1046923	0.587823	0.412177	0.6765218
3402	-265.6868	-312.183	46.49622	0.4088644	0.6788332	0.1168517	0.41645	0.58355	1.066373
3408	-271.6097	-318.0029	46.3932	0.3537631	0.6851966	0.1245427	0.534058	0.465942	1.174471
3414	-280.1282	-326.214	46.08585	0.2520717	1.414266	0.1365279	0.590989	0.409011	0.8094152
3420	-282.5411	-327.8208	45.27971	0.2447879	0.8811653	0.3534682	0.388958	0.611042	1.458054
3426	-289.4558	-335.9941	46.53838	0.2475711	0.3306337	0.2134129	0.44361	0.55639	1.388075
3432	-269.5324	-314.8311	45.2987	0.4486952	2.73375	0.08981571	0.73414	0.26586	0.8203307
3438	-269.7336	-314.1912	44.45764	0.212666	4.834332	0.09744454	0.804546	0.195454	1.121694
3444	-267.8689	-314.9456	47.07678	0.9075546	0.3303986	0.08801317	0.143488	0.856512	0.5389241
3450	-269.5728	-317.1816	47.60889	0.6778436	0.1780207	0.1108227	0.12474	0.87526	0.5383064
3456	-267.5583	-314.5475	46.98926	0.7349055	0.3615995	0.1143269	0.174803	0.825197	0.7363036
3462	-272.8267	-317.7563	44.92967	1.214007	1.998912	0.09876968	0.659313	0.340687	0.3168259
3468	-274.6688	-319.6249	44.95615	0.9817288	2.31684	0.1285791	0.637849	0.362151	0.5035848
3474	-269.1034	-314.4437	45.34032	0.8421031	1.719035	0.1204075	0.670395	0.329605	0.8091481
3480	-273.9124	-319.5453	45.63281	0.8202244	1.380157	0.1228736	0.482132	0.517868	0.7580998
3486	-272.3546	-318.4507	46.09607	0.7774621	0.7438116	0.1838432	0.507522	0.492478	0.7395458
3492	-267.1193	-312.9593	45.83998	0.1325684	1.259624	0.2923385	0.642372	0.357628	0.8529718
3498	-268.5895	-314.5237	45.93425	0.7239114	1.335473	0.09101749	0.51207	0.48793	0.6970305
3504	-271.9752	-317.6728	45.69754	0.7165792	1.163786	0.1626972	0.372581	0.627419	0.8581088
3510	-271.8144	-317.1971	45.38272	0.6941466	1.736857	0.1694307	0.783654	0.216346	0.6853476
3516	-276.4348	-321.5931	45.1583	1.143942	1.491933	0.1694307	0.758218	0.241782	0.5070029
3522	-284.1433	-327.6047	43.46136	0.8620299	7.652711	0.114738	0.897839	0.102161	0.3658519
3528	-282.3388	-325.0923	42.75348	1.458573	7.652711	0.114738	0.897839	0.102161	0.270449
3534	-271.6946	-316.8469	45.15238	0.5776115	1.659292	0.2845262	0.843874	0.156126	0.8027719
3540	-270.1023	-314.6499	44.54755	0.4393898	2.251271	0.2929823	0.677629	0.322371	1.178468
3546	-272.7548	-317.1302	44.37547	0.3605938	5.064269	0.06389587	0.879005	0.120995	1.142557
3552	-273.9976	-319.5908	45.59317	0.1256422	1.96471	0.1071478	0.701686	0.298314	1.178714
3558	-268.8023	-315.372	46.56969	0.4409422	0.9641105	0.04129897	0.665168	0.334832	0.9770659
3564	-269.0873	-314.8708	45.78347	0.3488733	1.988962	0.07889742	0.537261	0.462739	0.8808444
3570	-277.2853	-324.1783	46.89299	0.5795581	0.4468697	0.07889742	0.342025	0.657975	1.019279
3576	-275.5405	-322.1978	46.65727	0.3326566	0.4468697	0.1687471	0.291974	0.708026	1.142931
3582	-286.4222	-329.5538	43.13161	0.6671862	12.81449	0.05882382	0.951822	0.0481782	0.5673722
3588	-290.0906	-333.3582	43.26769	0.1742725	11.39688	0.1350868	0.90533	0.0946695	0.9159513
3594	-271.0169	-318.7707	47.75382	0.1406323	0.3449411	0.04981079	0.278979	0.721021	0.9352245
3600	-272.0555	-318.4564	46.4009	0.3071059	1.187017	0.03297135	0.618007	0.381993	1.102934
3606	-266.8012	-313.0032	46.20203	0.2129173	1.470845	0.08382928	0.422291	0.577709	0.9224683
3612	-268.9285	-314.8237	45.89514	0.2736233	1.341346	0.0533597	0.540378	0.459622	1.364393
3618	-271.5776	-317.7814	46.20384	0.307367	1.341346	0.1045915	0.651518	0.348482	0.8208366
3624	-267.7588	-312.5522	44.79345	0.423314	2.410242	0.3584816	0.661071	0.338929	0.6595694
3630	-269.1344	-314.8071	45.67272	0.0252918	1.620043	0.2213848	0.611469	0.388531	1.047231
3636	-281.7514	-325.9732	44.22183	0.1588637	3.895928	0.1829031	0.607976	0.392024	1.350461
3642	-276.982	-320.4727	43.49062	0.1134618	7.617986	0.08549692	0.914247	0.0857528	1.494736
3648	-271.4346	-315.8093	44.37472	0.1388921	5.247578	0.1148982	0.761882	0.238118	1.093687
3654	-273.1307	-318.3033	45.17262	0.07215195	2.964779	0.2360945	0.782794	0.217206	0.6651625
3660	-279.0301	-324.4266	45.39654	1.12172	1.035951	0.1947761	0.602982	0.397018	0.3178583
3666	-279.1596	-323.3461	44.18649	1.395676	2.216654	0.1952803	0.668657	0.331343	0.2548883
3672	-276.1321	-320.4335	44.30137	0.1572128	5.167085	0.1026168	0.781787	0.218213	1.206249
3678	-270.3586	-314.8796	44.52108	0.2417921	5.723355	0.09241046	0.84989	0.15011	0.7943393
3684	-274.8927	-318.3329	43.44015	1.767557	2.586617	0.1121533	0.712825	0.287175	0.1211863
3690	-268.6107	-313.2743	44.66358	0.3129451	4.345193	0.09241046	0.786733	0.213267	0.9913731
3696	-271.753	-315.9008	44.14773	0.4845035	4.345193	0.1798712	0.79044	0.20956	1.010731
3702	-270.7798	-315.8833	45.10353	0.2251867	2.085626	0.2648697	0.768428	0.231572	1.010731
3708	-270.4186	-315.8325	45.41383	0.4209764	1.940937	0.1480434	0.734917	0.265083	0.933034
3714	-266.396	-311.1667	44.7707	0.3760216	2.818473	0.1599922	0.730179	0.269821	1.122912
3720	-267.8599	-313.6433	45.78339	0.5419433	1.22515	0.1999632	0.57549	0.42451	0.7481208
3726	-266.6439	-312.2404	45.59641	0.6390166	1.573096	0.158104	0.663771	0.336229	0.6677034
3732	-268.0815	-313.1233	45.04177	0.8965752	1.573096	0.2772402	0.490715	0.509285	0.5246582
3738	-276.4727	-320.8321	44.35938	1.221201	1.35362	0.4843034	0.514916	0.485084	0.303997
3744	-269.8306	-313.9698	44.13923	1.409454	2.053575	0.2647874	0.658671	0.341329	0.296049
3750	-271.6108	-316.7071	45.09633	0.9609691	2.053575	0.129629	0.802174	0.197826	0.4048884
3756	-267.3141	-312.2772	44.96309	1.124487	2.053575	0.121872	0.588568	0.411432	0.6073595
3762	-265.2941	-310.8241	45.53004	0.8851009	1.751675	0.09049815	0.588568	0.411432	0.5617473
3768	-264.678	-310.2668	45.58881	0.7984126	1.329059	0.1816988	0.414799	0.585201	0.4767791
3774	-265.1096	-311.0312	45.92164	0.772202	1.329059	0.09605938	0.51278	0.48722	0.5715151
3780	-263.4935	-310.4909	46.99743	0.5739578	0.4557896	0.09605938	0.167921	0.832079	0.8065453
3786	-264.8342	-312.5571	47.72298	0.1831899	0.3203124	0.07602503	0.328519	0.671481	0.8361805
3792	-270.8306	-317.4742	46.64362	0.5442149	0.6230963	0.07602503	0.297171	0.702829	1.037548
3798	-274.349	-321.0134	46.66441	0.7067724	0.6556817	0.06282214	0.320156	0.679844	0.862537
3804	-273.5519	-319.2844	45.73247	0.4761823	1.365094	0.1245764	0.465354	0.534646	1.041942
3810	-269.6646	-314.3781	44.71349	0.4694343	1.239276	0.5031011	0.685656	0.314344	1.235046
3816	-276.2602	-321.1495	44.88931	0.7298897	1.327564	0.2616353	0.443825	0.556175	1.217097
3822	-268.4869	-313.7125	45.22563	0.4772766	1.271045	0.432092	0.515481	0.484519	0.8160528
3828	-267.1984	-312.3957	45.1973	1.00919	1.209712	0.2774198	0.515481	0.484519	0.4148803
3834	-273.2066	-318.0464	44.83979	0.4940524	1.396447	0.4806311	0.459008	0.540992	1.017904
3840	-274.9806	-319.2128	44.23219	0.350876	2.459605	0.4030904	0.880351	0.119649	1.231951
3846	-269.8216	-314.5073	44.68566	0.2599707	3.104859	0.2009411	0.699264	0.300736	1.075311
3852	-275.259	-320.3513	45.09221	1.134818	1.325443	0.2303319	0.520347	0.479653	0.6099938
3858	-275.9302	-320.617	44.68674	0.7944336	2.486132	0.2303319	0.520347	0.479653	0.6638775
3864	-277.9564	-322.8023	44.84593	0.702511	1.740182	0.3722084	0.573559	0.426441	0.7051268
3870	-268.3349	-313.5147	45.17983	0.9744167	1.401249	0.2230362	0.427381	0.572619	0.3528759
3876	-274.6112	-319.4814	44.87022	1.183145	0.9958416	0.3850161	0.545907	0.454093	0.2847741
3882	-269.8676	-316.211	46.34343	0.6193937	0.9356452	0.108075	0.409662	0.590338	0.675882
3888	-273.4187	-319.4473	46.02861	0.9774797	0.9961371	0.08970291	0.423585	0.576415	0.6159202
3894	-280.2429	-323.839	43.59612	0.6467413	3.036169	0.4331396	0.601427	0.398573	1.249092
3900	-272.5541	-318.0043	45.4502	0.2721606	1.638868	0.2067732	0.49521	0.50479	1.051663
3906	-267.0884	-313.2348	46.14642	0.3352654	0.8699878	0.2067732	0.372373	0.627627	0.9538987
3912	-269.7042	-315.2754	45.57117	0.4334864	0.9614911	0.3860594	0.482455	0.517545	0.9020343
3918	-270.4279	-315.8261	45.39825	0.02873118	1.216034	0.3638576	0.433563	0.566437	1.260997
3924	-269.6226	-315.7038	46.08117	0.008964379	1.494257	0.1709203	0.515447	0.484553	0.8925326
3930	-268.5737	-314.8749	46.30116	0.009896475	1.074241	0.1499655	0.530835	0.469165	1.094094
3936	-271.3609	-316.5078	45.14694	0.007157776	1.828914	0.2294595	0.688794	0.311206	1.375359
3942	-268.8411	-315.1803	46.33919	0.8560066	0.9331156	0.06390497	0.476828	0.523172	0.6047642
3948	-277.0116	-322.6462	45.63461	0.6858645	1.275552	0.03664471	0.647573	0.352427	1.352335
3954	-276.1462	-321.7211	45.57491	0.002749657	1.545804	0.281825	0.67602	0.32398	1.061463
3960	-269.5579	-315.2198	45.66196	0.003029867	1.840971	0.2028342	0.602332	0.397668	0.9895395
3966	-272.8614	-318.7934	45.93206	0.01496051	1.411052	0.13785	0.602332	0.397668	1.200955
3972	-275.83	-321.0274	45.19746	0.8634031	2.547938	0.01926408	0.53974	0.46026	0.925486
3978	-270.0757	-315.3022	45.22652	0.3242976	1.786869	0.2182773	0.645285	0.354715	1.08947
3984	-271.4308	-316.4296	44.99885	0.2613589	3.706088	0.08434907	0.545543	0.454457	0.9570346
3990	-271.4108	-316.4596	45.04884	0.07933261	2.353082	0.1397265	0.758962	0.241038	1.383739
3996	-273.1261	-319.0867	45.96064	0.0446649	1.662491	0.1397265	0.490383	0.509617	0.9717969
4002	-276.7533	-322.9122	46.15892	0.02651786	1.870238	0.07376931	0.444526	0.555474	0.9284071
4008	-273.3266	-319.2827	45.95606	0.3506437	1.958239	0.07009135	0.745415	0.254585	0.7286722
4014	-268.5343	-313.7376	45.20329	0.03760736	1.793468	0.3325889	0.730754	0.269246	1.110217
4020	-272.7679	-317.2402	44.47237	0.05032625	3.190353	0.3325889	0.861776	0.138224	1.125273
4026	-278.2295	-323.291	45.06149	0.1230312	1.752777	0.2295143	0.439663	0.560337	1.389573
4032	-274.6177	-319.555	44.93732	0.3913832	2.490348	0.1638279	0.698367	0.301633	1.085475
4038	-278.7043	-322.9754	44.27113	0.8213888	4.292619	0.1088827	0.773017	0.226983	0.7988872
4044	-271.1104	-315.6293	44.51888	1.114594	2.246865	0.2356675	0.63572	0.36428	0.5134476
4050	-272.3487	-317.097	44.74831	0.9059261	2.064337	0.2600855	0.599283	0.400717	0.5960461
4056	-270.8189	-314.8895	44.07054	1.192648	2.695718	0.2157461	0.471192	0.528808	0.2451984
4062	-274.2011	-321.5043	47.30317	0.09876284	0.2809288	0.1823295	0.281939	0.718061	1.039537
4068	-268.7093	-315.2931	46.58386	0.636385	0.4884113	0.1037717	0.376728	0.623272	1.086781
4074	-268.728	-315.3859	46.65794	0.6886333	0.4884113	0.1621203	0.27176	0.72824	0.6800387
4080	-269.5323	-316.344	46.81163	0.7935467	0.5978972	0.06793863	0.299492	0.700508	0.4663248
4086	-268.5424	-315.0921	46.54971	0.4563529	0.7310857	0.1608166	0.551108	0.448892	0.6673587
4092	-275.0786	-319.8592	44.7806	0.6541967	3.632821	0.1006392	0.824506	0.175494	0.6661472
4098	-268.5501	-313.4119	44.86184	0.558291	2.933274	0.1006392	0.764192	0.235808	1.029917
4104	-275.169	-321.9785	46.80945	0.2113251	0.6944975	0.1231656	0.49062	0.50938	0.9022906
4110	-267.0935	-313.3905	46.29708	0.1832045	0.8766599	0.2466191	0.585985	0.414015	0.8198654
4116	-267.0841	-312.9398	45.85563	0.3619124	0.8766599	0.2802391	0.331525	0.668475	1.015847
4122	-262.454	-307.8655	45.41152	0.1466107	2.01491	0.1946335	0.530061	0.469939	1.015847
4128	-265.0438	-310.6538	45.60998	0.3741863	1.259693	0.2022299	0.428649	0.571351	1.08788
4134	-273.1035	-317.225	44.12143	0.3656333	3.921285	0.2391201	0.784199	0.215801	1.115991
4140	-271.2257	-315.2493	44.0236	0.2146033	6.617199	0.06677375	0.784199	0.215801	1.228177
4146	-273.2101	-317.3282	44.11813	0.537581	6.188285	0.09279523	0.880263	0.119737	0.7841641
4152	-272.045	-316.79	44.74509	0.3923387	1.303132	0.5205648	0.593789	0.406211	1.204403
4158	-270.6881	-315.3298	44.64172	0.5484387	1.996556	0.4237814	0.593789	0.406211	0.8460575
4164	-265.8666	-312.7303	46.86372	0.06834139	1.193384	0.04722847	0.570284	0.429716	0.7811608
4170	-267.1801	-313.2127	46.03263	0.0241625	1.644751	0.06979414	0.435428	0.564572	1.206417
4176	-264.8717	-310.4471	45.57539	0.08626872	1.514138	0.2039318	0.536225	0.463775	1.193551
4182	-267.6813	-313.1162	45.43483	0.1297081	1.28784	0.237499	0.633664	0.366336	1.340513
4188	-269.3515	-314.294	44.94258	0.5434342	2.01272	0.237499	0.793294	0.206706	0.9662264
4194	-274.0516	-319.6485	45.59684	0.2656453	0.8633062	0.2822464	0.444138	0.555862	1.334923
4200	-267.5168	-314.1088	46.59203	0.2976421	0.4586674	0.3016175	0.341795	0.658205	0.8554832
4206	-267.183	-314.1461	46.96305	0.2182772	0.5678301	0.1328988	0.346418	0.653582	0.879995
4212	-269.2686	-314.502	45.23343	0.5172305	2.17184	0.1878101	0.659635	0.340365	0.6979903
4218	-271.1557	-316.4601	45.30438	0.5587192	1.203827	0.3831023	0.659635	0.340365	0.8033959
4224	-263.7156	-309.2489	45.53336	0.6552354	1.614838	0.1570119	0.659635	0.340365	0.7068506
4230	-267.5146	-313.0723	45.55769	0.8564528	1.221162	0.2006354	0.639824	0.360176	0.55623
4236	-268.1208	-314.117	45.99623	0.5438425	1.221162	0.1534813	0.610873	0.389127	0.635787
4242	-273.0539	-320.0162	46.96236	0.7211706	0.344872	0.1108444	0.3477	0.6523	0.8571432
4248	-271.2121	-318.3879	47.17575	0.7947377	0.344872	0.06982257	0.316008	0.683992	0.7105108
4254	-269.0883	-314.2071	45.11883	0.9853176	1.004228	0.4178309	0.506439	0.493561	0.4320116
4260	-269.4902	-314.5031	45.01284	0.5630239	2.190155	0.2219396	0.712648	0.287352	0.7953067
4266	-267.0572	-312.1896	45.13242	0.1492584	2.190155	0.1944498	0.808567	0.191433	1.179677
4272	-270.8181	-316.7931	45.97496	0.4291379	1.055923	0.1944498	0.643655	0.356345	0.8681651
4278	-267.6002	-314.1813	46.58108	0.3085489	0.6927763	0.1262396	0.557061	0.442939	1.028576
4284	-267.9965	-314.4893	46.49281	0.1105733	0.5871653	0.2195896	0.278448	0.721552	1.146743
4290	-269.3975	-316.3203	46.92276	0.1498249	0.4349137	0.1384022	0.344907	0.655093	1.181593
4296	-282.1067	-328.742	46.63529	0.1653758	0.3890236	0.1156286	0.334137	0.665863	1.535271
4302	-280.1754	-324.8601	44.68471	0.2402187	3.539577	0.1832626	0.795012	0.204988	0.9823415
4308	-279.3812	-323.9967	44.61545	0.1025757	3.617962	0.08442676	0.581815	0.418185	1.452477
4314	-275.2518	-321.031	45.77918	0.5838137	1.654534	0.09101982	0.675737	0.324263	0.7885848
4320	-268.4282	-314.5208	46.09266	0.3475326	1.009281	0.1710089	0.589694	0.410306	0.9601349
4326	-275.0311	-320.8576	45.8265	0.2981602	1.009281	0.3062805	0.482411	0.517589	0.9035773
4332	-277.1145	-322.5029	45.38844	0.5524796	1.009281	0.2831641	0.642012	0.357988	1.138048
4338	-274.5713	-319.9418	45.37051	0.3934145	1.203504	0.2831641	0.369069	0.630931	1.135118
4344	-272.2437	-318.2574	46.0137	0.1831778	1.311548	0.1286843	0.754448	0.245552	1.078861
4350	-282.027	-326.9454	44.91844	0.8380856	2.466723	0.1577246	0.388329	0.611671	0.5119056
4356	-273.14	-317.8946	44.75461	1.133769	2.466723	0.1215234	0.547213	0.452787	0.5119056
4362	-266.7412	-311.3611	44.61994	0.7868581	3.404374	0.1215234	0.62334	0.37666	0.7177606
4368	-269.0639	-313.6252	44.56135	0.7948437	3.389422	0.08997068	0.795171	0.204829	0.9532906
4374	-272.5709	-318.0086	45.43778	0.7593151	2.389599	0.05710869	0.602204	0.397796	0.5959024
4380	-272.4063	-317.7643	45.35806	0.3935362	1.969342	0.176541	0.73827	0.26173	0.9004727
4386	-278.6419	-323.7793	45.13742	0.3215216	1.969342	0.3143518	0.664289	0.335711	0.8090672
4392	-277.7169	-322.9483	45.2314	0.8844981	0.7446141	0.5235591	0.319345	0.680655	0.7638678
4398	-274.6543	-320.7625	46.10818	0.395433	0.9236347	0.1878639	0.453737	0.546263	0.9291982
4404	-272.7308	-317.2538	44.52303	0.4889722	1.531594	0.5893508	0.565915	0.434085	1.064959
4410	-271.2044	-315.995	44.79065	0.6103543	2.279276	0.2192915	0.814681	0.185319	0.9529268
4416	-272.6194	-317.1958	44.57634	0.07052989	4.396355	0.1881815	0.882943	0.117057	0.9529268
4422	-268.8243	-314.2285	45.40422	0.1207702	2.094951	0.1404565	0.766496	0.233504	1.169646
4428	-273.0204	-318.7926	45.77218	0.08043482	2.094951	0.09184929	0.634294	0.365706	1.047629
4434	-271.9072	-317.9911	46.08389	0.5304428	1.015633	0.1842474	0.311359	0.688641	0.665439
4440	-268.7224	-314.5815	45.85909	0.6145727	1.010777	0.2382428	0.576509	0.423491	0.6417907
4446	-266.4592	-311.4552	44.996	0.8136077	1.896262	0.232244	0.494937	0.505063	0.6417907
4452	-268.2336	-313.3899	45.15628	0.543188	1.896262	0.2277269	0.473394	0.526606	0.8341377
4458	-270.3286	-315.1606	44.83194	0.7174238	2.138557	0.1845968	0.613975	0.386025	0.9851309
4464	-268.6147	-313.6975	45.08287	0.7446842	1.898828	0.2361082	0.668752	0.331248	0.4571639
4470	-270.6471	-315.6547	45.00763	0.8370936	2.656591	0.07720735	0.543216	0.456784	0.8147592
4476	-264.0355	-309.8476	45.81201	0.4991127	1.625885	0.1030773	0.6272	0.3728	0.8147592
4482	-274.1538	-319.3462	45.1924	0.5153767	2.573394	0.1096114	0.864829	0.135171	0.8582784
4488	-271.0931	-315.7933	44.7002	0.5140883	3.230234	0.14522	0.67922	0.32078	0.9376188
4494	-273.5685	-319.5756	46.00709	1.024623	0.828689	0.126038	0.35987	0.64013	0.6273671
4500	-274.6885	-319.4512	44.7627	0.3517731	3.301852	0.1919831	0.600023	0.399977	0.843019
4506	-270.8754	-315.2394	44.36394	0.3348193	4.544238	0.1296575	0.84866	0.15134	1.054876
4512	-278.172	-322.3516	44.17963	0.8612627	4.692189	0.06220988	0.832973	0.167027	0.9610256
4518	-270.8758	-315.7746	44.89878	0.4761388	2.690855	0.1593939	0.58799	0.41201	0.9610256
4524	-273.6986	-320.5954	46.89677	0.3457745	0.4965042	0.1470911	0.448778	0.551222	0.8802389
4530	-275.4075	-320.3589	44.95147	0.5572128	2.923816	0.0850867	0.785037	0.214963	1.013785
4536	-275.0778	-320.5763	45.49849	0.4171735	1.911698	0.07908778	0.687652	0.312348	1.141453
4542	-269.3552	-314.7917	45.43653	0.1534365	2.819117	0.05852802	0.79269	0.20731	1.100147
4548	-267.3515	-312.986	45.63445	0.1054604	1.958246	0.1196854	0.746292	0.253708	1.118814
4554	-268.9977	-314.4701	45.47237	0.07282919	1.958246	0.2195153	0.580128	0.419872	0.9893802
4560	-270.7577	-317.1185	46.3608	0.0370086	0.8317404	0.1462804	0.493399	0.506601	1.249917
4566	-277.7299	-322.9777	45.24783	0.008794646	2.682438	0.1726497	0.580923	0.419077	1.039248
4572	-270.2197	-316.7551	46.53542	0.140796	0.6942718	0.2141336	0.397612	0.602388	0.9491739
4578	-270.4099	-316.8732	46.46329	0.4870577	0.6015509	0.169077	0.357799	0.642201	0.9404827
4584	-274.2649	-320.9714	46.70654	0.5604289	0.772852	0.06870827	0.341802	0.658198	0.7653519
4590	-278.5067	-325.8194	47.31264	0.5092626	0.4803963	0.04079191	0.617761	0.382239	0.7653519
4596	-281.5372	-328.3591	46.82195	1.128414	0.4581264	0.04325967	0.227791	0.772209	0.5384752
4602	-269.0709	-315.1162	46.04536	0.7836906	1.256688	0.07361903	0.550973	0.449027	0.6444383
4608	-267.2603	-313.0897	45.82944	0.2310457	1.39168	0.2084878	0.60944	0.39056	0.8826871
4614	-272.4658	-315.9959	43.53011	0.5443482	5.538165	0.3208737	0.8336	0.1664	0.8433453
4620	-269.9892	-313.5424	43.5532	0.8165092	4.964303	0.3139816	0.849044	0.150956	0.6526311
4626	-275.8148	-319.0394	43.22456	0.9766843	4.964303	0.4071404	0.715355	0.284645	0.5894089
4632	-272.3284	-316.1548	43.82641	0.5196033	4.303704	0.3979459	0.759921	0.240079	0.7348334
4638	-277.9391	-321.2351	43.29601	1.116423	4.303704	0.4022884	0.625804	0.374196	0.433079
4644	-276.1954	-320.4938	44.29843	1.286949	2.447332	0.1934881	0.755617	0.244383	0.3397847
4650	-272.8634	-318.0691	45.20568	1.147637	1.095882	0.265573	0.435091	0.564909	0.4752003
4656	-270.1934	-315.4234	45.22997	0.7416224	2.202289	0.08923413	0.752381	0.247619	0.8729539
4662	-286.2756	-330.2475	43.97184	0.4161052	6.893159	0.1235733	0.892089	0.107911	0.7597993
4668	-274.9242	-318.6429	43.71879	0.6970578	6.893159	0.09458756	0.815786	0.184214	0.8767647
4674	-273.1952	-317.8983	44.7031	0.3505689	4.391797	0.09299149	0.810928	0.189072	0.8906786
4680	-276.8707	-322.4547	45.584	0.2655719	1.386616	0.1006652	0.810928	0.189072	1.413904
4686	-271.1166	-316.2406	45.12393	0.4112719	2.405914	0.2155996	0.635125	0.364875	0.7138821
4692	-266.3387	-311.9224	45.58361	0.191345	1.696735	0.1417047	0.66042	0.33958	1.160678
4698	-265.2028	-310.4463	45.24345	0.1510593	2.377225	0.1301372	0.658314	0.341686	1.18429
4704	-276.2131	-322.585	46.37187	0.07171265	1.052133	0.1567766	0.445942	0.554058	0.9625398
4710	-274.7392	-320.4703	45.7311	0.04875439	1.671624	0.2929091	0.448944	0.551056	0.6825061
4716	-275.6209	-321.1357	45.51475	0.1864864	2.227299	0.1528441	0.602759	0.397241	0.8817567
4722	-276.0278	-321.117	45.08918	0.4302923	2.227299	0.1528441	0.700088	0.299912	1.068853
4728	-272.2027	-316.8453	44.64255	0.6981915	3.309195	0.1098251	0.700088	0.299912	0.9126928
4734	-269.6129	-316.0141	46.40127	0.03475361	0.7613279	0.1847309	0.529714	0.470286	1.179505
4740	-265.8528	-311.793	45.94017	0.5419242	1.16628	0.1588516	0.537366	0.462634	0.784937
4746	-267.321	-312.6617	45.34069	0.4114527	2.254302	0.1734227	0.680492	0.319508	0.6970077
4752	-280.0083	-325.1446	45.13631	0.396043	3.029907	0.05840172	0.726666	0.273334	1.069343
4758	-280.9386	-325.0684	44.12981	0.126724	6.969431	0.09248921	0.877542	0.122458	1.03652
4764	-269.5145	-314.9257	45.41121	0.8878077	1.552899	0.1223813	0.689767	0.310233	0.7956559
4770	-263.2389	-309.564	46.32506	0.4775798	1.142593	0.08347767	0.558808	0.441192	0.7800032
4776	-267.7616	-313.5716	45.81001	0.8391693	1.142593	0.1508993	0.607982	0.392018	0.5153137
4782	-266.8861	-312.6087	45.72261	1.033151	1.057386	0.1212747	0.484091	0.515909	0.3234515
