Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
4248	-271.2121	-318.3879	47.17575	0.0191653	0.0253568	0.0290963	0.00211429	0.0674349	0.0114528	0.00334248	0.01143	0.0277137	0.00190106	0.0123989	0.033454	0.0351387	0.0163141	0.0258441	0.0474107	0.00339749	0.0100319	0.0183129	0.0115081	0.00929097	0.0240787	0.00135667	0.0398866	0.000515841	0.022498	0.00807283	0.0130453	0.0173934	0.00726699	0.0053445	0.0136811	0.000508857	0.0288101	0.0138517	0.00460628	0.0874847	0.1305311	1.869469	1.48713	0.5128696	0.333165	0.585059	0.846	1.18203	1.70923	3.00152	0.7947377	0.344872	0.06982257	0.0269739	0.0356881	0.0409513	0.00297574	0.0949104	0.016119	0.00470433	0.016087	0.0390053	0.00267562	0.0174507	0.0470844	0.0494555	0.022961	0.0363739	0.0667276	0.00478176	0.0141193	0.0257742	0.016197	0.0130765	0.0338892	0.00190943	0.0561379	0.000726015	0.0316645	0.011362	0.0183604	0.0244801	0.0102278	0.00752206	0.0192554	0.000716185	0.0405485	0.0194954	0.00648305	0.123129	0.316008	0.683992	0.3160078	0.7105108
4284	-267.9965	-314.4893	46.49281	0.0379908	0.0108529	0.0642656	0.00402849	0.107474	0.00983566	0.00441046	0.00195311	0.0612409	0.00149823	0.021865	0.0337237	0.020568	0.0378537	0.0104312	0.0251342	0.00359989	0.0148375	0.0640715	0.0227398	0.0936525	0.014282	0.0378691	0.0607514	0.0284326	0.0250689	0.0446723	0.0413466	0.0457318	0.0280276	0.0115905	0.00138152	0.0133823	0.0105295	0.0378862	0.0573022	0.0364621	0.360104	1.639896	1.260108	0.7398918	0.858196	0.928133	0.977001	1.02354	1.07743	1.16523	0.1105733	0.5871653	0.2195896	0.0331293	0.0094641	0.0560418	0.00351298	0.0937207	0.00857703	0.00384608	0.00170318	0.0534042	0.00130651	0.019067	0.0294082	0.017936	0.0330098	0.00909634	0.0219179	0.00313923	0.0129388	0.0558726	0.0198299	0.0816682	0.0124544	0.0330232	0.0529773	0.0247942	0.021861	0.0389558	0.0360556	0.0398797	0.024441	0.0101073	0.00120473	0.0116698	0.00918211	0.0330381	0.0499695	0.0317962	0.278448	0.721552	0.2784483	1.146743
4320	-268.4282	-314.5208	46.09266	0.0188937	0.00688005	0.0571803	0.00212019	0.0401001	0.0131039	0.00772182	0.0105716	0.0335291	0.00655708	0.00484698	0.0199933	0.0198115	0.0428721	0.0313149	0.0332008	0.0063205	0.023646	0.0655769	0.00930862	0.0544127	0.0051283	0.00681061	0.0543392	0.0115491	0.0721388	0.0505027	0.038819	0.005179	0.0260578	0.00360925	0.00899489	0.0683168	0.0106003	0.0474198	0.030553	0.012154	0.292071	1.707929	0.9953808	1.004619	0.61839	0.79104	0.929479	1.07587	1.26416	1.6171	0.3475326	1.009281	0.1710089	0.0196782	0.00716571	0.0595545	0.00220822	0.0417651	0.013648	0.00804244	0.0110105	0.0349213	0.00682933	0.00504822	0.0208234	0.0206341	0.0446522	0.0326151	0.0345794	0.00658293	0.0246278	0.0682997	0.00969511	0.056672	0.00534123	0.00709339	0.0565954	0.0120286	0.0751341	0.0525996	0.0404308	0.00539403	0.0271397	0.00375911	0.00936836	0.0711533	0.0110404	0.0493887	0.0318216	0.0126587	0.589694	0.410306	0.5896939	0.9601349
4356	-273.14	-317.8946	44.75461	0.00662505	0.00296222	0.0187619	0.00167083	0.0237192	0.0250479	0.0057182	0.00527422	0.0272347	0.00435504	0.0130281	0.0242522	0.00312228	0.0244339	0.00551452	0.0325946	0.00829341	0.00864064	0.00584731	0.00604144	0.0499747	0.0030749	0.00934047	0.00734132	0.0159909	0.0152016	0.0116798	0.0383191	0.0280874	0.0084453	0.0209412	0.0165867	0.0135248	0.000114884	0.00368418	0.0119009	0.00456001	0.2167114	1.783289	0.5769138	1.423086	0.208462	0.465466	0.787748	1.26944	2.14838	4.79703	1.133769	2.466723	0.1215234	0.0129419	0.00578665	0.0366511	0.00326394	0.0463351	0.0489306	0.0111704	0.0103031	0.0532026	0.0085075	0.0254501	0.0473762	0.00609932	0.0477312	0.0107725	0.063673	0.0162011	0.0168794	0.0114226	0.0118019	0.0976247	0.00600676	0.0182465	0.0143411	0.0312379	0.0296962	0.0228163	0.0748558	0.0548683	0.0164978	0.0409084	0.0324019	0.0264205	0.000224424	0.00719698	0.0232482	0.00890791	0.547213	0.452787	0.5472129	0.5119056
4392	-277.7169	-322.9483	45.2314	0.0258383	0.00167974	0.0202943	0.00255893	0.0802595	0.00161475	0.0130169	0.0190676	0.00730851	0.00254851	0.0284511	0.0252926	0.0321949	0.0521251	0.00838775	0.0343704	0.000249407	0.00734852	0.0204915	0.019204	0.00592162	0.00593583	0.000406664	0.00538249	0.0241544	0.018937	0.0225115	0.0156475	0.0421181	0.00565272	0.0112883	0.0331131	0.000923862	0.0129068	0.0388103	0.0373801	0.0804751	0.6872843	1.312716	1.146385	0.8536147	0.294271	0.550689	0.830171	1.20457	1.81591	3.39823	0.8844981	0.7446141	0.5235591	0.0338257	0.00219899	0.0265678	0.00334996	0.10507	0.00211391	0.0170408	0.0249618	0.00956777	0.00333633	0.0372461	0.0331112	0.0421472	0.0682383	0.0109806	0.0449952	0.000326505	0.00962015	0.026826	0.0251405	0.00775215	0.00777076	0.000532374	0.00704637	0.0316211	0.0247909	0.0294704	0.0204845	0.055138	0.00740013	0.0147778	0.0433493	0.00120945	0.0168967	0.0508076	0.0489354	0.105352	0.319345	0.680655	0.3193448	0.7638678
4428	-273.0204	-318.7926	45.77218	0.00328623	0.00133075	0.102129	0.00785702	0.0606442	0.0545554	0.00159336	0.0225112	0.0317329	0.0223703	0.0229024	0.0171198	0.00847273	0.0962558	0.0155486	0.0229132	0.000409733	0.0114214	0.0343953	0.00741761	0.109473	0.000168458	0.00535838	0.0340518	0.00105895	0.0640333	0.0063493	0.0209256	0.0363545	0.0534165	0.0631079	0.0113349	0.0347003	0.00125551	0.0240414	0.0211847	0.0159472	0.1682454	1.831755	0.6462139	1.353786	0.894723	0.947193	0.983217	1.01707	1.05575	1.11766	0.08043482	2.094951	0.09184929	0.00313683	0.00127024	0.0974862	0.00749982	0.0578871	0.0520752	0.00152092	0.0214877	0.0302902	0.0213532	0.0218612	0.0163415	0.00808752	0.0918797	0.0148417	0.0218715	0.000391105	0.0109021	0.0328315	0.00708038	0.104496	0.000160799	0.00511477	0.0325036	0.0010108	0.0611222	0.00606063	0.0199742	0.0347017	0.050988	0.0602388	0.0108196	0.0331227	0.00119843	0.0229484	0.0202216	0.0152222	0.634294	0.365706	0.634294	1.047629
4464	-268.6147	-313.6975	45.08287	0.0039681	0.00162647	0.0358054	0.0033908	0.0397153	0.0103671	0.00849449	0.0207745	0.00308887	0.00232938	0.00429709	0.0127018	0.0116252	0.0337266	0.0106031	0.0180144	0.000332573	0.0172685	0.0177626	0.00144676	0.0418874	0.0030007	0.0063759	0.00986215	0.0119109	0.0190173	0.00376324	0.0118271	0.0276256	0.00914299	0.0130409	0.00187582	0.00681673	0.000156894	0.0236262	0.0053016	0.00459348	0.3820187	1.617981	0.6899339	1.310066	0.357045	0.605148	0.854958	1.16965	1.65249	2.80077	0.7446842	1.898828	0.2361082	0.00867981	0.00355775	0.0783208	0.00741703	0.0868733	0.0226771	0.0185809	0.0454421	0.00675659	0.00509529	0.00939944	0.0277838	0.0254289	0.0737735	0.0231932	0.0394046	0.00072747	0.0377731	0.0388539	0.00316463	0.0916244	0.00656373	0.0139466	0.0215725	0.026054	0.0415984	0.00823171	0.0258705	0.0604283	0.0199994	0.0285256	0.00410316	0.0149109	0.000343189	0.05168	0.0115967	0.0100478	0.668752	0.331248	0.6687521	0.4571639
4500	-274.6885	-319.4512	44.7627	0.0300793	0.0125126	0.0170476	0.00774267	0.0502769	0.0162472	0.0093434	0.0201702	0.00817221	0.00335631	0.00356688	0.00512939	0.0234492	0.0591035	0.014754	0.0942221	0.00412368	0.0509985	0.0416313	0.00353929	0.00379747	0.00662269	0.00526784	0.033324	0.0260402	0.0162063	0.000663907	0.0407648	0.0163268	0.0488494	0.0146584	0.0492329	0.00626558	0.00767554	0.0335447	0.0015023	0.05681	0.3221239	1.677876	0.4649161	1.535084	0.614774	0.78878	0.92865	1.07683	1.26778	1.62661	0.3517731	3.301852	0.1919831	0.0356804	0.0148427	0.0202221	0.00918446	0.0596391	0.0192726	0.0110833	0.0239261	0.00969398	0.0039813	0.00423108	0.00608455	0.0278157	0.0701094	0.0175014	0.111767	0.00489157	0.0604951	0.0493835	0.00419835	0.00450461	0.00785592	0.00624877	0.0395293	0.0308892	0.0192241	0.000787535	0.0483557	0.0193671	0.0579458	0.017388	0.0584007	0.00743231	0.00910482	0.0397912	0.00178205	0.0673888	0.600023	0.399977	0.6000234	0.843019
4536	-275.0778	-320.5763	45.49849	0.00679374	0.017461	0.0861355	0.00757297	0.0415285	0.0580006	0.0127853	0.00643581	0.0413805	0.000519325	0.031148	0.0270968	0.0197447	0.0711503	0.0439882	0.0590322	0.0201614	0.0315051	0.0384977	0.0187033	0.102465	0.0036671	0.00291727	0.0230119	0.015841	0.0353919	0.00460771	0.00476387	0.0714404	0.051465	0.0213427	0.0456796	0.00232216	0.0169023	0.0763115	0.0174192	0.00626354	0.1465827	1.853417	0.6868844	1.313116	0.56161	0.754742	0.915958	1.09175	1.32496	1.7806	0.4171735	1.911698	0.07908778	0.00595183	0.0152972	0.0754613	0.0066345	0.0363822	0.0508129	0.0112009	0.00563827	0.0362524	0.000454968	0.0272881	0.0237388	0.0172979	0.0623331	0.038537	0.0517168	0.0176629	0.0276009	0.033727	0.0163855	0.0897668	0.00321266	0.00255575	0.0201602	0.0138779	0.031006	0.00403671	0.00417352	0.0625873	0.0450873	0.0186978	0.0400188	0.00203439	0.0148077	0.0668547	0.0152605	0.00548734	0.687652	0.312348	0.6876516	1.141453
4572	-270.2197	-316.7551	46.53542	0.0220118	0.000790207	0.0153005	0.0171268	0.0660208	0.00503512	0.00231086	0.0195122	0.00307833	0.00157283	0.0253958	0.011957	0.0118594	0.0297987	0.00171425	0.0756965	0.0018854	0.0678263	0.0193546	0.0270614	0.0117821	0.0759804	0.0161153	0.04714	0.0410417	0.0237337	0.0102574	0.0469889	0.0143732	0.0227926	0.0057073	0.0417669	0.00868186	0.011902	0.0412007	0.00421654	0.100184	0.3527349	1.647265	1.180448	0.8195519	0.823065	0.909404	0.970807	1.03007	1.09962	1.21497	0.140796	0.6942718	0.2141336	0.0231905	0.000832521	0.0161198	0.0180439	0.0695561	0.00530474	0.0024346	0.020557	0.00324317	0.00165706	0.0267557	0.0125972	0.0124945	0.0313944	0.00180605	0.0797499	0.00198636	0.0714583	0.020391	0.0285105	0.012413	0.080049	0.0169782	0.0496642	0.0432394	0.0250046	0.0108066	0.0495051	0.0151429	0.0240131	0.00601292	0.0440035	0.00914675	0.0125393	0.0434069	0.00444232	0.105549	0.397612	0.602388	0.3976118	0.9491739
4608	-267.2603	-313.0897	45.82944	0.0418552	0.012028	0.0177675	0.02424	0.0468673	0.0141733	0.00223595	0.00878851	0.00139204	0.00360106	0.0104665	0.0599461	0.00999856	0.0639477	0.024238	0.036385	0.00503203	0.0298784	0.0348839	0.0185837	0.00825511	0.0343089	0.00053604	0.0277488	0.0543941	0.0369265	0.00773913	0.0298361	0.0216497	0.0203763	0.00911674	0.0213342	0.0106328	0.0200861	0.036207	0.00558389	0.0716466	0.3450392	1.654961	0.8362322	1.163768	0.726487	0.855698	0.952544	1.04982	1.16864	1.37649	0.2310457	1.39168	0.2084878	0.047418	0.0136266	0.0201289	0.0274616	0.0530962	0.016057	0.00253312	0.00995654	0.00157705	0.00407966	0.0118576	0.0679132	0.0113274	0.0724466	0.0274593	0.0412207	0.00570081	0.0338494	0.0395202	0.0210536	0.00935225	0.0388687	0.000607283	0.0314368	0.0616233	0.0418342	0.00876769	0.0338015	0.0245271	0.0230844	0.0103284	0.0241696	0.012046	0.0227556	0.0410191	0.00632601	0.0811688	0.60944	0.39056	0.6094403	0.8826871
4644	-276.1954	-320.4938	44.29843	0.000105868	0.0125306	0.024685	0.0113496	0.0133485	0.0163328	0.00939828	0.00252519	0.00326438	0.00361148	0.00956676	0.00367335	0.0144299	0.00469865	0.00523266	0.0191048	0.00744249	0.013166	0.00660255	0.014893	0.0303866	0.000597192	0.00394162	0.00683431	0.00500081	0.000392499	0.00420034	0.00167802	0.00896787	0.0122754	0.0120589	0.0011039	0.00822742	0.00821863	0.0112075	0.011503	0.0172287	0.3242397	1.67576	0.5801588	1.419841	0.168665	0.419776	0.762761	1.31103	2.38222	5.92892	1.286949	2.447332	0.1934881	0.000311574	0.0368781	0.0726489	0.0334024	0.0392851	0.0480681	0.0276595	0.00743172	0.00960719	0.0106287	0.0281554	0.0108108	0.0424678	0.0138283	0.0153999	0.0562261	0.0219035	0.0387482	0.0194316	0.0438308	0.089429	0.00175756	0.0116003	0.0201136	0.0147176	0.00115514	0.0123618	0.00493848	0.0263928	0.036127	0.0354899	0.00324883	0.0242136	0.0241878	0.0329842	0.0338538	0.0507048	0.755617	0.244383	0.7556166	0.3397847
4680	-276.8707	-322.4547	45.584	0.0103504	0.0156077	0.0743931	0.0493091	0.128325	0.0438105	0.000803485	0.0146179	0.00668894	0.0341314	0.0122698	0.0321427	0.0342169	0.0548922	0.036653	0.0491263	0.00687137	0.0372433	0.0696484	0.00653972	0.094314	0.0122224	0.0426362	0.0602553	0.00699621	0.0764342	0.0144141	0.0192231	0.011102	0.00899857	0.00437768	0.0271147	0.00827495	0.107535	0.0895842	0.094541	0.0182391	0.182917	1.817083	0.8380068	1.161993	0.692613	0.836001	0.945649	1.05747	1.19617	1.44381	0.2655719	1.386616	0.1006652	0.00732044	0.0110388	0.0526154	0.0348744	0.0907597	0.0309855	0.000568274	0.0103386	0.00473083	0.0241398	0.00867795	0.0227333	0.0242003	0.0388231	0.0259233	0.0347451	0.00485986	0.0263408	0.0492597	0.00462529	0.0667046	0.00864444	0.0301549	0.0426162	0.00494815	0.054059	0.0101945	0.0135958	0.00785202	0.00636434	0.00309616	0.0191772	0.00585256	0.0760551	0.0633594	0.0668652	0.0128998	0.810928	0.189072	0.8109284	1.413904
4716	-275.6209	-321.1357	45.51475	0.010198	0.00460291	0.0584547	0.035601	0.0822179	0.0241735	0.00295604	0.0256556	0.0286319	0.00496918	0.0292285	0.00881239	0.0127744	0.0267353	0.00692992	0.0261795	0.0087285	0.0121624	0.0440085	0.0274488	0.0117035	0.0764928	0.0233314	0.0113319	0.0109536	0.0742877	0.00256929	0.0114801	0.0203118	0.0221519	0.0318701	0.0132288	0.0121719	0.0302826	0.0161006	0.0194137	0.0136061	0.26516	1.73484	0.6197134	1.380287	0.772665	0.881806	0.961518	1.04002	1.13404	1.29422	0.1864864	2.227299	0.1528441	0.0115656	0.00522016	0.0662934	0.0403751	0.0932433	0.0274152	0.00335244	0.029096	0.0324714	0.00563554	0.033148	0.00999412	0.0144875	0.0303205	0.00785922	0.0296901	0.00989899	0.0137934	0.0499101	0.0311297	0.013273	0.0867505	0.0264602	0.0128515	0.0124224	0.0842497	0.00291383	0.0130196	0.0230356	0.0251225	0.0361439	0.0150028	0.0138042	0.0343434	0.0182597	0.022017	0.0154307	0.602759	0.397241	0.6027595	0.8817567
4752	-280.0083	-325.1446	45.13631	0.010397	0.0330475	0.0635258	0.0141912	0.0369906	0.046015	0.0257022	0.00672131	0.00569908	0.0121362	0.000526185	0.011717	0.0595014	0.0685344	0.00932442	0.0459961	0.00314376	0.0426282	0.0241857	0.00465685	0.0142663	0.00448457	0.0791399	0.0397918	0.0144269	0.0255469	0.0338638	0.00447856	0.0394977	0.020993	0.00129229	0.0770635	0.0170342	0.0199818	0.0827828	0.00135639	0.068702	0.1103583	1.889642	0.4962894	1.503711	0.578264	0.765576	0.920039	1.08691	1.30621	1.72931	0.396043	3.029907	0.05840172	0.00972281	0.0309045	0.0594064	0.013271	0.0345919	0.0430311	0.0240355	0.00628546	0.00532952	0.0113492	0.000492064	0.0109572	0.055643	0.0640903	0.00871977	0.0430134	0.0029399	0.0398639	0.0226174	0.00435487	0.0133412	0.00419377	0.074008	0.0372115	0.0134914	0.0238903	0.0316679	0.00418815	0.0369365	0.0196317	0.00120849	0.0720662	0.0159296	0.0186861	0.0774147	0.00126844	0.0642469	0.726666	0.273334	0.7266662	1.069343
4788	-267.4673	-312.8957	45.42845	0.000661204	0.0073132	0.0100105	7.46885e-05	0.0184049	0.00605604	0.00183949	0.000592832	0.00954721	0.000774102	0.00364196	0.00654281	0.00190083	0.0132773	0.0179598	0.014029	0.00752577	0.0111842	0.0112288	0.0140777	0.00401744	0.0324452	0.0162247	0.0088149	0.000703824	0.0177488	0.00455814	0.00092083	0.00807447	0.0114444	0.00943034	0.0113451	0.0101006	0.0166808	0.00337586	0.00647284	0.00445099	0.408449	1.591551	1.104769	0.8952307	0.199981	0.456131	0.782785	1.27749	2.19235	5.00048	1.163805	0.8103327	0.2566358	0.00204421	0.0226099	0.030949	0.000230911	0.0569016	0.0187232	0.00568706	0.00183283	0.0295167	0.00239326	0.0112597	0.0202281	0.0058767	0.0410489	0.0555255	0.0433729	0.0232671	0.0345775	0.0347154	0.0435233	0.0124205	0.100309	0.0501611	0.0272526	0.00217598	0.0548731	0.0140922	0.00284689	0.0249635	0.0353822	0.0291553	0.0350752	0.0312274	0.0515712	0.010437	0.0200118	0.0137609	0.484091	0.515909	0.4840909	0.3234515
4824	-263.7812	-310.8991	47.11789	0.00723537	0.00111133	0.0257915	0.00558511	0.0286842	0.0100687	0.000650938	0.00263294	0.00217633	0.000682784	0.00276082	0.00674236	0.0106422	0.0171282	0.0262576	0.0189876	0.00684014	0.0170073	0.026458	0.014455	0.00053472	0.0429826	0.0299617	0.00603773	0.000593136	0.0183742	0.00838425	0.000212943	0.012677	0.0152099	0.0127774	0.0285136	0.00437644	0.00569375	0.00472158	0.0458342	0.000482304	0.1387213	1.861279	1.538054	0.4619461	0.251876	0.510455	0.810752	1.23342	1.95904	3.9702	0.9969795	0.3003445	0.0745301	0.0154185	0.00236823	0.0549615	0.0119018	0.0611258	0.0214562	0.00138714	0.00561076	0.00463774	0.001455	0.00588326	0.0143679	0.0226784	0.0365	0.0559547	0.0404624	0.0145763	0.0362424	0.0563818	0.0308034	0.00113948	0.0915954	0.0638479	0.0128663	0.00126397	0.0391552	0.0178667	0.000453779	0.0270146	0.032412	0.0272284	0.0607622	0.00932614	0.0121333	0.0100616	0.097672	0.00102778	0.24486	0.75514	0.2448602	0.4692658
4860	-269.7033	-315.8769	46.17368	0.0149333	0.0274951	0.0283515	0.0108312	0.0498447	0.00137429	0.0055329	0.0142205	0.0303135	0.00086028	0.0210157	0.0217533	0.00544528	0.00855889	0.0618785	0.111109	0.00780696	0.0407649	0.0542083	0.0136543	0.00923213	0.032303	0.0130204	0.0114305	0.024969	0.0747299	0.055492	0.0341759	0.0439754	0.0357238	0.0042731	0.0319916	0.0365793	0.0397625	0.063726	0.00976626	0.102087	0.2731299	1.72687	1.049755	0.9502445	0.743751	0.865555	0.955954	1.04608	1.15533	1.34454	0.2140638	0.9052056	0.1581647	0.0129496	0.0238427	0.0245853	0.00939235	0.0432233	0.00119173	0.00479791	0.0123314	0.0262867	0.000746	0.018224	0.0188636	0.00472193	0.00742193	0.0536585	0.096349	0.00676988	0.0353497	0.0470073	0.0118405	0.00800573	0.0280118	0.0112907	0.00991203	0.0216521	0.0648028	0.0481205	0.029636	0.0381337	0.0309783	0.00370546	0.0277419	0.0317201	0.0344805	0.0552606	0.00846891	0.0885259	0.490486	0.509514	0.4904863	1.15319
4896	-268.3357	-313.7317	45.39596	0.00467839	0.0105236	0.0281455	0.0112696	0.0794347	0.00386701	0.00571342	0.00394314	0.0365095	0.00170731	0.0147722	0.0267945	0.012776	0.0185101	0.0329747	0.0183224	0.00598483	0.0277701	0.0388011	0.0252772	0.00957366	0.0152872	0.0565969	0.00213614	0.00639678	0.0233516	0.022219	0.0100936	0.0039786	0.0113665	0.0137296	0.0200772	0.00481929	0.0287417	0.0227576	0.0400724	0.0635442	0.4363057	1.563694	0.7876658	1.212334	0.529014	0.733051	0.907662	1.10173	1.36416	1.89031	0.4604078	1.539148	0.2790224	0.00613546	0.0138012	0.0369113	0.0147795	0.104174	0.00507137	0.00749284	0.00517121	0.0478803	0.00223905	0.0193729	0.0351396	0.016755	0.024275	0.0432445	0.0240289	0.00784878	0.036419	0.0508855	0.0331497	0.0125553	0.0200483	0.0742237	0.00280143	0.00838903	0.0306243	0.0291389	0.0132372	0.00521772	0.0149066	0.0180056	0.0263301	0.00632023	0.0376932	0.0298453	0.0525528	0.0833348	0.660251	0.339749	0.6602508	0.7625175
4932	-278.5467	-323.7204	45.17372	0.00871094	0.0165474	0.0276348	0.0228728	0.0844431	0.00756135	0.0116545	0.0109262	0.0038138	0.00407008	0.013187	0.0288626	0.02191	0.0348053	0.0501824	0.0176553	0.00113701	0.0101562	0.0419202	0.0181284	0.00839221	0.0653889	0.0271545	0.0199324	0.0268864	0.0345576	0.0246323	0.0101234	0.00472832	0.0238239	0.00960668	0.0204735	0.058909	0.0649368	0.0120257	0.00682303	0.129965	0.3410131	1.658987	0.6179495	1.38205	0.698824	0.839649	0.946934	1.05604	1.19097	1.43098	0.2591167	2.23651	0.2055551	0.00884773	0.0168072	0.0280688	0.023232	0.0857692	0.00768009	0.0118375	0.0110978	0.00387369	0.00413399	0.013394	0.0293158	0.0222541	0.0353519	0.0509704	0.0179326	0.00115487	0.0103157	0.0425784	0.0184131	0.008524	0.0664157	0.0275809	0.0202454	0.0273086	0.0351002	0.0250191	0.0102824	0.00480258	0.0241981	0.00975754	0.020795	0.0598341	0.0659565	0.0122145	0.00693017	0.132006	0.771371	0.228629	0.7713711	0.9845394
4968	-276.4584	-320.0856	43.62726	0.0134886	0.00300242	0.0373267	0.00608654	0.0202612	0.013953	0.0221535	0.00618114	0.00330536	0.00826671	0.00327752	0.00949545	0.00736063	0.0209338	0.0189499	0.0199063	0.000187414	0.00877997	0.00759402	0.00853621	0.0836597	0.00445303	0.0362989	0.0367302	0.0170544	0.0162839	0.0869837	0.0474531	0.0186162	0.00559707	0.00904517	0.00376919	0.0246382	0.00986722	0.00975019	0.0336967	0.0064774	0.2667376	1.733262	0.2791832	1.720817	0.305358	0.560712	0.834856	1.19781	1.78345	3.27485	0.8577556	6.163754	0.1538934	0.0195651	0.004355	0.0541421	0.00882849	0.0293888	0.0202388	0.0321334	0.0089657	0.00479441	0.0119908	0.00475403	0.0137731	0.0106766	0.0303644	0.0274868	0.0288739	0.000271843	0.0127353	0.0110151	0.0123817	0.121348	0.00645909	0.0526513	0.053277	0.0247373	0.0236197	0.126169	0.0688304	0.0270027	0.00811851	0.01312	0.00546718	0.0357375	0.0143123	0.0141426	0.0488768	0.00939543	0.751935	0.248065	0.7519347	0.6894207
5004	-278.0865	-322.4333	44.34683	0.0208962	0.0121593	0.0236002	0.018044	0.0664708	0.0109206	0.00647243	0.0264935	0.00463984	0.00225082	0.0166504	0.0358798	0.00254724	0.0276994	0.0188806	0.0626442	0.00208196	0.00668368	0.0175194	0.0755385	0.0710986	0.00397536	0.029087	0.0368735	0.00946021	0.0354296	0.051341	0.079404	0.0133363	0.0360663	0.00595092	0.00478789	0.00568926	0.00657701	0.0179624	0.0934022	0.00809491	0.419072	1.580928	0.6103871	1.389613	0.28006	0.537555	0.823942	1.21368	1.86028	3.57067	0.9202879	2.276609	0.2650798	0.021618	0.0125793	0.0244155	0.0186673	0.068767	0.0112979	0.00669601	0.0274087	0.00480012	0.00232857	0.0172256	0.0371193	0.00263523	0.0286563	0.0195328	0.0648082	0.00215388	0.00691456	0.0181246	0.0781479	0.0735546	0.00411269	0.0300917	0.0381472	0.009787	0.0366535	0.0531145	0.082147	0.013797	0.0373121	0.00615649	0.00495328	0.00588579	0.0068042	0.0185829	0.0966287	0.00837454	0.738184	0.261816	0.7381842	0.9666095
5040	-276.8534	-320.4887	43.63527	0.0355498	0.00424367	0.0347598	0.00165382	0.0433181	0.00131078	0.00317298	0.0226642	0.00306026	0.000328571	0.0281308	0.00733351	0.00592887	0.0212759	0.0147461	0.0232259	0.00493187	0.0156991	0.0343203	0.0206023	0.0465718	0.00898182	0.0184347	0.00474634	0.00391179	0.0184829	0.0464727	0.0260986	0.0337727	0.0085872	0.000840125	0.000393281	0.00167264	0.00176936	0.0194259	0.00533634	0.00330804	0.5822203	1.41778	0.4527243	1.547276	0.22807	0.486327	0.798597	1.2522	2.05623	4.38461	1.068769	3.417699	0.4106564	0.0618189	0.00737949	0.0604451	0.0028759	0.0753275	0.00227937	0.00551763	0.0394117	0.00532161	0.000571366	0.0489178	0.0127525	0.01031	0.0369975	0.0256426	0.0403885	0.00857623	0.0272998	0.059681	0.0358262	0.0809856	0.0156188	0.0320568	0.0082536	0.00680237	0.0321407	0.0808133	0.0453839	0.0587287	0.0149326	0.00146093	0.000683892	0.00290862	0.00307682	0.0337805	0.00927957	0.00575248	0.810036	0.189964	0.8100362	0.575063
