Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
3186	-270.7347	-315.5217	44.78703	0.9689422	2.528103	0.06413998	0.645936	0.354064	1.045882
3192	-269.811	-315.0782	45.26719	0.5745581	2.528103	0.1232248	0.651798	0.348202	0.5744854
3198	-268.3156	-313.6716	45.35605	0.2100705	2.528103	0.1578546	0.778505	0.221495	0.8385474
3204	-272.7146	-318.315	45.60036	0.230555	2.048377	0.1578546	0.558193	0.441807	0.8246027
3210	-273.7421	-318.4227	44.68057	0.3956898	3.363229	0.1469064	0.701285	0.298715	1.019121
3216	-264.4444	-309.887	45.44255	0.4040804	1.618788	0.1469064	0.608745	0.391255	1.127547
3222	-270.3018	-316.3839	46.08215	0.12021	1.618788	0.110232	0.586914	0.413086	0.9146331
3228	-270.5974	-316.1279	45.53048	0.8217544	1.630755	0.1038143	0.596766	0.403234	0.7487213
3234	-271.0941	-315.6142	44.52015	0.3507715	4.781062	0.1217957	0.813912	0.186088	0.8269716
3240	-280.3162	-325.3563	45.04012	0.5858211	2.278964	0.2052864	0.614685	0.385315	0.7219705
3246	-274.7809	-320.2606	45.47965	0.5091068	1.931927	0.1752749	0.614685	0.385315	0.5316849
3252	-271.329	-315.6251	44.29605	1.014133	3.820863	0.1074849	0.76918	0.23082	0.7183789
3258	-275.0185	-319.6476	44.62908	0.6387937	5.054063	0.04275134	0.73267	0.26733	0.6443489
3264	-271.8838	-316.2713	44.38754	0.8099716	5.098895	0.04412254	0.812537	0.187463	0.7372736
3270	-272.4331	-317.0427	44.60963	0.5553991	3.656645	0.1566334	0.663459	0.336541	0.7486227
3276	-284.4538	-329.515	45.06119	1.045261	1.305685	0.2798468	0.318726	0.681274	0.6321477
3282	-271.0965	-317.4465	46.34999	0.4321077	0.8076176	0.1389148	0.485866	0.514134	0.945391
3288	-266.2044	-312.1832	45.97882	0.3688977	0.6841326	0.3441603	0.380995	0.619005	0.9721303
3294	-268.0494	-313.2488	45.19936	0.6052606	1.53196	0.3441603	0.428093	0.571907	0.5800348
3300	-270.507	-315.1399	44.6329	0.6838093	1.684878	0.3728521	0.607378	0.392622	1.026356
3306	-272.6162	-318.4606	45.84445	0.06831945	1.258753	0.1872158	0.655112	0.344888	1.192791
3312	-276.8599	-321.4668	44.60696	0.4151046	2.719107	0.1646819	0.686991	0.313009	1.255802
3318	-269.3793	-314.4799	45.10069	0.4179914	2.703075	0.1646819	0.686991	0.313009	0.760243
3324	-275.6652	-320.6036	44.9384	0.8405517	2.223308	0.1646819	0.618344	0.381656	0.7281078
3330	-274.2646	-319.5335	45.26895	1.139792	1.348264	0.150655	0.448887	0.551113	0.3382828
3336	-271.4172	-316.4583	45.04112	1.272192	1.316004	0.1937971	0.421446	0.578554	0.3605295
3342	-280.0096	-325.6969	45.68736	0.1407194	0.8458292	0.2401303	0.473282	0.526718	1.460526
3348	-278.3461	-323.4474	45.10129	0.1893671	2.977923	0.1293897	0.706571	0.293429	1.025378
3354	-271.0316	-317.2914	46.25987	0.02530412	0.8627563	0.3336959	0.642385	0.357615	0.8231213
3360	-272.2478	-318.9195	46.6717	0.1719255	0.725668	0.1496686	0.291607	0.708393	0.9452422
3366	-272.1722	-318.2095	46.03731	0.2455523	0.8930754	0.2169876	0.482656	0.517344	1.094716
3372	-275.5041	-319.3871	43.88306	0.9913193	2.766352	0.4407276	0.809062	0.190938	0.3517815
3378	-274.1106	-318.5233	44.41278	0.2988184	2.631376	0.4407276	0.600804	0.399196	0.9731556
3384	-269.4976	-314.8339	45.33624	0.1687998	2.833153	0.1536317	0.644527	0.355473	0.7486912
3390	-268.0766	-312.9698	44.89319	0.8359805	1.977865	0.2145127	0.605483	0.394517	0.7794417
3396	-279.3474	-324.4077	45.06029	0.9952027	1.230457	0.2262211	0.453783	0.546217	0.9757883
3402	-273.426	-318.5706	45.14468	0.2365858	1.174158	0.4749028	0.395387	0.604613	1.153774
3408	-270.7246	-316.0537	45.32916	0.6642997	1.177141	0.2272116	0.715412	0.284588	1.078779
3414	-272.488	-317.5399	45.05188	0.2478324	2.265656	0.2735412	0.714493	0.285507	0.9154946
3420	-272.9743	-318.1076	45.13323	0.2229498	1.978032	0.1698492	0.440396	0.559604	1.283775
3426	-273.075	-318.4967	45.42174	0.02748467	2.382584	0.1222437	0.81791	0.18209	1.160515
3432	-272.3157	-317.5722	45.25648	0.00619518	2.670682	0.1940456	0.732936	0.267064	0.9717809
3438	-273.2316	-318.4815	45.24992	0.009489302	1.804502	0.2588684	0.295223	0.704777	1.239349
3444	-270.5078	-315.9728	45.46499	0.2918493	1.296011	0.2371045	0.427349	0.572651	1.17611
3450	-272.9209	-317.9562	45.03531	0.8689543	1.285866	0.3754476	0.42756	0.57244	0.6489374
3456	-275.6476	-321.3292	45.68151	0.6153461	0.9759717	0.2527774	0.40163	0.59837	0.8944458
3462	-267.4933	-310.6327	43.1394	1.423513	7.239107	0.05103937	0.936103	0.0638966	0.2580439
3468	-278.2025	-320.6534	42.45089	1.425841	12.6767	0.03642728	0.919961	0.080039	0.3471155
3474	-267.7143	-315.0853	47.37103	0.1885243	0.4715581	0.08371314	0.277276	0.722724	0.8555169
3480	-264.1573	-311.2145	47.05719	0.4184576	0.4457762	0.1108551	0.28204	0.71796	0.8705153
3486	-267.1988	-312.096	44.89718	0.2349597	3.190242	0.2584185	0.79995	0.20005	0.5511042
3492	-273.9211	-319.1761	45.25496	0.3487401	1.949591	0.2145106	0.45327	0.54673	0.949013
3498	-269.968	-315.6781	45.71011	0.364711	1.041642	0.1959428	0.490683	0.509317	1.198767
3504	-262.9245	-308.6443	45.7198	0.08874335	2.004354	0.1220996	0.610974	0.389026	1.01986
3510	-267.8735	-313.0406	45.16717	0.7613662	1.93311	0.1579416	0.55269	0.44731	0.784934
3516	-275.7593	-320.7865	45.02721	0.3174871	1.93311	0.3647172	0.764866	0.235134	0.8439336
3522	-271.1776	-317.395	46.21741	0.3365944	1.37847	0.09709165	0.630718	0.369282	0.7660741
3528	-263.589	-309.9876	46.39864	0.4431086	1.131751	0.06247739	0.631217	0.368783	0.8691943
3534	-265.2595	-311.3956	46.13613	0.336555	1.010585	0.1592571	0.564509	0.435491	0.9656943
3540	-266.7387	-312.8229	46.08412	0.4413038	0.8683761	0.2381244	0.334151	0.665849	0.8024838
3546	-266.3998	-311.8962	45.49638	0.6894531	1.306104	0.2381244	0.588762	0.411238	0.6880482
3552	-262.6334	-308.143	45.50956	0.1520497	1.504767	0.1879964	0.525059	0.474941	1.240311
3558	-271.2018	-317.0152	45.81333	0.08834303	0.8903669	0.233687	0.459517	0.540483	1.378942
3564	-272.4911	-318.1062	45.61512	0.09139285	0.7711319	0.3848469	0.30774	0.69226	1.36598
3570	-267.8743	-313.3989	45.52459	0.04736235	1.391762	0.2722411	0.457844	0.542156	1.191258
3576	-271.3498	-317.615	46.26525	0.01209527	0.8134335	0.2394919	0.457844	0.542156	1.124742
3582	-271.0802	-316.5962	45.51609	0.05540224	1.336621	0.2370297	0.653439	0.346561	1.304014
3588	-276.5633	-322.3616	45.79831	0.1103914	1.324147	0.2370297	0.569425	0.430575	1.015307
3594	-271.3021	-316.8449	45.54283	0.3194317	1.726898	0.2401721	0.623403	0.376597	0.7064299
3600	-269.735	-314.9463	45.21134	0.09382683	1.991844	0.3496029	0.67233	0.32767	0.8865683
3606	-278.0664	-323.091	45.02461	0.08906745	2.985258	0.2156135	0.905663	0.0943368	0.9133695
3612	-271.9557	-317.0044	45.04873	0.1064907	2.576906	0.2156135	0.631175	0.368825	1.058758
3618	-268.1958	-313.4023	45.2065	0.5181358	2.142172	0.195321	0.672399	0.327601	0.7303652
3624	-273.1076	-317.7278	44.62019	0.3608367	2.708325	0.2823236	0.861287	0.138713	0.9975396
3630	-270.7607	-316.5156	45.7549	0.1398861	0.8761399	0.4422844	0.443645	0.556355	1.002082
3636	-269.3612	-315.3635	46.00229	0.2484169	0.8157482	0.3044576	0.305979	0.694021	0.9944067
3642	-267.5912	-313.8364	46.24527	0.1500293	0.6826867	0.2293224	0.475064	0.524936	1.188212
3648	-269.0543	-315.4901	46.43574	0.2767404	0.8036601	0.1270977	0.437034	0.562966	1.063323
3654	-271.4941	-316.4903	44.99624	0.9790245	2.25554	0.08601212	0.691078	0.308922	0.8515769
3660	-265.6947	-310.9559	45.26121	0.9477993	1.828435	0.08601212	0.735962	0.264038	0.8675485
3666	-265.8015	-310.6096	44.80808	0.1154324	3.701337	0.1564462	0.807212	0.192788	1.012742
3672	-270.8478	-315.7159	44.86808	0.03379368	3.666075	0.201923	0.682664	0.317336	0.8964149
3678	-267.8033	-313.5147	45.71141	0.0939956	2.042398	0.1427313	0.701464	0.298536	0.9206595
3684	-274.495	-318.9169	44.42188	0.0340513	4.25715	0.1730918	0.705424	0.294576	1.216293
3690	-270.134	-315.2942	45.16021	0.2170884	2.051657	0.2442153	0.530896	0.469104	1.034436
3696	-267.5862	-312.4796	44.89338	0.2813998	1.946467	0.3631804	0.577851	0.422149	1.022353
3702	-263.2734	-309.5701	46.29664	0.1420619	0.9752556	0.1656152	0.480694	0.519306	1.014339
3708	-265.5851	-312.1322	46.54702	0.1105038	0.7042263	0.1416152	0.362534	0.637466	1.175269
3714	-271.4458	-317.8534	46.40753	0.0281377	0.7350803	0.2583919	0.357005	0.642995	1.018668
3720	-278.144	-324.6159	46.4719	0.06022801	0.7758289	0.1004396	0.257627	0.742373	1.338813
3726	-274.1658	-320.2011	46.03534	0.02986999	1.291037	0.1780623	0.470476	0.529524	1.057229
3732	-271.8403	-317.6259	45.7856	0.337239	2.086178	0.09200065	0.782496	0.217504	0.7426305
3738	-274.6658	-320.2902	45.62441	0.248735	1.82866	0.1130011	0.55316	0.44684	1.09391
3744	-278.9258	-323.4488	44.52302	0.2159259	2.758583	0.2182499	0.698075	0.301925	1.337626
3750	-275.3449	-321.1534	45.80849	0.08650352	1.561767	0.219121	0.514061	0.485939	0.8923556
3756	-272.3938	-316.8339	44.44011	0.05787315	5.10135	0.1648096	0.823627	0.176373	0.971019
3762	-278.0728	-323.038	44.96516	0.6180783	2.938214	0.1240594	0.482697	0.517303	0.7232843
3768	-271.054	-317.0631	46.00912	0.8128179	1.084699	0.112861	0.482697	0.517303	0.6168436
3774	-266.4232	-312.3922	45.969	0.3346949	1.677382	0.112861	0.674396	0.325604	0.7167409
3780	-265.495	-310.8947	45.39966	0.4204491	2.230683	0.1534604	0.710487	0.289513	0.7167409
3786	-272.6862	-317.8906	45.20448	0.5296353	1.417241	0.2116527	0.659449	0.340551	1.174011
3792	-274.2152	-320.3504	46.13521	0.1796325	1.015098	0.1602151	0.551213	0.448787	1.110709
3798	-274.0933	-320.2775	46.18415	0.09376552	0.6421404	0.469437	0.282076	0.717924	0.8462738
3804	-270.5775	-316.9129	46.3354	0.09556837	1.273907	0.1521833	0.672175	0.327825	0.7585553
3810	-270.5661	-316.7796	46.21353	0.05837516	1.867214	0.08693716	0.798919	0.201081	0.7473488
3816	-265.4222	-310.7073	45.28509	0.04813942	3.090637	0.08181279	0.782248	0.217752	1.126112
3822	-273.9023	-318.747	44.84471	0.05261539	4.463503	0.08606503	0.690994	0.309006	1.060199
3828	-268.8688	-314.3146	45.44583	0.02723925	2.412247	0.1888942	0.629454	0.370546	0.8974027
3834	-268.2181	-313.6044	45.38626	0.02812627	1.720414	0.3877549	0.574575	0.425425	0.8657508
3840	-271.4725	-317.9907	46.51818	0.01586224	0.7370242	0.1885144	0.390945	0.609055	1.108717
3846	-264.7438	-310.9931	46.24929	0.1507354	1.075269	0.1038765	0.463524	0.536476	1.171304
3852	-270.8062	-316.6134	45.80716	0.1836222	2.167594	0.06317258	0.670978	0.329022	1.003381
3858	-270.1262	-316.4665	46.34025	0.2355765	1.661787	0.05861121	0.699468	0.300532	0.6864728
3864	-265.0687	-311.5813	46.51256	0.5719097	0.9855367	0.06801399	0.483641	0.516359	0.6864728
3870	-264.6602	-310.5661	45.90597	0.2769088	1.517296	0.1410604	0.569466	0.430534	0.8845197
3876	-267.8269	-314.4437	46.6168	0.312035	0.9391481	0.08639684	0.488191	0.511809	0.8552889
3882	-269.017	-315.6788	46.66177	0.3985013	0.8122618	0.1130044	0.462273	0.537727	0.710136
3888	-274.4977	-320.4016	45.90382	0.7057304	1.053216	0.1630861	0.371999	0.628001	0.7302496
3894	-274.4269	-320.1854	45.75847	0.6333406	0.9538434	0.2935267	0.374052	0.625948	0.6424113
3900	-273.2283	-319.0807	45.85235	0.6632682	0.8345821	0.2935267	0.397522	0.602478	0.655392
3906	-266.5364	-312.6698	46.13342	0.6131967	0.8345821	0.2159237	0.436817	0.563183	0.5753395
3912	-267.9192	-314.6597	46.74055	0.6439409	0.5165536	0.1498624	0.341273	0.658727	0.5753395
3918	-264.8764	-311.7446	46.86812	0.4256198	0.6508567	0.08972681	0.341273	0.658727	0.8107151
3924	-264.7351	-309.9753	45.24018	0.891354	1.414729	0.238985	0.543338	0.456662	0.6145328
3930	-265.9061	-310.5203	44.61423	1.027443	2.14427	0.238985	0.738538	0.261462	0.3728631
3936	-272.9109	-317.3944	44.4835	1.011073	2.104233	0.3078048	0.494967	0.505033	0.6510232
3942	-269.8532	-314.081	44.2278	0.7119122	4.048321	0.2082028	0.863082	0.136918	0.6070015
3948	-275.2117	-319.5535	44.3418	1.009813	4.048321	0.09677506	0.86174	0.13826	0.4865449
3954	-275.586	-321.2648	45.67884	0.5654774	1.059327	0.170921	0.346374	0.653626	1.103318
3960	-275.8902	-321.8491	45.95891	0.2897519	1.059327	0.1074897	0.52017	0.47983	1.298714
3966	-271.886	-318.1388	46.25278	0.2538657	0.7285433	0.2362872	0.670013	0.329987	1.014179
3972	-264.9584	-311.0497	46.09129	0.5135309	1.065338	0.1216792	0.588248	0.411752	0.9133853
3978	-266.5196	-311.7381	45.21842	0.5631124	2.33295	0.1216792	0.588248	0.411752	0.8561622
3984	-271.9914	-317.4003	45.40887	0.4018327	1.618159	0.2156935	0.413091	0.586909	0.9518669
3990	-270.8311	-316.5789	45.7478	0.3740988	1.483596	0.1478876	0.513327	0.486673	0.9518669
3996	-267.8369	-313.3081	45.47115	0.1615018	1.919358	0.1148038	0.726298	0.273702	1.248719
4002	-269.8739	-314.6419	44.76799	0.265194	2.363993	0.2906894	0.767867	0.232133	1.089095
4008	-275.3017	-321.1868	45.88506	0.1779807	1.580429	0.1796565	0.604135	0.395865	0.8163609
4014	-268.0973	-313.3775	45.2802	0.6442417	1.973908	0.1809489	0.622649	0.377351	0.6151279
4020	-268.0012	-313.0397	45.03854	0.8796209	2.659107	0.08466241	0.778307	0.221693	0.6383028
4026	-265.6961	-310.9803	45.28416	0.08279556	2.823031	0.1465922	0.627288	0.372712	0.9529315
4032	-266.9867	-311.9037	44.91692	0.08279556	4.109777	0.08856218	0.880928	0.119072	1.059291
4038	-273.5161	-316.4221	42.90593	0.06900601	14.87188	0.1814666	0.898162	0.101838	0.7556832
4044	-273.3715	-318.2197	44.84824	0.03389027	4.310428	0.1090811	0.813279	0.186721	1.025907
4050	-275.804	-321.2836	45.47959	0.02357253	1.777484	0.2368877	0.818813	0.181187	1.09146
4056	-273.476	-318.9035	45.42746	0.06885006	1.777484	0.115824	0.722315	0.277685	1.425256
4062	-270.5566	-316.2252	45.66853	0.08383908	1.845619	0.1649365	0.565715	0.434285	1.018138
4068	-268.5864	-314.8421	46.25568	0.0909734	1.542814	0.06739316	0.553895	0.446105	1.018138
4074	-265.8409	-311.0763	45.23544	0.1016848	2.095661	0.256389	0.578183	0.421817	1.018138
4080	-266.9024	-312.4108	45.50844	0.1849434	1.498584	0.3421427	0.625361	0.374639	0.8278184
4086	-271.633	-317.0526	45.41961	0.4552477	1.553379	0.1861009	0.680923	0.319077	1.022484
4092	-272.4312	-317.8446	45.41347	0.589093	1.714627	0.1861009	0.6132	0.3868	0.7446926
4098	-266.1815	-311.9503	45.76876	0.6768272	1.276363	0.1330894	0.6132	0.3868	0.8289592
4104	-269.7281	-316.7768	47.04868	0.6156931	0.4914466	0.06794571	0.464089	0.535911	0.7713906
4110	-271.4139	-317.8972	46.48333	0.3882689	0.7198633	0.04560187	0.357408	0.642592	1.329176
4116	-270.1614	-315.6389	45.4775	0.2781281	1.470049	0.2800014	0.357408	0.642592	0.9434855
4122	-267.7636	-313.3539	45.59031	0.4104043	1.470049	0.1901559	0.600975	0.399025	0.9434855
4128	-266.6583	-311.3493	44.69102	0.8924359	2.871146	0.1122092	0.664275	0.335725	0.8299726
4134	-266.7683	-311.6903	44.92204	0.2710374	2.871146	0.1901818	0.823502	0.176498	0.9620611
4140	-274.2736	-319.0021	44.72846	0.04180148	2.789583	0.3445875	0.829569	0.170431	1.029599
4146	-275.9927	-319.8173	43.8246	0.09923201	5.807314	0.3445875	0.827402	0.172598	0.8801621
4152	-270.6639	-314.5352	43.8713	0.01773909	6.40225	0.2690888	0.760289	0.239711	0.9538434
4158	-272.8732	-317.3274	44.45414	0.002405978	6.40225	0.07763621	0.905668	0.0943316	1.028972
4164	-269.7526	-313.9328	44.18023	0.01343133	8.298501	0.09666099	0.905668	0.0943316	0.7942743
4170	-268.7952	-312.2971	43.50188	0.001605904	9.344871	0.1339417	0.921327	0.078673	1.164547
4176	-268.9112	-312.5366	43.62542	0.006099913	9.344871	0.1188521	0.869314	0.130686	1.101557
4182	-269.1305	-314.3921	45.26161	0.4201168	2.487055	0.1085725	0.799071	0.200929	0.9398379
4188	-273.4057	-318.7005	45.2948	0.2521528	3.183611	0.1085725	0.651184	0.348816	0.7154152
4194	-267.4571	-313.0754	45.61823	0.1861259	2.044794	0.1798687	0.748322	0.251678	0.7655462
4200	-267.6582	-313.4452	45.78701	0.4334672	1.504475	0.1798687	0.754626	0.245374	0.6528235
4206	-266.3174	-312.9004	46.58292	0.1693289	1.057716	0.1041832	0.475515	0.524485	0.8317394
4212	-273.8458	-320.0846	46.23879	0.2794122	0.884811	0.1405851	0.520434	0.479566	1.111523
4218	-271.97	-318.4862	46.51616	0.4087246	0.9385736	0.09522107	0.461444	0.538556	0.8123868
4224	-264.5687	-310.4269	45.85815	0.9065582	1.116045	0.09200372	0.635156	0.364844	0.8123868
4230	-272.609	-318.6449	46.03591	0.8561341	0.8778607	0.1358806	0.442476	0.557524	0.7196854
4236	-272.8349	-319.0935	46.25859	0.6501714	0.823124	0.148377	0.465641	0.534359	0.7196854
4242	-274.725	-319.8265	45.10148	0.4574084	1.673803	0.3268497	0.520784	0.479216	0.8813637
4248	-276.8453	-321.1482	44.30292	0.5931333	2.864301	0.3268497	0.735436	0.264564	0.9044836
4254	-275.3983	-320.6282	45.22991	0.2833637	1.371116	0.2541701	0.650515	0.349485	1.292227
4260	-280.5104	-327.9852	47.47489	0.1039567	0.405303	0.09973582	0.392009	0.607991	0.8911118
4266	-283.3401	-330.3697	47.02959	0.6483535	0.4577624	0.09973582	0.333268	0.666732	0.5708289
4272	-274.1335	-318.3356	44.20208	0.5147102	3.750049	0.312373	0.771357	0.228643	0.7250198
4278	-273.6611	-318.6632	45.0021	0.345297	2.910936	0.1690028	0.771357	0.228643	0.8449642
4284	-272.9427	-318.4741	45.5314	0.4331361	1.801108	0.1405262	0.450535	0.549465	0.9151931
4290	-269.2259	-314.5581	45.33212	0.2021334	2.119281	0.2600504	0.755143	0.244857	0.7658826
4296	-269.4456	-314.4961	45.05051	0.2672375	2.461475	0.2716622	0.772603	0.227397	0.7754251
4302	-269.4206	-314.4748	45.05415	0.6491911	2.461475	0.1471519	0.530484	0.469516	0.7474153
4308	-269.2205	-315.4806	46.26005	0.1004289	1.162071	0.09270163	0.530484	0.469516	1.177848
4314	-270.8986	-316.9729	46.07436	0.7042242	1.162071	0.1118558	0.585777	0.414223	0.4900922
4320	-273.7597	-319.3826	45.62286	0.7832734	1.162071	0.2162866	0.707358	0.292642	0.4065333
4326	-273.6955	-319.0015	45.30605	1.02475	1.419225	0.1775101	0.612041	0.387959	0.5008701
4332	-271.33	-317.648	46.31796	0.2573228	1.222273	0.1186851	0.659942	0.340058	0.7912882
4338	-274.9217	-320.4767	45.55491	0.6011195	1.744028	0.1482794	0.638272	0.361728	0.6622296
4344	-272.3051	-317.2991	44.99405	0.415106	2.713906	0.1300539	0.751982	0.248018	1.021551
4350	-279.1534	-324.3984	45.245	0.2013371	1.246972	0.2128239	0.38549	0.61451	1.510906
4356	-270.5115	-315.6558	45.14428	0.4174328	1.599468	0.2128239	0.531493	0.468507	1.204803
4362	-274.3259	-320.3204	45.99453	0.6118269	0.7979649	0.1316942	0.514431	0.485569	1.150436
4368	-271.8693	-317.7364	45.86715	0.1122765	1.206673	0.1958206	0.655076	0.344924	1.150436
4374	-274.0662	-318.7583	44.69218	0.105412	3.900774	0.07016471	0.585675	0.414325	1.364622
4380	-269.2077	-313.3951	44.1874	0.9173854	3.900774	0.1765676	0.785907	0.214093	0.5296873
4386	-267.7089	-312.2186	44.50972	0.8387596	2.854999	0.2284711	0.757056	0.242944	0.5735018
4392	-268.3643	-313.0931	44.72884	0.4807148	2.854999	0.191031	0.841873	0.158127	0.9495128
4398	-270.2416	-316.0916	45.85	0.4845347	1.47796	0.09139318	0.771016	0.228984	0.9663868
4404	-271.7539	-317.2043	45.45041	0.3531693	1.580074	0.1638926	0.505056	0.494944	1.137973
4410	-276.6093	-322.06	45.45075	0.09630991	1.962395	0.1825695	0.681092	0.318908	1.091355
4416	-273.3224	-317.9555	44.6331	0.3764643	3.582211	0.1925181	0.57576	0.42424	0.8388339
4422	-266.9695	-312.6755	45.70602	0.06480853	2.508625	0.09885318	0.770139	0.229861	0.8739611
4428	-270.4216	-315.1619	44.74029	0.05097856	4.663266	0.08423261	0.770139	0.229861	1.110212
4434	-272.9118	-317.2007	44.2889	0.1014997	6.993891	0.06249509	0.756496	0.243504	1.036928
4440	-269.9411	-314.6903	44.74918	0.1472915	4.417621	0.1613472	0.869274	0.130726	0.7452046
4446	-274.7127	-318.571	43.85833	0.1708251	6.238598	0.1847048	0.880641	0.119359	1.084384
4452	-274.2958	-320.1516	45.85574	0.05807574	0.8625252	0.3139547	0.470991	0.529009	1.232786
4458	-275.989	-322.1354	46.14638	0.07463008	1.089246	0.2695056	0.470991	0.529009	0.7999101
4464	-281.9464	-327.7994	45.85302	0.4429581	0.7352085	0.3163407	0.649159	0.350841	1.019182
4470	-276.4229	-321.4114	44.98848	0.4503976	2.010476	0.3163407	0.570519	0.429481	0.7976102
4476	-272.9776	-318.1492	45.17164	0.10671	3.244849	0.1509636	0.566603	0.433397	0.8339483
4482	-269.3849	-314.4219	45.03701	0.2346478	3.244849	0.136693	0.547396	0.452604	0.902174
4488	-273.448	-318.0974	44.64944	0.5687476	3.244849	0.1516345	0.813424	0.186576	0.902174
4494	-269.7693	-314.8084	45.03905	0.08762755	3.023721	0.2114916	0.671327	0.328673	0.8938105
4500	-266.495	-312.7955	46.3005	0.2446191	0.9475487	0.1768537	0.589275	0.410725	0.8938105
4506	-265.2541	-311.2993	46.04524	0.1995804	0.9757978	0.2436777	0.478386	0.521614	0.9762598
4512	-269.5732	-314.7336	45.16039	0.2602244	1.938371	0.2313154	0.478386	0.521614	1.089307
4518	-274.6332	-319.5998	44.96651	0.7163824	1.140699	0.4033625	0.716176	0.283824	1.022158
4524	-269.3716	-315.4726	46.10098	0.120424	1.140699	0.1848096	0.716176	0.283824	1.011026
4530	-267.7416	-313.3242	45.58264	0.2701693	1.959498	0.1592762	0.815876	0.184124	0.8558989
4536	-271.9174	-316.6671	44.74969	0.8157027	2.715125	0.1592762	0.671844	0.328156	0.7066509
4542	-271.2042	-316.7886	45.58438	0.3133031	1.724705	0.1471121	0.800306	0.199694	1.011689
4548	-269.502	-314.2328	44.73086	0.7375665	2.729142	0.1306826	0.800306	0.199694	0.9519503
4554	-269.2874	-313.0168	43.7294	0.6070733	5.351311	0.2366621	0.757196	0.242804	0.8348951
4560	-267.8404	-312.0734	44.23306	0.1532973	4.778687	0.2366621	0.805268	0.194732	0.9585024
4566	-271.7208	-315.0439	43.32307	0.8830111	7.972587	0.1405813	0.890384	0.109616	0.4773871
4572	-274.8128	-319.4844	44.67162	1.240561	2.200428	0.1510753	0.63664	0.36336	0.4473515
4578	-281.5776	-326.8801	45.30244	0.621585	1.43618	0.3180034	0.589893	0.410107	0.607605
4584	-266.0632	-310.513	44.44977	0.2605668	4.306097	0.1576527	0.722292	0.277708	1.017991
4590	-266.6039	-310.3685	43.7646	0.2625958	8.267473	0.1242498	0.895246	0.104754	0.8694162
4596	-270.1264	-314.9872	44.86088	0.07912254	3.545112	0.219393	0.745611	0.254389	0.8441291
4602	-274.8646	-318.9388	44.0742	0.008096557	5.244652	0.2465302	0.617837	0.382163	1.101745
4608	-268.3379	-313.002	44.6641	0.03583107	5.675098	0.08981059	0.825697	0.174303	0.9001111
4614	-272.5418	-316.8454	44.30354	0.02852674	5.675098	0.08660203	0.768026	0.231974	1.258947
4620	-277.1221	-321.9888	44.86672	0.1555032	3.657464	0.161399	0.822751	0.177249	0.9086312
4626	-272.3671	-317.254	44.88699	0.05984454	2.386903	0.3325026	0.718878	0.281122	1.069989
4632	-268.8415	-314.4737	45.6322	0.03049	1.17945	0.4007421	0.338748	0.661252	1.012901
4638	-272.3559	-318.3352	45.97927	0.01539588	0.9591291	0.4007421	0.527642	0.472358	0.8836335
4644	-266.8611	-312.7222	45.86108	0.01337634	1.352089	0.3185774	0.567614	0.432386	0.8052044
4650	-269.2803	-315.6262	46.34587	0.02146757	0.8460977	0.2647824	0.293481	0.706519	0.9365261
4656	-268.3797	-315.1372	46.75744	0.01756964	0.4351322	0.3336659	0.267055	0.732945	0.9505135
4662	-270.88	-318.5487	47.66876	0.194655	0.3837046	0.07060179	0.266136	0.733864	0.7480913
4668	-274.304	-320.8339	46.52997	0.156182	0.9770484	0.07060179	0.301755	0.698245	1.135248
4674	-276.0062	-320.4149	44.40876	0.6482537	4.062267	0.164679	0.791	0.209	0.6414426
4680	-276.176	-321.1057	44.92966	0.393248	2.388857	0.1470373	0.791895	0.208105	1.187701
4686	-269.9795	-315.8217	45.84211	0.2727481	1.453896	0.1642842	0.506328	0.493672	0.9228454
4692	-273.158	-319.9093	46.75132	0.129139	0.7578226	0.1587203	0.506328	0.493672	0.8201649
4698	-277.2564	-323.3663	46.10985	0.09804422	1.221471	0.2787593	0.405862	0.594138	0.5283563
4704	-274.237	-320.0751	45.83811	0.2345714	1.96083	0.09357882	0.798623	0.201377	0.8927495
4710	-270.8261	-315.5216	44.69544	0.1873271	4.252039	0.1276094	0.792344	0.207656	0.9706988
4716	-273.0705	-318.399	45.32851	0.1155937	3.276502	0.07664921	0.792344	0.207656	0.9706988
4722	-268.1105	-313.7853	45.67483	0.1581705	2.03101	0.1333792	0.783226	0.216774	0.934976
4728	-266.7848	-312.3317	45.54692	0.1447899	3.26919	0.0489118	0.6538	0.3462	0.8493297
4734	-270.9736	-316.1579	45.18432	0.03153335	2.830142	0.07191427	0.847829	0.152171	1.357153
4740	-268.0003	-312.5471	44.54681	0.5416168	4.702957	0.06937317	0.754358	0.245642	0.8664951
4746	-274.1274	-318.815	44.68758	0.297798	4.702957	0.09622201	0.85585	0.14415	0.8433064
4752	-271.76	-316.7892	45.02917	0.4354678	1.556279	0.418075	0.389341	0.610659	0.870692
4758	-271.2211	-316.8814	45.66031	0.1010301	0.703063	0.3425352	0.182032	0.817968	1.456964
4764	-264.8553	-310.9885	46.13322	0.2106388	0.703063	0.3628972	0.388411	0.611589	0.9078257
4770	-261.7673	-307.7686	46.00135	0.1449445	0.9901817	0.3332162	0.584147	0.415853	0.8293098
4776	-265.1266	-310.0948	44.96823	0.07589397	2.404067	0.2909787	0.584147	0.415853	1.059076
