Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6336	-269.7007	-316.2644	46.56378	0.0174151	0.0162892	0.0469117	0.0110634	0.071978	0.018104	0.00273282	0.00656678	0.00015727	0.0179456	0.0344348	0.0288726	0.0110062	0.0245264	0.0604657	0.0362671	0.013555	0.0350358	0.0547482	0.0155986	0.00430664	0.0337803	0.0752062	0.0718709	0.00285995	0.0204188	0.0281745	0.0375046	0.0785634	0.0458243	0.0105867	0.0105847	0.0534946	0.00550935	0.0478857	0.00840965	0.124691	0.2408538	1.759146	1.375763	0.6242369	0.515975	0.724183	0.904222	1.10592	1.38087	1.93808	0.4784523	0.4537386	0.1369152	0.0147168	0.0137654	0.0396433	0.00934926	0.0608259	0.015299	0.0023094	0.00554934	0.000132903	0.0151651	0.0290996	0.0243991	0.00930094	0.0207264	0.0510973	0.030648	0.0114548	0.0296074	0.0462656	0.0131818	0.00363938	0.0285464	0.0635539	0.0607354	0.00241683	0.0172551	0.0238092	0.0316937	0.066391	0.0387244	0.00894638	0.00894475	0.0452062	0.00465574	0.0404664	0.00710668	0.105371	0.27364	0.72636	0.2736405	1.183345
6372	-277.8513	-322.6058	44.75443	0.0426444	0.00488785	0.0266503	0.030966	0.0584897	0.0228964	0.0303685	0.0547249	0.00507011	0.00964065	0.00641067	0.0209036	0.0113214	0.0443624	0.0451702	0.0383427	0.018635	0.0243428	0.0410735	0.0296813	0.00107595	0.0383445	0.0279706	0.0625811	0.00568612	0.0347899	0.0182506	0.0445702	0.101946	0.0546633	0.00517396	0.00262556	0.0702771	0.0156228	0.0181867	0.0212403	0.101363	0.4480295	1.551971	0.5681126	1.431887	0.881917	0.940557	0.981062	1.0193	1.0632	1.13389	0.09085913	2.520429	0.2886843	0.035807	0.00410416	0.0223774	0.0260011	0.0491118	0.0192253	0.0254994	0.0459506	0.0042572	0.00809492	0.00538282	0.0175521	0.00950616	0.0372496	0.0379278	0.032195	0.0156472	0.0204398	0.034488	0.0249224	0.000903436	0.0321966	0.023486	0.0525472	0.00477444	0.0292118	0.0153244	0.0374241	0.0856007	0.0458989	0.0043444	0.00220459	0.0590092	0.0131179	0.0152707	0.0178348	0.0851113	0.932391	0.067609	0.932391	1.19095
6408	-273.2713	-318.9399	45.66859	0.0313821	0.00690809	0.00945941	0.0184998	0.165989	0.0168406	0.0311156	0.00757612	0.0643468	0.00351195	0.0189038	0.0273075	0.0148935	0.0387368	0.0119238	0.0434979	0.0195136	0.0228451	0.0421855	0.0474366	0.00565849	0.046041	0.01483	0.0297357	0.0246414	0.0220061	0.0672472	0.0351921	0.0414734	0.0177098	0.0115035	0.00192992	0.0236545	0.000362654	0.034986	0.0561501	0.0783165	0.3401921	1.659808	0.8880163	1.111984	0.717336	0.850424	0.950709	1.05185	1.17588	1.39405	0.240211	1.252211	0.2049587	0.0271868	0.0059846	0.00819485	0.0160266	0.143799	0.0145893	0.026956	0.00656332	0.0557447	0.00304246	0.0163767	0.023657	0.0129025	0.0335584	0.0103298	0.0376829	0.016905	0.0197911	0.036546	0.0410951	0.00490205	0.0398861	0.0128475	0.0257606	0.0213472	0.0190642	0.0582574	0.0304875	0.0359291	0.0153423	0.00996566	0.00167192	0.0204923	0.000314173	0.0303089	0.0486438	0.0678469	0.530966	0.469034	0.530966	1.154312
6444	-269.722	-315.2432	45.52114	0.00101622	0.0724104	0.0411946	0.00109013	0.0651793	0.0115247	0.0149945	0.0330019	0.0169829	0.00842434	0.0225847	0.0195915	0.00389751	0.0621576	0.0326933	0.0242738	0.00297823	0.0338612	0.033828	0.0139748	0.003152	0.0210067	0.00680446	0.0159261	0.0105721	0.0857813	0.0354752	0.0679038	0.0239688	0.0343217	0.0280739	0.000917221	0.037957	7.29866e-05	0.0356684	0.0213217	0.104581	0.3870635	1.612936	0.8523929	1.147607	0.636288	0.802124	0.933523	1.07121	1.24669	1.57161	0.326902	1.346336	0.2399744	0.000968597	0.0690172	0.0392642	0.00103904	0.062125	0.0109846	0.0142919	0.0314555	0.0161871	0.00802957	0.0215264	0.0186735	0.00371487	0.0592448	0.0311612	0.0231363	0.00283867	0.0322745	0.0322428	0.0133199	0.0030043	0.0200223	0.0064856	0.0151798	0.0100767	0.0817616	0.0338128	0.0647218	0.0228456	0.0327134	0.0267583	0.000874239	0.0361783	6.95664e-05	0.0339969	0.0203225	0.0996807	0.592112	0.407888	0.5921119	1.049164
6480	-279.9645	-326.6386	46.67409	0.0254177	0.0173868	0.0434221	0.000450018	0.0296725	0.0115058	0.000690847	0.0250062	0.02804	0.0049761	0.0329261	0.00723655	0.0179194	0.0503791	0.0298638	0.0661391	0.0121243	0.0184303	0.129476	0.0013815	0.00657627	0.0364348	9.73304e-05	0.0378098	0.00938365	0.0458181	0.0232576	0.00946407	0.0236526	0.0549842	0.0343706	0.00217113	0.0500654	0.000695623	0.00585544	0.00905281	0.0380649	0.2316486	1.768351	1.21465	0.7853501	0.619242	0.791571	0.929674	1.07565	1.26331	1.61488	0.3465376	0.646565	0.1309969	0.0270344	0.0184927	0.046184	0.000478642	0.0315599	0.0122376	0.000734789	0.0265968	0.0298235	0.00529261	0.0350203	0.00769683	0.0190592	0.0535835	0.0317633	0.0703459	0.0128954	0.0196026	0.137711	0.00146937	0.00699456	0.0387523	0.000103521	0.0402147	0.0099805	0.0487324	0.0247369	0.010066	0.0251571	0.0584815	0.0365568	0.00230923	0.0532498	0.000739868	0.00622787	0.00962862	0.040486	0.27819	0.72181	0.2781903	0.9401983
6516	-264.6394	-309.8053	45.16586	0.0119036	0.0066601	0.0206437	0.00231402	0.0457762	0.00751524	0.0169686	0.00689337	0.00966165	0.00191228	0.0105345	0.0146238	0.0263451	0.0466667	0.0232471	0.0439424	0.00253691	0.0100292	0.0205014	0.0177485	0.0100177	0.00328482	0.000662465	0.0473208	0.011053	0.00255888	0.0328462	0.00718309	0.0178064	0.00783806	0.0327563	0.0280525	0.0165571	0.00795119	0.0170683	0.0036279	0.0051246	0.2439658	1.756034	0.607062	1.392938	0.365284	0.611919	0.857931	1.16559	1.6342	2.7376	0.7281888	2.294556	0.13893	0.0199013	0.0111348	0.0345135	0.00386873	0.0765317	0.0125645	0.0283692	0.0115248	0.016153	0.00319708	0.0176123	0.0244491	0.0440455	0.0780205	0.0388661	0.0734659	0.00424137	0.0167675	0.0342756	0.0296731	0.0167483	0.00549179	0.00110755	0.0791141	0.0184792	0.00427812	0.0549145	0.0120092	0.02977	0.0131042	0.0547642	0.0469	0.0276812	0.0132933	0.0285359	0.00606537	0.00856766	0.558786	0.441214	0.5587862	0.5981336
6552	-272.1476	-317.8375	45.68991	0.00265443	0.0046681	0.00315201	0.0150374	0.0370656	0.00807946	0.010939	0.00100934	0.0128543	0.0176234	0.00701596	0.00804268	0.020581	0.0241941	0.00961759	0.029386	0.0176248	0.0370031	0.03736	0.0153734	0.0047149	0.0129178	0.0203875	0.0265373	0.00111037	0.0179163	0.0212357	0.00284762	0.0228041	0.0291792	0.000825955	0.00319966	0.0149812	0.00438592	0.0123966	0.0147045	0.0503611	0.3009136	1.699086	0.9962421	1.003758	0.254818	0.513354	0.812186	1.23125	1.94797	3.92437	0.9885838	1.007544	0.1771032	0.00457827	0.0080514	0.00543649	0.025936	0.0639297	0.0139352	0.0188672	0.00174088	0.0221707	0.0303962	0.0121009	0.0138718	0.0354976	0.0417292	0.0165881	0.0506842	0.0303987	0.0638218	0.0644374	0.0265156	0.00813212	0.0222803	0.0351637	0.0457707	0.00191513	0.0309015	0.0366267	0.00491149	0.0393319	0.0503274	0.00142458	0.00551868	0.0258391	0.0075647	0.0213813	0.0253619	0.0868614	0.455385	0.544615	0.4553853	0.5797875
6588	-269.428	-314.9596	45.53157	0.0223912	0.000245099	0.0489304	0.0224779	0.066281	0.0271912	0.00318627	0.00620407	0.0222861	0.00191885	0.00332849	0.00828099	0.0188611	0.0293399	0.0207175	0.0392759	0.00988406	0.0357174	0.040594	0.0183371	0.00333895	0.0325361	0.015799	0.02884	0.0122562	0.01979	0.0292006	0.00163301	0.0601125	0.0221465	0.00401962	0.00391722	0.0436291	0.00262069	0.0165	0.0197091	0.0478482	0.412321	1.587679	0.7659295	1.23407	0.671444	0.82344	0.941193	1.06248	1.21442	1.48933	0.2880164	1.611206	0.2597005	0.0276658	0.000302836	0.0604568	0.027773	0.0818946	0.0335966	0.00393684	0.00766554	0.027536	0.00237087	0.00411258	0.0102317	0.0233041	0.0362514	0.0255978	0.048528	0.0122124	0.0441313	0.0501566	0.0226567	0.00412549	0.0402005	0.0195207	0.0356337	0.0151433	0.0244518	0.0360792	0.00201769	0.074273	0.0273635	0.00496651	0.00483998	0.0539067	0.00323803	0.0203869	0.0243519	0.0591197	0.579047	0.420953	0.5790471	0.8093456
6624	-272.321	-316.8597	44.53875	0.0039195	0.00836404	0.0277034	0.0127695	0.0715146	0.0437769	0.00200012	0.000185221	0.0134062	0.00389281	0.00525496	0.0569297	0.0265323	0.0758328	0.0157442	0.0228494	0.0048353	0.0384841	0.067474	0.04523	0.00711446	0.067365	0.0207683	0.0153764	0.00744771	0.0505748	0.0399212	0.0195116	0.00874876	0.0362426	0.0396552	0.00042598	0.00891466	0.0127242	0.0230438	0.0122535	0.0756575	0.5768663	1.423134	0.554944	1.445056	0.724981	0.854833	0.952244	1.05015	1.16982	1.37935	0.2325456	2.603968	0.4053494	0.00394934	0.00842772	0.0279143	0.0128667	0.072059	0.0441102	0.00201535	0.000186631	0.0135083	0.00392245	0.00529497	0.0573631	0.0267343	0.0764101	0.015864	0.0230234	0.00487211	0.0387771	0.0679877	0.0455743	0.00716862	0.0678778	0.0209264	0.0154935	0.00750441	0.0509598	0.0402251	0.0196602	0.00881536	0.0365185	0.039957	0.000429223	0.00898252	0.0128211	0.0232192	0.0123468	0.0762335	0.585062	0.414938	0.5850624	0.9924448
6660	-268.6781	-313.6044	44.9263	0.00452177	0.0378534	0.0245413	0.00358529	0.0722907	0.0342683	0.0253278	0.00385039	0.00596467	0.00742814	0.0214462	0.0208836	0.00486676	0.041066	0.0100616	0.0430841	0.00240314	0.0177727	0.0388757	0.0184745	0.0141175	0.00274867	0.029107	0.00823915	0.0323207	0.0165399	0.0326144	0.0184642	0.110216	0.02347	0.0215693	0.00414533	0.0133762	0.0179722	0.0284304	0.0612963	0.0507649	0.292352	1.707648	0.6053213	1.394679	0.415688	0.651737	0.874972	1.14289	1.53436	2.40565	0.6347241	2.304031	0.1712016	0.00489392	0.0409688	0.0265611	0.00388036	0.0782402	0.0370886	0.0274122	0.00416728	0.00645556	0.00803948	0.0232113	0.0226023	0.0052673	0.0444457	0.0108897	0.04663	0.00260091	0.0192354	0.0420752	0.019995	0.0152794	0.00297489	0.0315025	0.00891724	0.0349807	0.0179011	0.0352985	0.0199838	0.119287	0.0254016	0.0233445	0.00448649	0.014477	0.0194513	0.0307702	0.066341	0.0549429	0.704501	0.295499	0.7045005	0.9239577
6696	-263.8809	-309.3626	45.48167	0.022717	0.00764136	0.0352712	0.00417094	0.0613267	0.0062133	0.00145597	0.00240751	0.00114293	0.00961569	0.0147228	0.0150951	0.0048281	0.0270801	0.0709297	0.0330281	0.000502872	0.0161359	0.0608473	0.045661	0.060149	0.00817459	0.0762961	0.00738264	0.0189311	0.0357393	0.0681641	0.0454613	0.0646887	0.0447637	0.0308662	0.00131099	0.0437546	0.00931457	0.000592138	0.0131516	0.0202829	0.2325062	1.767494	0.8394774	1.160523	0.359451	0.607134	0.855833	1.16845	1.64708	2.78202	0.7398268	1.382434	0.1315457	0.0229507	0.00771997	0.0356341	0.00421385	0.0619576	0.00627722	0.00147095	0.00243227	0.00115469	0.00971462	0.0148742	0.0152504	0.00487777	0.0273587	0.0716594	0.0333679	0.000508045	0.0163019	0.0614733	0.0461307	0.0607678	0.00825869	0.077081	0.00745859	0.0191259	0.0361069	0.0688653	0.045929	0.0653542	0.0452242	0.0311837	0.00132448	0.0442047	0.0094104	0.00059823	0.0132868	0.0204916	0.512417	0.487583	0.5124168	0.9898171
6732	-264.5902	-309.7334	45.14322	0.00898192	0.00423169	0.0321358	0.00416655	0.123151	0.0172507	0.00294741	0.0354653	0.00281645	0.00288397	0.00997237	0.0101242	0.00298242	0.0180287	0.0213428	0.0446022	0.00117719	0.0107794	0.0495056	0.0185614	0.0186514	0.00284231	0.0227305	0.00315185	0.0363582	0.0163763	0.0325115	0.02398	0.0855909	0.0337895	0.042624	0.000933575	0.029457	0.0111678	0.00262747	0.00571604	0.00694024	0.2790539	1.720946	0.6142204	1.38578	0.448659	0.676455	0.885192	1.1297	1.4783	2.22886	0.579534	2.25616	0.1621514	0.011276	0.00531249	0.0403435	0.00523071	0.154604	0.0216566	0.0037002	0.0445233	0.00353578	0.00362056	0.0125194	0.0127099	0.00374415	0.0226333	0.0267939	0.0559939	0.00147785	0.0135325	0.0621496	0.0233021	0.0234151	0.00356825	0.028536	0.00395685	0.0456443	0.0205589	0.0408151	0.0301046	0.107451	0.0424195	0.0535105	0.00117202	0.0369805	0.0140202	0.00329854	0.00717595	0.00871282	0.707396	0.292604	0.7073962	0.7965552
6768	-273.1096	-318.6064	45.49677	0.00685618	0.0176519	0.0996925	0.000169139	0.0719573	0.0412601	0.00992841	0.0445718	0.0169052	0.00149307	0.0113978	0.011097	0.0209894	0.0144311	0.0404007	0.0290205	0.00416055	0.0343708	0.0265475	0.00873418	0.0523649	0.00663031	0.0314255	0.00697732	0.00728595	0.00943126	0.0214743	0.0144876	0.0469244	0.0474594	0.017711	0.00326185	0.045532	0.00975543	0.00167568	0.0014932	0.00678714	0.2206564	1.779344	0.6137357	1.386264	0.63693	0.802519	0.933666	1.07105	1.24608	1.57003	0.3261728	2.258732	0.12401	0.00813971	0.0209565	0.118356	0.000200803	0.0854283	0.0489843	0.0117871	0.052916	0.02007	0.00177259	0.0135315	0.0131745	0.0249187	0.0171327	0.047964	0.0344533	0.00493944	0.0408053	0.0315174	0.0103693	0.062168	0.00787156	0.0373086	0.00828353	0.00864994	0.0111969	0.0254944	0.0171998	0.055709	0.0563442	0.0210267	0.00387249	0.054056	0.0115817	0.00198938	0.00177274	0.00805775	0.89924	0.10076	0.8992396	0.8423124
6804	-276.2271	-320.9192	44.69212	0.00728485	0.0149746	0.0123418	0.0128235	0.0422148	0.00728241	0.00524663	0.00974268	0.00403134	0.0115466	0.0100595	0.0197728	0.0291073	0.0418646	0.0275736	0.0221162	0.00169116	0.00513516	0.0399696	0.0168747	0.00158701	0.0106811	0.0308032	0.0260221	0.0376184	0.0650632	0.0380248	0.02801	0.00898059	0.020284	0.00471289	0.000289043	0.0403201	0.0243525	0.0194436	0.00897703	0.0171917	0.2999364	1.700064	0.4353205	1.56468	0.539802	0.740304	0.910455	1.09835	1.3508	1.85253	0.4458107	3.594316	0.1764266	0.0100617	0.0206828	0.0170463	0.0177116	0.0583065	0.0100584	0.00724658	0.0134565	0.00556803	0.0159481	0.013894	0.0273099	0.0402026	0.0578229	0.0380842	0.0305466	0.00233581	0.00709261	0.0552054	0.0233072	0.00219195	0.0147526	0.042545	0.0359414	0.051958	0.0898645	0.0525194	0.0386871	0.0124039	0.028016	0.00650939	0.000399222	0.0556896	0.0336353	0.0268553	0.012399	0.023745	0.850537	0.149463	0.8505369	0.7240152
6840	-275.3941	-321.1613	45.76721	0.00971132	0.0434071	0.0308659	0.0107218	0.0437111	0.00433553	0.0133186	0.0402189	0.0466964	0.0161066	0.00571639	0.0123264	0.026929	0.0845191	0.0182387	0.0621322	0.0021347	0.0165885	0.0166593	0.0120095	0.0105744	0.0362939	0.0357697	0.0196346	0.0277188	0.073912	0.0449815	0.0221964	0.0709157	0.00791137	0.0259654	0.00352996	0.0518479	0.0305612	0.0107158	0.058753	0.0142239	0.400745	1.599255	0.9160996	1.0839	0.783808	0.887985	0.963615	1.03776	1.12614	1.27582	0.1761332	1.183169	0.2505823	0.00914564	0.0408786	0.0290679	0.0100973	0.041165	0.00408299	0.0125428	0.0378762	0.0439764	0.0151684	0.00538341	0.0116084	0.0253604	0.0795959	0.0171763	0.058513	0.00201036	0.0156222	0.0156889	0.01131	0.00995841	0.0341798	0.0336861	0.0184909	0.0261042	0.0696067	0.0423613	0.0209035	0.0667849	0.00745054	0.0244529	0.00332434	0.0488278	0.028781	0.0100916	0.0553307	0.0133954	0.44617	0.55383	0.4461696	1.061852
6876	-275.4708	-319.4958	44.02496	0.0334535	0.0169395	0.0216711	0.00793059	0.0678526	0.00984708	0.00997679	0.00363822	0.0149026	0.00209496	0.0168478	0.0103477	0.0223534	0.0338875	0.0037222	0.0357936	0.00993286	0.0434028	0.0547715	0.046272	0.0285042	8.7251e-05	0.0314772	0.0250744	0.012129	0.00449143	0.0212497	0.00475971	0.0223566	0.0150404	0.0297617	0.00287253	0.024812	0.00145515	0.0341712	0.0735958	0.0362013	0.2300758	1.769924	0.2238953	1.776105	0.904215	0.95208	0.984797	1.01544	1.05033	1.10593	0.07280477	7.932748	0.1299919	0.0401276	0.020319	0.0259946	0.00951277	0.0813894	0.0118116	0.0119672	0.00436406	0.0178758	0.00251291	0.020209	0.0124121	0.026813	0.0406481	0.00446479	0.0429346	0.0119145	0.0520619	0.0656987	0.0555034	0.0341909	0.000104658	0.037757	0.0300768	0.0145488	0.00538749	0.0254891	0.0057093	0.0268169	0.018041	0.0356993	0.00344562	0.0297621	0.00174545	0.0409885	0.0882785	0.0434236	0.933826	0.0661743	0.9338257	0.8336778
6912	-267.0223	-313.0887	46.0664	0.00565587	0.00941164	0.0179661	0.00285137	0.0413757	0.00873216	0.00751387	0.00314456	0.0170742	0.00248831	0.0186607	0.0326195	0.0257008	0.00251716	0.0180337	0.0371805	0.000137777	0.0197866	0.0285476	0.0069456	0.024284	2.42347e-05	0.0041638	0.00784727	0.0165093	0.00475983	0.0237695	0.0095255	0.0383266	0.0239384	0.022833	0.00216529	0.0156989	0.00269475	0.0246767	0.0559546	0.0122607	0.1939663	1.806034	0.8531691	1.146831	0.460588	0.685167	0.888733	1.1252	1.4595	2.17114	0.5605607	1.344201	0.1073991	0.00949328	0.0157973	0.0301558	0.00478598	0.0694484	0.0146568	0.0126119	0.0052781	0.0286588	0.00417659	0.0313217	0.0547513	0.0431383	0.00422501	0.0302693	0.0624068	0.000231256	0.0332114	0.0479166	0.0116581	0.0407603	4.06776e-05	0.00698886	0.0131715	0.0277106	0.0079893	0.0398966	0.0159884	0.0643306	0.0401801	0.0383248	0.0036344	0.0263504	0.00452309	0.0414194	0.0939189	0.0205794	0.476186	0.523814	0.4761857	0.595776
6948	-276.0993	-320.6041	44.50475	0.0201852	0.0103218	0.0650683	9.06031e-05	0.0717018	0.0265477	0.00232084	0.0038267	0.00711064	0.0174511	0.0274557	0.0088573	0.0071187	0.0701953	0.00472954	0.0362425	0.00565266	0.0328074	0.0135593	0.0435006	0.000783853	0.0879028	0.00952267	0.0749028	0.0187966	0.0716152	0.017433	0.00417395	0.0138999	0.00160727	0.0117904	0.0215178	0.0659231	0.0185429	0.0442356	0.00791082	0.0113857	0.5221368	1.477863	0.5548812	1.445119	0.57098	0.760858	0.918267	1.08901	1.31431	1.75137	0.4052082	2.604375	0.3533052	0.0210991	0.0107891	0.0680141	9.47049e-05	0.074948	0.0277496	0.00242591	0.00399995	0.00743256	0.0182412	0.0286987	0.00925829	0.00744098	0.0733732	0.00494366	0.0378833	0.00590858	0.0342927	0.0141731	0.04547	0.00081934	0.0918824	0.00995379	0.0782939	0.0196476	0.0748574	0.0182223	0.00436291	0.0145292	0.00168004	0.0123242	0.022492	0.0689077	0.0193824	0.0462382	0.00826896	0.0119011	0.820725	0.179275	0.8207251	0.9566881
6984	-269.5156	-314.2902	44.77452	0.00830073	0.00460483	0.0283957	0.0266103	0.0996469	0.00782869	0.0208019	0.0184313	0.0156747	0.0167944	0.0245166	0.0470635	0.0363616	0.0361024	0.027558	0.107922	0.00119942	0.0383977	0.0292271	0.00643619	0.0628088	0.00948109	0.0127225	0.0266035	0.0376091	0.0148982	0.0301396	0.00788882	0.0479983	0.0065071	0.106062	0.0151702	0.0440119	0.0126299	0.0127437	0.1603	0.00780545	0.6702964	1.329704	0.8289168	1.171083	0.671796	0.823651	0.941268	1.0624	1.21411	1.48855	0.2876373	1.412787	0.5040946	0.00681923	0.00378297	0.0233277	0.0218609	0.0818621	0.00643143	0.0170892	0.0151417	0.0128771	0.013797	0.0201409	0.0386636	0.0298719	0.0296589	0.0226395	0.0886606	0.000985345	0.0315445	0.0240107	0.00528747	0.0515988	0.00778891	0.0104518	0.0218553	0.0308967	0.0122392	0.0247603	0.00648083	0.0394316	0.00534572	0.0871319	0.0124626	0.0361567	0.0103758	0.0104692	0.131689	0.00641234	0.646238	0.353762	0.6462381	1.217254
7020	-273.5979	-319.9087	46.31075	0.0102394	0.0188762	0.02297	0.00725215	0.0320706	0.000340595	0.0156826	0.00513531	0.00422711	0.00338822	0.0306557	0.034854	0.0245304	0.0229495	0.0595613	0.0384417	0.000155845	0.0299799	0.0282665	0.0304485	0.00583325	0.0286046	0.0168899	0.00515022	0.0108749	0.024727	0.0178186	0.0195143	0.0153969	0.0277322	0.00446654	0.0517189	0.0159233	0.0244219	0.0216319	0.0246071	0.0323097	0.2059718	1.794028	1.053658	0.9463416	0.430988	0.663327	0.879797	1.13663	1.50755	2.32025	0.6085887	0.8981485	0.1148097	0.0133387	0.0245896	0.0299226	0.00944725	0.0417778	0.000443688	0.0204295	0.00668968	0.00550659	0.00441378	0.0399346	0.0454037	0.0319554	0.0298959	0.0775894	0.0500774	0.000203016	0.0390543	0.0368223	0.0396648	0.00759887	0.0372627	0.0220021	0.0067091	0.0141666	0.0322115	0.023212	0.0254209	0.0200572	0.0361262	0.00581848	0.0673733	0.020743	0.031814	0.0281795	0.0320552	0.0420892	0.570949	0.429051	0.5709491	0.7676467
7056	-282.4496	-328.3976	45.94802	0.0083589	0.0337109	0.0226735	0.0137077	0.12962	0.0226858	0.0620902	0.0213522	0.016144	0.0002189	0.0197536	0.0486504	0.00311588	0.0549329	0.0485683	0.0100541	0.0139622	0.0171488	0.0156681	0.0243409	0.00274199	0.033221	0.0677042	0.000975704	0.00589672	0.0639906	0.0283168	0.0370399	0.00170686	0.121124	0.0043313	0.0826362	0.060367	0.00795192	0.0294487	0.017653	0.0733296	0.254763	1.745237	0.9602136	1.039786	0.73773	0.862131	0.954773	1.04737	1.15992	1.35551	0.219941	1.08287	0.1459762	0.00682252	0.0275148	0.0185061	0.0111882	0.105796	0.0185161	0.0506779	0.0174276	0.0131767	0.000178666	0.0161229	0.0397084	0.00254318	0.0448361	0.0396414	0.0082061	0.0113959	0.0139968	0.0127882	0.019867	0.00223801	0.0271149	0.05526	0.000796368	0.00481289	0.052229	0.0231122	0.0302319	0.00139314	0.0988611	0.0035352	0.0674475	0.0492714	0.00649034	0.024036	0.0144084	0.0598514	0.411835	0.588165	0.4118349	1.225193
7092	-279.7066	-325.3392	45.63257	0.0144323	0.0252759	0.0265502	0.00146595	0.0910824	0.0156423	0.0388662	0.0345855	0.0335664	0.00681205	0.00802594	0.034569	0.0111052	0.0116823	0.02154	0.0723284	0.00832836	0.0274496	0.0087617	0.0195845	0.00787844	0.0236006	0.0152086	0.0261605	0.00542598	0.0320239	0.00750142	0.014042	0.0243726	0.0749375	0.0138893	0.138042	0.0640914	0.0127065	0.0724722	0.0213664	0.0716447	0.284686	1.715314	0.7277443	1.272256	0.931648	0.96606	0.989285	1.01083	1.03513	1.07337	0.0511937	1.748218	0.1659673	0.0126931	0.02223	0.0233507	0.00128929	0.0801064	0.0137573	0.0341826	0.0304177	0.0295215	0.00599116	0.00705877	0.0304032	0.00976698	0.0102745	0.0189443	0.0636123	0.00732474	0.0241417	0.00770586	0.0172245	0.00692904	0.0207566	0.0133759	0.023008	0.00477211	0.0281648	0.00659745	0.0123499	0.0214356	0.065907	0.0122156	0.121407	0.056368	0.0111753	0.0637388	0.0187916	0.0630111	0.678575	0.321425	0.6785748	1.137018
7128	-266.2994	-310.7042	44.40479	0.00935276	0.0161341	0.0584118	0.00708106	0.0431845	0.0111062	0.00277724	0.0155514	0.00747251	0.00367244	0.0111809	0.0139988	0.0143206	0.0172358	0.019166	0.0686154	0.002765	0.0389155	0.0422621	0.0564775	0.0174944	0.00932661	0.032244	0.0706786	0.0113038	0.107592	0.0242165	0.000828046	0.0161743	0.00135156	0.00565842	0.0408719	0.0712375	0.0320701	0.00174783	0.0461776	0.00403053	0.3287166	1.671283	0.34284	1.65716	0.888745	0.944101	0.982214	1.01811	1.05921	1.12518	0.08528245	4.833624	0.1966851	0.00981725	0.0169354	0.0613128	0.00743274	0.0453292	0.0116578	0.00291517	0.0163238	0.00784362	0.00385483	0.0117362	0.0146941	0.0150318	0.0180918	0.0201179	0.0720231	0.00290232	0.0408482	0.0443611	0.0592824	0.0183632	0.00978981	0.0338454	0.0741888	0.0118652	0.112936	0.0254192	0.00086917	0.0169776	0.00141868	0.00593944	0.0429018	0.0747755	0.0336629	0.00183464	0.048471	0.0042307	0.879828	0.120172	0.8798275	0.9526856
