tree_length,gain_loss,n_char,part_rate,M11,M5,M7,M9,M10,M3,M4,M6,M1 (Mk baseline),M12,M8 (NT baseline),M2
2.5,0.25,100,5,0.286779550098008,0.2945686577573505,0.2861236696284869,0.24790535899319116,0.28012418489951074,0.2962606675910315,0.2937739981577846,0.27851746616662,0.30123300157566923,0.2831773435578656,0.28102061856988675,0.2863519756743478
2.5,0.25,200,1,0.20241930772744193,0.19872625983419523,0.20089683970179673,0.18264750118811557,0.1964145970548393,0.21634747555320677,0.21507655589904268,0.2034148349232787,0.21284054804283864,0.21507655589904268,0.19669760567350075,0.19649436757749886
2.5,0.25,200,2.5,0.19013317704416985,0.178974569756439,0.18428394269493067,0.17128114153278123,0.17871127276894483,0.20086398451245235,0.19307005837435193,0.17610498624914842,0.20050150461358926,0.19307005837435193,0.1766970444962154,0.1757192919905862
2.5,0.25,200,5,0.19807727889644472,0.19971778271494134,0.2015196557772176,0.19959130348027734,0.19448729298031767,0.20533874103499072,0.1976874384442349,0.19310631862388156,0.20310797246988255,0.1976874384442349,0.19470859653933334,0.18908221664347583
2.5,0.5,25,1,0.5138704229830309,0.5383241151881372,0.5343191695134327,0.5363305202111884,0.5371095864579802,0.5381279213189907,0.5379720171626421,0.5353578752122542,0.5366590297261696,0.5296688475756839,0.5384674714126676,0.5354781962478818
2.5,0.5,25,2.5,0.5120030296066205,0.5530971121763546,0.5567639490201772,0.556210097930675,0.555117556230124,0.554976438095036,0.5496017233931132,0.5519839294348738,0.555046418106419,0.5244912100242229,0.5550596039267659,0.5549237617950424
2.5,0.5,25,5,0.5262319686452858,0.5650539016111094,0.5713334955087939,0.5705263163883425,0.5661354653909798,0.5616559704542201,0.5598428745904245,0.560373153862239,0.5662908552244212,0.5495506692635141,0.5715466270605893,0.5641145771200623
2.5,0.5,50,1,0.3369624942965487,0.3895359793263735,0.3868574310135565,0.3876416704000009,0.38366941489908085,0.3872421121699902,0.385790383401928,0.3886087400641509,0.38688026150308086,0.3680536975727626,0.38473196716361335,0.38683082108440325
2.5,0.5,50,2.5,0.41254811732753444,0.4278484831621321,0.39490771441680356,0.39263867384583984,0.3923749729137725,0.43440620516990325,0.4252303090231046,0.38843426700897604,0.4281365779626444,0.3776982384154937,0.39185374871569995,0.39156335848141594
2.5,0.5,50,5,0.3588159328636843,0.403712437455249,0.3963582636600615,0.3891185966563392,0.3921834211650804,0.4145554377111352,0.4048224273115758,0.3971297966130535,0.4088446704841026,0.3439919320217819,0.3935546692810268,0.3949321030751227
2.5,0.5,100,1,0.2745036856840843,0.311803036197153,0.2903370160870407,0.2889680939647544,0.290382471171434,0.31022671202016167,0.3140111394286231,0.2965351646537784,0.3130780984763897,0.2963341318320118,0.2911410263048394,0.2937703831550536
2.5,0.5,100,2.5,0.25464671235040365,0.27907393308151807,0.2761790512930998,0.24760466975037768,0.25270905991945053,0.277496628575061,0.27922822180124796,0.2518472691165766,0.28007151560815335,0.24084133791000628,0.2536974502707414,0.25180219600333037
2.5,0.5,100,5,0.24918591724023298,0.2834391746646879,0.28227748440448575,0.26734173008810597,0.27771658336414073,0.2794755073573194,0.2870061892209691,0.27165662987489736,0.2722692447208733,0.2548408802486806,0.27611223222503234,0.28189598744425176
2.5,0.5,200,1,0.17576954876718803,0.17860527501107049,0.1725620482070505,0.16754235231584425,0.17499066253012063,0.18171837928927875,0.1796627332503415,0.17487735791211817,0.18084471610054337,0.1796627332503415,0.17315085986725084,0.1741989375900017
2.5,0.5,200,2.5,0.19753260059202699,0.18964438329259842,0.18498090713258328,0.17646566413213138,0.18695730838527314,0.19904862050313782,0.18891701671600258,0.186057439253764,0.2012161927326841,0.18891701671600258,0.18528891753279536,0.1952913786063346
2.5,0.5,200,5,0.1832637097796576,0.18893648834093968,0.18740996508204424,0.18375390702373764,0.1834225357087651,0.20537760083003376,0.1895236536430543,0.1851841710204683,0.20704489826629163,0.1895236536430543,0.18443863125009968,0.1870321251396515
2.5,1,25,1,0.5108045876952501,0.5350808126984291,0.5193706656088313,0.5208033854900652,0.5185402345231941,0.5335277531714508,0.5356973046015481,0.5196172456941974,0.5347432190730494,0.5039833683075992,0.518624487874491,0.5166797399663278
2.5,1,25,2.5,0.5550237743455502,0.5887972254989189,0.5912863847634127,0.5903603338563777,0.589392494911424,0.5960218616511979,0.5888043193829636,0.5903484125707223,0.5953244981484915,0.5673336730477014,0.58995692317678,0.595342136727003
2.5,1,25,5,0.5163720246299359,0.5433980468539454,0.5439645685469732,0.5438065122865172,0.5399505482212656,0.55952416190668,0.5395918947853655,0.539785346624911,0.5601026503081394,0.5420776840588806,0.5420935127984674,0.5572336500156145
2.5,1,50,1,0.36559074855285356,0.3876789188873035,0.39526787452047757,0.39734580179763646,0.39517121510481895,0.3898988395296032,0.390484848442195,0.40025595261915364,0.39338862431219457,0.3658178318848158,0.3943815449318111,0.4000494599650546
2.5,1,50,2.5,0.3709259970082668,0.3947105629448434,0.392959245870388,0.3938004275246316,0.3917324426723966,0.39271074757535546,0.39481796376840106,0.3928251112005717,0.3901231047771867,0.364455866513238,0.3947668800295794,0.3944627755214684
2.5,1,50,5,0.39985232702110074,0.4221067581562699,0.4333135396660118,0.4194556381145406,0.41845752506530315,0.427031369224236,0.41864016111369184,0.4137720666278836,0.4259939638517571,0.3973316705062382,0.4156766910258949,0.42148858384989774
2.5,1,100,1,0.2370375820173615,0.25478744290944383,0.2565351358802008,0.2560747194591901,0.2567820782856598,0.2550293098444493,0.2551287047383515,0.2543734433183089,0.25376703096918785,0.2408558642656305,0.2556259784551446,0.25544021233587627
2.5,1,100,2.5,0.2507269578365574,0.2933113176596127,0.3121807807454541,0.28916082078413874,0.2900982914353818,0.2863669345062956,0.29085540411784483,0.2921044257032387,0.28537493557865434,0.2309208338793736,0.2913993439871859,0.28748774079743333
2.5,1,100,5,0.25162821197137325,0.29329837977606354,0.3235196879406482,0.2623723372229434,0.29113546705852966,0.2856921329019376,0.29344710654812806,0.29150050528222565,0.29305464468958387,0.2682707402750277,0.29202707656908666,0.29468066498105916
2.5,1,200,1,0.1563075951230843,0.17259131469575115,0.16638700913423915,0.17891685373715888,0.16932047326158922,0.17440044997601153,0.17216454617251403,0.16997547804620533,0.1732847255595314,0.17216454617251403,0.17061549417639094,0.16878791210369648
2.5,1,200,2.5,0.18912986942661286,0.19635677833185972,0.18893410410719796,0.18327964658470725,0.18288881224205084,0.19825789134060817,0.1962749835846238,0.18414338502382185,0.199875028462492,0.1962749835846238,0.1850234821438882,0.1858168114324093
2.5,1,200,5,0.15666595936094077,0.1735832267579304,0.17165574779678985,0.18789260105546124,0.1711448418324044,0.1842542639884062,0.17560888558672244,0.17154405770759215,0.1798465167315786,0.17560888558672244,0.17286780510200378,0.17680532859274986
5,0.1,25,1,0.6629636577654027,0.693702839353429,0.682263800274981,0.6821459641576886,0.6814800637375582,0.6880243282453304,0.6978461508052919,0.6844281684423359,0.6959534322145088,0.6664540454437068,0.6771262414715316,0.6801839593144137
5,0.1,25,2.5,0.6469941734529624,0.6588400828642456,0.6596606259832757,0.6610907361005343,0.650486142752582,0.6693339998720931,0.6598295724418723,0.6478751669329124,0.6652228811419654,0.6593246704322675,0.656548772957279,0.6558617198921601
5,0.1,25,5,0.6205548811980517,0.6549990239077501,0.6505149900134113,0.6528503539676715,0.6509002150994299,0.6490872729671912,0.6400648103182507,0.6386841525945375,0.660714753831918,0.6261023451852488,0.6552944684898905,0.6442422629497319
5,0.1,50,1,0.5144710411193225,0.5421839384101941,0.5341002606905869,0.506711118968683,0.5078533434987038,0.5459418977954634,0.5494197126032916,0.49743713258835903,0.5434395322028727,0.4899435600935881,0.5076106624991404,0.5058865251808533
5,0.1,50,2.5,0.47388430182825736,0.5400283913315697,0.5147297258837724,0.5138493262137275,0.5150805261225326,0.5090750648914051,0.5357169877912071,0.5172034151045162,0.5164090487867066,0.4798357437110873,0.515807430684429,0.5101518937254723
5,0.1,50,5,0.45901116685267473,0.48672715994584725,0.4713246836611146,0.4840928893044851,0.4844576894393287,0.48291645905338737,0.4830407840786024,0.4787682411579785,0.47426636960507323,0.46391900480548753,0.48141895755188335,0.47504087678397555
5,0.1,100,1,0.31668752123321897,0.3495085468115102,0.3362508741494098,0.3340647520091864,0.3336723057763543,0.3469798529318819,0.3570596648659542,0.3375135300531098,0.3505971762305234,0.3195890873417111,0.33243484034026927,0.33386415000943104
5,0.1,100,2.5,0.3737798541447799,0.3794822534907041,0.34621476351061753,0.34023105393016967,0.34710294859691315,0.3959579650009316,0.3959877343825013,0.36578688799121134,0.39362001618968956,0.3707463681196679,0.34645137358054445,0.3666085225953818
5,0.1,100,5,0.29023619581650073,0.318160488077068,0.3132510804553646,0.3131511673724229,0.31002173885225504,0.3357048194681179,0.3129093519905348,0.30610292644802595,0.3239100717410478,0.30489099382783336,0.3137729088940388,0.2975713404160453
5,0.1,200,1,0.2726072605837865,0.24680206014991374,0.23027286560335047,0.2248049414322542,0.22718185555930118,0.27080593625044064,0.283735529330173,0.23819604264204208,0.27982547295245364,0.283735529330173,0.22813971776812128,0.23875891484488
5,0.1,200,2.5,0.22603493018130197,0.21081005571522982,0.20987382139723543,0.21407212506922793,0.20841691223584702,0.2304308726064673,0.2240121612171762,0.21523891802647985,0.2317619221932374,0.2240121612171762,0.20894688283951274,0.21681595153126162
5,0.1,200,5,0.21055232939767032,0.19543472809247808,0.2017132732335827,0.17810682450706417,0.20085639420343857,0.20283814004277556,0.19510303668815937,0.1946695709615881,0.2076776271304314,0.19510303668815937,0.1998754461752496,0.2034755335371231
5,0.25,25,1,0.5995666493513545,0.647566088713359,0.6264611299861989,0.6246509504053126,0.628832187854151,0.6379708962007444,0.6415961975620929,0.6252001933254572,0.6367861927080629,0.6136956179127493,0.627160752667705,0.6174798789999734
5,0.25,25,2.5,0.5887049433560189,0.6214858665497457,0.6202857866994205,0.6238033819938094,0.6189975901642524,0.6224688746732291,0.6181408997723792,0.6165209322345511,0.6222864270123584,0.6013906419708763,0.6208086084803417,0.6211392141618919
5,0.25,25,5,0.6409994325617907,0.6607823950960834,0.6660067977886083,0.662893217356939,0.6609681291125984,0.6658929574001893,0.6622410584442039,0.6569718793208126,0.6620899851614412,0.6569855811945098,0.6632332069713396,0.6575381801755766
5,0.25,50,1,0.4990711602705658,0.4867444259168792,0.47054663681525766,0.47077301376136405,0.46563643821958434,0.4981073547804951,0.49878422432091646,0.4850670984046591,0.5012612203544347,0.4900589852073877,0.46563980318165754,0.4906692119682062
5,0.25,50,2.5,0.43189122965463844,0.47082259275155647,0.4503106079693654,0.44614295380300467,0.4485555157492533,0.4772837502571418,0.47044659201831174,0.4479309152631118,0.4736591162196838,0.4261821229246463,0.45019307360545335,0.4516323676419739
5,0.25,50,5,0.408107053902916,0.4442643049057357,0.4374290118854923,0.4372735966352362,0.43653033309449585,0.4500892864176107,0.4553362414299421,0.4301154709194691,0.44652237402752193,0.4158485982878083,0.4401518316445122,0.4389743163086207
5,0.25,100,1,0.2820622386780443,0.3067657062923441,0.29960864618172467,0.297129490642722,0.2972783452514329,0.3129773914964842,0.2985874068595743,0.29937613833614596,0.3022794018603213,0.26455099594849196,0.2958434629257749,0.2982762760358194
5,0.25,100,2.5,0.28647401427895114,0.31514371906942784,0.30188876749880084,0.3018017166711935,0.3009342359657503,0.3115859004530563,0.3249675479247794,0.31486761921861706,0.32081243969077455,0.2830598931921559,0.30245845749979594,0.30858225288892793
5,0.25,100,5,0.2730631512598185,0.26412331854217946,0.2600132548983888,0.26041233248616846,0.25602951314571826,0.30265632416527255,0.2772951287596341,0.2576694802896212,0.3066416226475789,0.24928152730330144,0.2566769904365528,0.26057742369940073
5,0.25,200,1,0.2053880946427757,0.21436670498993177,0.20769941096664715,0.14383206503705814,0.20803171354157335,0.20778722226462198,0.2119578624603038,0.21371117378179882,0.21242673220335673,0.2119578624603038,0.2080200820786627,0.21189815845972398
5,0.25,200,2.5,0.16942642357428955,0.18779954019211242,0.16579828028328297,0.17093561137082977,0.16738129927499962,0.18642181371227606,0.19384334955227317,0.16935700568703205,0.19042669311906749,0.19384334955227317,0.16496817477069298,0.17314379790105158
5,0.25,200,5,0.20279400858936902,0.1838439346688994,0.21628636946556618,0.15788937518114537,0.18643883449713128,0.21637280264832282,0.19993665520178538,0.18763094714823406,0.20565303968667037,0.19993665520178538,0.18686313380873343,0.19651597102914814
5,0.5,25,1,0.5295865326428889,0.5833733482752944,0.5731186744482473,0.5745210293256381,0.5761533570825794,0.597051791921867,0.5836582525960057,0.5783054706185531,0.5772650880153352,0.5265243778954557,0.576326341862069,0.5768530722515879
5,0.5,25,2.5,0.5655181794895592,0.6099391082516792,0.5991469551736484,0.6008294994632974,0.5995537989333338,0.6105049191709007,0.6098160430543726,0.5917016966764991,0.6087408146651547,0.6036074139002683,0.6000344933521715,0.5905300030506317
5,0.5,25,5,0.5889625754274688,0.6058541814779801,0.6074978816755547,0.6091015505757673,0.6054542875578102,0.6237281370379644,0.5972926706870572,0.5987250711711879,0.62497217848962,0.5914032574284189,0.6050825044909407,0.6131950861486822
5,0.5,50,1,0.43320851538361205,0.44532768840783105,0.4350772712331002,0.4268000120861969,0.4259876071107773,0.4458260161878175,0.44777213128157434,0.42248698380889005,0.44815353965075033,0.4281128756873505,0.4270416115278951,0.4243268836836869
5,0.5,50,2.5,0.4547979718657974,0.4737647858091877,0.47787084219114717,0.4535809424896745,0.4469047210913052,0.4896759216559625,0.4708706785449759,0.45156590573307515,0.4851813667874237,0.43715245130780134,0.4490810210315213,0.45648584270672843
5,0.5,50,5,0.4798951772890805,0.476159406621597,0.48088466428439786,0.47115915352438914,0.47011493248259006,0.482115821595159,0.47727979499853546,0.47105715503039725,0.49424486272287066,0.4627796832494494,0.4695195382430326,0.4709499750623931
5,0.5,100,1,0.25948813596796044,0.29535007234167476,0.2911398263354514,0.2924556749948511,0.2921747369420682,0.2996924900155184,0.28275113748756625,0.29542751951950275,0.2931459965692109,0.26591816487713427,0.29212565588439665,0.2920059297003828
5,0.5,100,2.5,0.30559299801219614,0.31794954862820407,0.30770728650230733,0.3048826561178294,0.30935963054276994,0.31309716072497107,0.31366686287608714,0.3021339570889412,0.3155327613707162,0.29500810188231197,0.30977963878820036,0.3074635580262637
5,0.5,100,5,0.29193207351837747,0.3389710965596728,0.2876182336086912,0.2744192996062701,0.29211591481276844,0.33391175689520664,0.3205918689820666,0.29588692695673047,0.33338379752287356,0.26723924549971134,0.2906281786621215,0.2909048250344398
5,0.5,200,1,0.24885150366006956,0.24695963630070997,0.22782495345690748,NA,0.22657268289595575,0.24777252128292004,0.2545992789543948,0.23160715853278513,0.2542701833871816,0.2545992789543948,0.2278291097736105,0.231213350532317
5,0.5,200,2.5,0.1798055661662147,0.18050157034795708,0.1839951374799505,0.16232656137753043,0.18443034477200287,0.18705687171064372,0.18424242915968594,0.18019174533033105,0.1875924769924341,0.18424242915968594,0.1846337900648488,0.18867092955642295
5,0.5,200,5,0.15471478235880654,0.1802830385340204,0.1576660597833782,0.14534542713707527,0.15809245815005063,0.1665650199024228,0.1823027939900578,0.15422598652633673,0.16515651373373919,0.1823027939900578,0.15559766209545378,0.14988911047088885
5,1,25,1,0.5228270131935537,0.5636788042607367,0.5542379362481331,0.5605477102727694,0.5512356523201196,0.5653170225966628,0.5667327118513668,0.5608960822717481,0.5678524722478988,0.5555698137428257,0.5582338823313702,0.5592205136278018
5,1,25,2.5,0.5675092697268127,0.5950587772935195,0.5894453707859688,0.5804846137817146,0.5768381102848767,0.6011530595369248,0.5984937085574614,0.5688456911891053,0.60112597400572,0.5625880461015127,0.5807733023436635,0.5788352120522473
5,1,25,5,0.6180601642735691,0.6068701931724891,0.596668908508494,0.5980466230666612,0.595620056501232,0.6358076609160199,0.6049137415504497,0.5951361861764435,0.6377166592415144,0.6064852196336135,0.5949342845001049,0.6080137253771973
5,1,50,1,0.4103740492235342,0.4564230325382733,0.4542561495000059,0.4590776535850699,0.4505642115755473,0.457860989666054,0.4576964184560843,0.4523665040000998,0.45757400337392556,0.4532611297623229,0.45518855128445046,0.4517988644210661
5,1,50,2.5,0.4166153109205826,0.45483619971206285,0.4490619882656013,0.4461420689635911,0.4444939816954233,0.46571545237852907,0.4588756714877644,0.44020547549460176,0.46435549520564645,0.4334064903528161,0.44529054667778456,0.4518761012456926
5,1,50,5,0.38035304920495605,0.4309803733962139,0.4155554034118797,0.42602399814088343,0.4225940866569268,0.43928415357543404,0.428228246761133,0.4263758437072264,0.4416078657492382,0.3700481223559119,0.425313095607015,0.4191375715104303
5,1,100,1,0.24086686249329584,0.26850063467581986,0.2679983712562263,0.26799754795943687,0.26752359325871417,0.2698699925883321,0.2688733002574272,0.2664863313475255,0.2718918041713565,0.25476063488299505,0.26707048233107145,0.2644284016207
5,1,100,2.5,0.2794484283346691,0.30194759323434933,0.28422933905542547,0.28836281939776615,0.287298091693235,0.30616119741026254,0.3030589022394149,0.28180821480681,0.30332190950168686,0.2801164213986417,0.28230998847021616,0.28081275649804427
5,1,100,5,0.2810883297286062,0.28996312460135265,0.2807168833965532,0.2826209343161926,0.2777408513705858,0.2995247362301253,0.29110718437564165,0.2815797094850571,0.30141011708755705,0.26317901287084744,0.2782549139968953,0.2801955379674219
5,1,200,1,0.1868904708520914,0.19816082152593822,0.18967942443572394,NA,0.1904182651873897,0.19768969919299417,0.19787899765798939,0.1896074643588526,0.19648638987466394,0.19787899765798939,0.1903506425565404,0.19136822750762925
5,1,200,2.5,0.20237512917711387,0.19236800016176542,0.1859967566727632,0.2053661472511431,0.18449071976140344,0.2101801764760863,0.1978146935954202,0.18528390241465054,0.20861839132643772,0.1978146935954202,0.1850768587152058,0.18659471487871127
5,1,200,5,0.17535501245016696,0.17485984743313243,0.15961159298978794,0.15957212191178682,0.1587214610713228,0.1880423693003469,0.1742653197454435,0.16052211935531407,0.1898397345390049,0.1742653197454435,0.15873660263433897,0.16635160120986692
